,dd,ts_c,par,lai,sai,dvi,photoperiod,PARsun,PARshade,A_n,A_n_limit_factor,fst,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_d,fO3_h,c_i,td_dd,o3_ppb,o3_nmol_m3,canopy_height,o3_ppb_i,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,es,ei_acc,et_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,f_LS,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves,leaf_pop_distribution,layer_lai
11,100,12.91,886.63,3,4.28571414947509,-1.0,13.942296987044244,757.339975509356,114.84365533617853,14.392946652222225,A_p,8.350427175842361,0.0,112.51339329223745,364.40106195631625,364.40106195631625,1093.2031858689488,1093.2031858689488,43.17883995666668,0,0,1e-05,0,0,0,0,1.0,1.0,340.22304916182895,0.0,29.95583898600691,1182.6230428872782,1.0,48.137,0.017529915636079668,0.1335735285762262,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.001244346321219417,0.0006846287908927901,0,0.004528291957581944,0.002228016249612533,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3657341212586632,37.50446443074582,34.023762664291596,16.603220214533575,32.128899821933,164.05359687568395,90.0,200.0,1.0,0.45050141765475077,0,29.676178664375723,97.66620836273327,0.44514267996563583,1.3354280398969074,0,[[3.0]],[3.0]
12,100,15.75,897.91,3,4.28571414947509,-1.0,13.942296987044244,737.4409878697596,106.24565728682015,18.249368815618492,A_c,10.20506937296404,0.0,88.0746521386436,465.51418602777375,465.51418602777375,1396.5425580833212,1396.5425580833212,54.74810644685547,0,0,1e-05,0,0,0,0,1.0,1.0,338.2040517550056,0.0,30.417697911002694,1187.2790115933453,1.0,50.745,0.03266816537875021,0.17031177831889674,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0015522037274757015,0.0009688110516782513,0,0.006080495685057645,0.003196827301290784,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3806620445753433,29.35821737954787,32.68949746177036,15.95211353945383,25.925163770846527,157.62012248840227,90.0,200.0,1.0,0.4649264469449877,0,39.77894396948558,118.96254350699309,0.5966841595422836,1.7900524786268508,0,[[3.0]],[3.0]
13,100,14.81,875.35,3,4.28571414947509,-1.0,13.942296987044244,727.3300294224354,106.54268882831674,17.3368037143767,A_c,9.946145615663578,0.0,93.0044788742113,440.83898427572035,440.83898427572035,1322.516952827161,1322.516952827161,52.0104111431301,0,0,1e-05,0,0,0,0,1.0,1.0,338.3820296813393,0.0,30.96860752536608,1213.8923695027127,1.0,51.671,0.04687428959513909,0.2061179025352856,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0013248090011218176,0.00081493247911727,0,0.007405304686179463,0.004011759780408054,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3620021404294931,31.001492958070433,34.374523104129665,16.77438743324011,27.2442869298847,165.7448710702787,90.0,200.0,1.0,0.46068174100772197,0,36.15373557285677,111.57497735926333,0.5423060335928515,1.6269181007785543,0,[[3.0]],[3.0]
14,100,15.29,796.98,3,4.28571414947509,-1.0,13.942296987044244,705.2839364898177,110.91547422989862,17.79390679974223,A_c,9.909214152683194,0.0,90.37352484802591,453.6726886435656,453.6726886435656,1361.0180659306968,1361.0180659306968,53.381720399226694,0,0,1e-05,0,0,0,0,1.0,1.0,337.9322710718592,0.0,30.400651931475263,1189.1398611232298,1.0,51.435,0.06094746054479859,0.2417910734849451,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.001271886044602524,0.0008086280941951285,0,0.008677190730781987,0.004820387874603183,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3470742171128131,30.124508282675304,35.85299721613522,17.495866462626775,26.601601551759753,172.87368272921535,90.0,200.0,1.0,0.4372690367934055,0,37.96881702280213,115.30655932528148,0.5695322553420319,1.7085967660260957,0,[[3.0]],[3.0]
15,100,14.49,674.13,3,4.28571414947509,-1.0,13.942296987044244,671.3657852955795,114.23284348260245,16.967618577410637,A_p,9.293447700442153,0.0,94.99314594038674,431.6100871712332,431.6100871712332,1294.8302615136995,1294.8302615136995,50.90285573223191,0,0,1e-05,0,0,0,0,1.0,1.0,338.0777793399901,0.0,29.742876218293343,1166.3975821643771,1.0,50.422,0.07280387226639035,0.27524748520653686,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0011178406774341213,0.000704770001501932,0,0.009795031408216108,0.005525157876105115,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.3284143129669629,31.66438198012892,37.890099330688365,18.489949784366935,27.848519734749075,182.6960510661026,90.0,200.0,1.0,0.39199725160410165,0,34.98478057198069,109.13541928075975,0.5247717085797103,1.574315125739131,0,[[3.0]],[3.0]
16,100,15.33,500.65,3,4.28571414947509,-1.0,13.942296987044244,601.0624946135742,106.23608767173309,17.81549401644807,A_c,9.03755791435031,0.0,90.09011862747666,455.0998558402983,455.0998558402983,1365.299567520895,1365.299567520895,53.44648204934421,0,0,1e-05,0,0,0,0,1.0,1.0,337.36088555347425,0.0,28.0334682330514,1095.926500843404,1.0,48.438,0.08373908075805146,0.307782693698198,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0008703664960291685,0.0005745166809308975,0,0.010665397904245276,0.006099674557036012,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.31348638965028275,30.03003954249222,39.69438977500686,19.370423583622504,26.61752494245415,191.3958630216313,90.0,200.0,1.0,0.32021791211080725,0,38.12345442206656,115.62139395996657,0.5718518163309984,1.715555448992995,0,[[3.0]],[3.0]
17,100,14.91,294.78,3,4.28571414947509,-1.0,13.942296987044244,475.13973955016576,80.95982073305534,16.735917033623398,A_c,7.956235789017288,0.0,95.87886544266993,427.62291575629513,427.62291575629513,1282.8687472688853,1282.8687472688853,50.2077511008702,0,0,1e-05,0,0,0,0,1.0,1.0,337.6119215151363,0.0,26.113500451687194,1022.4657170150687,1.0,45.389,0.0907815295985137,0.33642514253866024,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0005435804060226326,0.00035999644759133147,0,0.011208978310267908,0.006459671004627344,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.2873625238460925,31.95962181422331,43.30297066364385,21.13137118213364,28.208762010756956,208.7954869326887,90.0,200.0,1.0,0.217848298656295,0,36.52573824357303,112.34527822167402,0.5478860736535954,1.6436582209607864,0,[[3.0]],[3.0]
18,100,10.06,71.24,3,4.28571414947509,-1.0,13.942296987044244,181.15983711804108,30.347876354783203,8.025892911324947,A_p,4.114241344718103,0.0,196.01306768065967,209.1697277387461,209.1697277387461,627.5091832162383,627.5091832162383,24.077678733974842,0,0,1e-05,0,0,0,0,1.0,1.0,343.4468910243156,0.0,24.601884153999237,981.2377778957132,1.0,41.221,0.0907815295985137,0.3512364113796454,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,9.816672140758732e-05,5.501308324968722e-05,0,0.011307145031675495,0.006514684087877031,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.1828670606293316,65.33768922688657,68.04752532858319,33.20644042906715,52.87384507784915,328.1071937513679,90.0,200.0,1.0,0.09149392955339646,0,21.869087559817537,79.40463923167852,0.3280363133972631,0.9841089401917893,0,[[3.0]],[3.0]
19,100,13.0,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.4493785514512759,A_j,0.5778269358300492,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.3481356543538277,0,0,1e-05,0,0,0,0,1.0,1.0,413.9202755424126,0.0,29.901849851052386,1179.1148962121222,1.0,38.987,0.0907815295985137,0.35331658834863355,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,7.405346832803327e-05,1.0223141604304246e-05,0,0.011381198500003529,0.006524907229481335,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.1604751756543114,655.161393416427,77.5425288628041,37.83989723312303,200.67738387853342,373.8895928794658,90.0,200.0,1.0,0.0,0,29.95857009675173,98.2935862136385,0.4493785514512759,1.3481356543538277,0,[[3.0]],[3.0]
20,100,11.52,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.3840453611582952,A_j,0.5294350334423569,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.1521360834748855,0,0,1e-05,0,0,0,0,1.0,1.0,410.63603417767763,0.0,27.369261673273787,1085.3212881227314,1.0,36.937,0.0907815295985137,0.35522255446902606,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,4.4727678635955354e-05,7.219877582512672e-06,0,0.011425926178639485,0.006532127107063848,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.12688734819178113,655.161393416427,98.06849238531105,47.85634061836147,211.55874132571174,472.8603674652067,90.0,200.0,1.0,0.0,0,25.60302407721968,88.37393608017321,0.3840453611582952,1.1521360834748855,0,[[3.0]],[3.0]
21,100,7.83,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.25666508088026313,A_j,0.4533399231434435,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.7699952426407894,0,0,1e-05,0,0,0,0,1.0,1.0,404.21117145522464,0.0,23.391454315762356,940.9653857045474,1.0,34.43,0.0907815295985137,0.35685457819234245,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,2.0854157130427417e-05,4.682826287455032e-06,0,0.011446780335769912,0.006536809933351303,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,90.0,200.0,1.0,0.0,0,17.111005392017542,67.19644427938881,0.25666508088026313,0.7699952426407894,0,[[3.0]],[3.0]
22,100,9.31,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.30223371716473535,A_j,0.4250138310129335,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.906701151494206,0,0,1e-05,0,0,0,0,1.0,1.0,406.5567612815257,0.0,22.057129126213788,882.1709340218656,1.0,32.466,0.0907815295985137,0.358384627983989,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,1.553598476341244e-05,3.62058581270584e-06,0,0.011462316320533324,0.0065404305191640085,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,90.0,200.0,1.0,0.0,0,20.148914477649026,75.1027498702051,0.30223371716473535,0.906701151494206,0,[[3.0]],[3.0]
23,100,8.57,0.0,3,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.2785987761788555,A_j,0.40307453448303165,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.8357963285365664,0,0,1e-05,0,0,0,0,1.0,1.0,405.35084681162107,0.0,20.888046909269125,837.7864463543111,1.0,31.022,0.0907815295985137,0.35983569630812795,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,1.2506089972858748e-05,2.97548217700202e-06,0,0.011474822410506182,0.0065434060013410105,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.07090763575423062,655.161393416427,175.49098637371458,85.63766215917319,238.294177721067,846.1711838851069,90.0,200.0,1.0,0.0,0,18.573251745257032,71.05481422846913,0.2785987761788555,0.8357963285365664,0,[[3.0]],[3.0]
24,101,5.25,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.19202240713979726,A_j,0.39444273422566334,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.5760672214193918,0,0,1e-05,0,0,0,0,1.0,1.0,400.8837676776318,0.0,20.167740963212477,818.7166860915711,1.0,29.685,0.0907815295985137,0.36125569015134035,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,1.2060030657125013e-05,2.5433117840419097e-06,0,1.2060030657125013e-05,2.5433117840419097e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,90.0,200.0,1.0,0.0,0,12.801493809319817,55.138647407692545,0.19202240713979726,0.5760672214193918,0,[[3.0]],[3.0]
25,101,6.97,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.2331719849403423,A_j,0.3484718413204051,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.6995159548210269,0,0,1e-05,0,0,0,0,1.0,1.0,403.0550477922129,0.0,18.072588057542745,729.2359387891108,1.0,28.0,0.0907815295985137,0.3625101887800938,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,7.834081372535561e-06,2.139607205725138e-06,0,1.9894112029660576e-05,4.682918989767048e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.05597971243755049,655.161393416427,222.2885827400384,108.47437206828602,248.32974231706672,1071.8168329211353,90.0,200.0,1.0,0.0,0,15.54479899602282,62.94254844313666,0.2331719849403423,0.6995159548210269,0,[[3.0]],[3.0]
26,101,6.11,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.21167470306294828,A_j,0.30443556128032173,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.6350241091888449,0,0,1e-05,0,0,0,0,1.0,1.0,402.0040193405052,0.0,15.90245293239484,643.5777235608377,1.0,26.084,0.0907815295985137,0.36360615680070296,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,5.725974920315316e-06,1.9057480451323785e-06,0,2.562008694997589e-05,6.588667034899427e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.04105178912087036,655.161393416427,303.1207946455069,147.91959827493548,260.2493935591222,1461.5684085288208,90.0,200.0,1.0,0.0,0,14.111646870863218,58.9266487630363,0.21167470306294828,0.6350241091888449,0,[[3.0]],[3.0]
27,101,3.61,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.159153300942966,A_j,0.2745124186286206,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.47745990282889805,0,0,1e-05,0,0,0,0,1.0,1.0,399.28901334876264,0.0,14.264306639276379,582.3100578468731,1.0,23.813,0.0907815295985137,0.364594401507766,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0,0.0,0,2.562008694997589e-05,6.588667034899427e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,90.0,200.0,1.0,0.0,0,10.610220062864402,48.51002275678324,0.159153300942966,0.47745990282889805,0,[[3.0]],[3.0]
28,101,4.71,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.18056148497493596,A_j,0.24785015326668636,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.5416844549248079,0,0,1e-05,0,0,0,0,1.0,1.0,400.4243956167343,0.0,12.927308679386199,525.7526701600127,1.0,21.581,0.0907815295985137,0.36548666205952607,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,5.932949775740692e-06,2.044761558044064e-06,0,3.1553036725716585e-05,8.633428592943491e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,90.0,200.0,1.0,0.0,0,12.037432331662398,52.872056583765705,0.18056148497493596,0.5416844549248079,0,[[3.0]],[3.0]
29,101,4.16,0.0,3,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.16954361011537214,A_j,0.2254639813698052,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.5086308303461164,0,0,1e-05,0,0,0,0,1.0,1.0,399.8301842960466,0.0,11.737668021526924,478.26595492372127,1.0,19.595,0.0907815295985137,0.36629833239245735,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,6.841453842081816e-06,2.3326982404249997e-06,0,3.8394490567798405e-05,1.096612683336849e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,90.0,200.0,1.0,0.0,0,11.30290734102481,50.64913494506305,0.16954361011537214,0.5086308303461164,0,[[3.0]],[3.0]
30,101,11.88,28.94,3,4.28571414947509,-0.6733095238095237,13.985829248040424,30.90118080850288,20.050483518456215,5.1783233245345865,A_j,0.9203398419138408,0.0,284.37691172825726,144.17485495158084,144.17485495158084,432.5245648547425,432.5245648547425,15.53496997360376,0,0,1e-05,0,0,0,0,1.0,1.0,343.2645075153841,0.0,8.752941846568996,346.95281650196034,1.0,17.873,0.0907815295985137,0.36961155582334715,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0,0.0,0,3.8394490567798405e-05,1.096612683336849e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.04105178912087036,94.79230390941909,303.1207946455069,147.91959827493548,77.72721703136742,1461.5684085288208,90.0,200.0,1.0,0.0236734142038795,0,26.60729269969008,90.70926031275833,0.3991093904953512,1.1973281714860535,0,[[3.0]],[3.0]
31,101,6.37,254.82,3,4.28571414947509,-0.6733095238095237,13.985829248040424,511.5708756988736,83.56768570947202,7.047779562110753,A_p,3.182609090778443,0.0,223.2572675544129,183.6446376376409,183.6446376376409,550.9339129129227,550.9339129129227,21.143338686332257,0,0,1e-05,0,0,0,0,1.0,1.0,344.5321852676225,0.0,20.859118061748383,843.1211845322358,1.0,33.779,0.0907815295985137,0.38106894855014956,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.00029396050021296633,0.00014217548013092794,0,0.0003323549907807647,0.00015314160696429643,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.19406300311684174,74.4190891848043,64.12170655962646,31.290684250467116,58.42606661187562,309.17793257340435,90.0,200.0,1.0,0.15443559454455763,0,14.531504251774749,60.11625829764586,0.2179725637766212,0.6539176913298635,0,[[3.0]],[3.0]
32,101,9.12,470.15,3,4.28571414947509,-0.6733095238095237,13.985829248040424,645.2689215583399,113.19089228978491,9.570567755602623,A_p,4.3189408131632865,0.0,167.0856675712205,245.3831055408968,245.3831055408968,736.1493166226903,736.1493166226903,28.711703266807866,0,0,1e-05,0,0,0,0,1.0,1.0,341.4890273629236,0.0,22.474360676741036,899.5588284066687,1.0,38.401,0.0907815295985137,0.3966171354775374,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0005909398951875957,0.0003439898655215701,0,0.0009232948859683604,0.0004971314724858666,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.19033102228767165,55.69522252374018,65.37899492354072,31.90422707890766,46.274895827416174,315.24024497680455,90.0,200.0,1.0,0.27137656897655965,0,19.7331293929951,74.04500465594062,0.2959969408949265,0.8879908226847795,0,[[3.0]],[3.0]
33,101,16.91,655.29,3,4.28571414947509,-0.6733095238095237,13.985829248040424,710.7787024537686,124.2600470598222,19.157516862205473,A_c,6.683407279655281,0.0,82.09494304037993,499.42174854586824,499.42174854586824,1498.2652456376047,1498.2652456376047,57.47255058661642,0,0,1e-05,0,0,0,0,1.0,1.0,332.768972408952,0.0,21.17638665457663,823.4374883093628,1.0,41.115,0.09324179580527271,0.4206774016842964,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0009848379039210532,0.0007857519942066546,0,0.0019081327898894135,0.0012828834666925213,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.17913507980016152,27.364981013459975,69.46518210626202,33.89824127133939,24.921062961172307,334.94276028785487,90.0,200.0,1.0,0.35894183215025016,0,44.6582719044561,128.51401129711567,0.6698740785668413,2.0096222357005242,0,[[3.0]],[3.0]
34,101,13.57,798.36,3,4.28571414947509,-0.6733095238095237,13.985829248040424,744.2360654880744,122.10916832294596,15.42403449464841,A_p,6.6411437208164275,0.0,103.86137568761464,394.75695106635493,394.75695106635493,1184.2708531990647,1184.2708531990647,46.27210348394523,0,0,1e-05,0,0,0,0,1.0,1.0,336.2859768426222,0.0,24.164134966462832,951.7770933316008,1.0,44.451,0.09554991320021185,0.44458551907923555,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0011322362088385868,0.0008093767291021973,0,0.0030403689987280004,0.0020922601957947184,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.19779498394601175,34.62045856253822,62.91186303963351,30.700293981590377,30.68835330995957,303.344386675793,90.0,200.0,1.0,0.41747261314858636,0,31.80213297865652,102.3398757948309,0.4770319946798478,1.4310959840395434,0,[[3.0]],[3.0]
35,101,15.25,891.02,3,4.28571414947509,-0.6733095238095237,13.985829248040424,758.0932257414399,114.40518597823922,17.66708889531019,A_c,7.902236963767477,0.0,90.19713102178365,454.5599126661582,454.5599126661582,1363.6797379984746,1363.6797379984746,53.001266685930574,0,0,1e-05,0,0,0,0,1.0,1.0,335.0416788969055,0.0,25.852734731673117,1011.8168375457616,1.0,48.049,0.10239796626977477,0.4730335721487985,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0013173506249288408,0.0009750652853481247,0,0.004357719623656841,0.003067325481142843,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999998749150919,0.21272290726269186,30.065710340594546,58.496995457904845,28.54588738639106,26.991128614934368,282.0570612950356,90.0,200.0,1.0,0.4519667131503345,0,37.81470289731982,114.9923160070147,0.5672205434597972,1.7016616303793917,0,[[3.0]],[3.0]
36,101,18.97,927.4,3,4.28571414947509,-0.6733095238095237,13.985829248040424,758.9462102653438,108.64987970247685,20.652751482649908,A_c,8.95543809132331,0.0,84.18645602896925,487.0142055379023,487.0142055379023,1461.0426166137067,1461.0426166137067,61.95825444794973,0,0,1e-05,0,0,0,0,1.0,1.0,329.4849490953551,0.0,28.00100364582075,1078.13512559213,1.0,51.857,0.11303754339853868,0.5052731492775624,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0020443026105515906,0.0015597386880331471,0,0.0064020222342084316,0.00462706416917599,0.0,1.0,0.0,0.0,0.0,0.01,0.8944264,1.0,0.9999998749150919,0.23138281140854203,28.062152009656415,53.77949582420284,26.243799693940165,25.299388051195848,259.31052409382306,90.0,200.0,1.0,0.46623132367522396,0,54.45695102123213,146.49501286093803,0.8168542653184819,2.4505627959554457,0,[[3.0]],[3.0]
37,101,17.62,903.78,3,4.28571414947509,-0.6733095238095237,13.985829248040424,748.4106367035191,109.05850297754522,19.79119409597913,A_c,9.700687103314943,0.0,82.67787368522389,495.9005133114289,495.9005133114289,1487.7015399342868,1487.7015399342868,59.37358228793739,0,0,1e-05,0,0,0,0,1.0,1.0,332.6753943317411,0.0,29.817686912790435,1155.8807339547366,1.0,55.547,0.12636001697047247,0.5401956228494962,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0019350428487034139,0.0014705270397718532,0,0.008337065082911845,0.006097591208947844,0.0,1.0,0.0,0.0,0.0,0.01,0.9610781500000001,1.0,0.9999998749150919,0.227650830579372,27.559291228407957,54.661126903288135,26.67402591843099,24.902320604941323,263.56151629208244,90.0,200.0,1.0,0.46192617675018716,0,47.87114389926387,134.5781059139628,0.718067158488958,2.154201475466874,0,[[3.0]],[3.0]
38,101,18.31,823.11,3,4.28571414947509,-0.6733095238095237,13.985829248040424,725.9635080325218,113.71698095360284,20.249228766410162,A_c,9.870299973389047,0.0,86.48634268621862,474.0632882205718,474.0632882205718,1422.1898646617153,1422.1898646617153,60.74768629923049,0,0,1e-05,0,0,0,0,1.0,1.0,329.3637484380434,0.0,31.42359519450469,1214.212521444009,1.0,58.104,0.14029309687467303,0.5757287027536968,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.001868833548739085,0.0014136269288933484,0,0.010205898631650931,0.007511218137841192,0.0,1.0,0.0,0.0,0.0,0.01,0.89127325,1.0,0.9999998749150919,0.227650830579372,28.828780895406208,54.661126903288135,26.67402591843099,25.93424598654807,263.56151629208244,90.0,200.0,1.0,0.43854727995316956,0,51.15949730008202,140.611854930968,0.7673924595012304,2.302177378503691,0,[[3.0]],[3.0]
39,101,16.96,690.5,3,4.28571414947509,-0.6733095238095237,13.985829248040424,685.250428690757,116.20816241656289,19.200324636946323,A_c,10.13224747825516,0.0,86.20888485177956,475.5890308811211,475.5890308811211,1426.7670926433634,1426.7670926433634,57.600973910838974,0,0,1e-05,0,0,0,0,1.0,1.0,332.69200343734974,0.0,32.12732693573047,1243.5854834001514,1.0,59.437,0.1551691877963916,0.6122047936754154,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0016076416104347424,0.0012028439468246379,0,0.011813540242085674,0.00871406208466583,0.0,1.0,0.0,0.0,0.0,0.01,0.95345515,1.0,0.9999998749150919,0.227650830579372,28.736294950593184,54.661126903288135,26.67402591843099,25.8593755532151,263.56151629208244,90.0,200.0,1.0,0.3934137140624045,0,44.878867242236026,128.9358985296661,0.6731830086335404,2.0195490259006212,0,[[3.0]],[3.0]
40,101,18.31,513.6,3,4.28571414947509,-0.6733095238095237,13.985829248040424,613.9718294769154,108.3814881351052,20.18340970929397,A_c,9.795325077011602,0.0,89.96765088770454,455.7193568516668,455.7193568516668,1367.1580705550004,1367.1580705550004,60.550229127881906,0,0,1e-05,0,0,0,0,1.0,1.0,327.77662353621565,0.0,32.131351891752,1239.57151828885,1.0,59.022,0.16883235807363337,0.6474679639526572,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.0014031803679890877,0.0010513786383952893,0,0.013216720610074761,0.009765440723061118,0.0,1.0,0.0,0.0,0.0,0.01,0.8581280500000001,1.0,0.9999998749150919,0.227650830579372,29.989216962568175,54.661126903288135,26.67402591843099,26.869574624513003,263.56151629208244,90.0,200.0,1.0,0.32189321688239075,0,51.15949730008202,140.611854930968,0.7673924595012304,2.302177378503691,0,[[3.0]],[3.0]
41,101,17.64,304.13,3,4.28571414947509,-0.6733095238095237,13.985829248040424,487.2975628479856,82.99623980839705,17.855224220823363,A_c,8.911113798737926,0.0,98.24284753259603,417.33318027448865,417.33318027448865,1251.9995408234658,1251.9995408234658,53.56567266247009,0,0,1e-05,0,0,0,0,1.0,1.0,331.1863244749447,0.0,31.184574542069225,1205.173508905357,1.0,56.608,0.1793123677490899,0.6795479736281137,0.002424,-0.01785652110098132,0.11946222929044094,0.004419406001341011,0.28410745866487863,0.001039302751596596,0.0007596197031218821,0,0.014256023361671357,0.010525060426183,0.0,1.0,0.0,0.0,0.0,0.01,0.89281765,1.0,0.9999998749150919,0.22391884975020196,32.74761584419868,55.5721456850096,27.118593017071504,29.080062920831963,267.9542082302838,90.0,200.0,1.0,0.21986606606614104,0,47.964156656620375,134.7511331820734,0.7194623498493056,2.1583870495479167,0,[[3.0]],[3.0]
