Date,Year,dd,hr,Ts_C,VPD,u,SWC,"P, kPa","O3, ppb",PPFD,RH,"precip, mm"
30/05/2015,2015,150,11,18.07,0.89,0.9,0.2645,101.18,79.039,744.99,57.34,5
30/05/2015,2015,150,12,18.34,0.95,0.9,0.258,101.18,78.715,755.65,55.34,5
30/05/2015,2015,150,13,17.46,0.86,0.9,0.254,101.18,82.4005,475.35,57.1,5
30/05/2015,2015,150,14,17.01,0.78,0.9,0.251,101.18,83.1365,420.99,60,5
30/05/2015,2015,150,15,16.53,0.71,0.9,0.247,101.18,84.4125,267.52,62.36,5
30/05/2015,2015,150,16,16.69,0.78,0.9,0.245,101.18,85.72,319.74,58.95,5
30/05/2015,2015,150,17,17.28,0.79,0.9,0.243,101.18,85.5265,308.02,59.92,5
30/05/2015,2015,150,18,16.61,0.73,0.9,0.24,101.18,87.348,171.59,61.62,5
30/05/2015,2015,150,19,15.98,0.67,0.9,0.24,101.18,75.503,56.49,63.5,5
30/05/2015,2015,150,20,15.68,0.55,0.9,0.239,101.18,35.938,12.79,69.24,5
30/05/2015,2015,150,21,14.7,0.46,0.9,0.239,101.18,32.1035,0,72.66,5
30/05/2015,2015,150,22,15.08,0.31,0.9,0.2115,101.18,32.894,0,82.27,5
30/05/2015,2015,150,23,15.81,0.29,0.9,0.24,101.18,32.1385,0,83.73,5
31/05/2015,2015,151,0,16.68,0.28,0.9,0.24,101.18,31.3355,0,85.53,5
31/05/2015,2015,151,1,17.06,0.27,0.9,0.24,101.18,31.9355,0,86.15,5
31/05/2015,2015,151,2,17.61,0.26,0.9,0.24,101.18,30.609,0,86.94,5
31/05/2015,2015,151,3,17.93,0.26,0.9,0.24,101.18,30.3805,0,87.33,5
31/05/2015,2015,151,4,17.35,0.25,0.9,0.24,101.18,29.1835,0,87.44,5
31/05/2015,2015,151,5,16.3,0.24,0.9,0.239,101.18,30.028,5.33,87.28,5
31/05/2015,2015,151,6,15.67,0.24,0.9,0.238,101.18,29.6475,29.84,86.6,5
31/05/2015,2015,151,7,15.01,0.39,0.9,0.236,101.18,34.402,74.61,77.38,5
31/05/2015,2015,151,8,14.69,0.42,0.9,0.232,101.18,74.2495,135.36,74.97,5
31/05/2015,2015,151,9,14.55,0.4,0.9,0.229,101.18,85.8185,168.4,75.81,5
31/05/2015,2015,151,10,15.51,0.65,0.9,0.225,101.18,85.5295,479.61,63.22,5
31/05/2015,2015,151,11,15.97,0.77,0.9,0.22,101.18,84.5555,609.64,57.95,5
31/05/2015,2015,151,12,17.13,0.94,0.9,0.215,101.18,82.4255,831.32,51.97,5
31/05/2015,2015,151,13,18.03,1,0.9,0.211,101.18,81.686,857.97,51.61,5
31/05/2015,2015,151,14,18.34,0.98,0.9,0.207,101.18,83.222,843.05,53.49,5
31/05/2015,2015,151,15,17.78,0.91,0.9,0.202,101.18,83.7775,537.16,55.63,5
31/05/2015,2015,151,16,17.73,0.85,0.9,0.198,101.18,84.1555,425.25,58.34,5
31/05/2015,2015,151,17,17.69,0.91,0.9,0.193,101.18,82.5465,479.61,55.02,5
31/05/2015,2015,151,18,16.35,0.77,0.9,0.19,101.18,83.6315,228.08,58.7,5
31/05/2015,2015,151,19,14.16,0.47,0.9,0.187,101.18,73.745,94.86,70.75,5
31/05/2015,2015,151,20,13.05,0.47,0.9,0.185,101.18,35.0615,86.33,69.18,5
31/05/2015,2015,151,21,12.11,0.44,0.9,0.184,101.18,30.3675,6.39,68.73,5
31/05/2015,2015,151,22,11.99,0.49,0.9,0.259,101.18,30.6945,0,65.24,5
31/05/2015,2015,151,23,12.42,0.46,0.9,0.183,101.18,30.2565,0,68.22,5
01/06/2015,2015,152,0,11.94,0.48,0.9,0.182,101.18,29.901,0,66,5
01/06/2015,2015,152,1,12.42,0.51,0.9,0.182,101.18,30.1615,0,64.96,5
01/06/2015,2015,152,2,12.13,0.5,0.9,0.181,101.18,30.4535,0,65.07,5
01/06/2015,2015,152,3,12.01,0.47,0.9,0.181,101.18,30.0215,0,66.43,5
01/06/2015,2015,152,4,11.3,0.42,0.9,0.181,101.18,30.5295,0,69.07,5
01/06/2015,2015,152,5,11.61,0.45,0.9,0.181,101.18,30.3105,52.22,67.21,5
01/06/2015,2015,152,6,13.38,0.56,0.9,0.181,101.18,29.225,183.32,63.54,5
01/06/2015,2015,152,7,14.94,0.64,0.9,0.18,101.18,33.5225,333.6,62.43,5
01/06/2015,2015,152,8,15.99,0.69,0.9,0.179,101.18,70.93,483.87,62.16,5
01/06/2015,2015,152,9,16.05,0.68,0.9,0.329,101.18,81.8005,293.1,63.08,5
01/06/2015,2015,152,10,15.08,0.54,0.9,0.297,101.18,84.644,289.9,68.73,5
01/06/2015,2015,152,11,15,0.47,0.9,0.251556178,101.18,83.4825,299.49,72.44,5
01/06/2015,2015,152,12,15.7,0.53,0.9,0.286,101.18,82.9365,268.58,70.58,5
01/06/2015,2015,152,13,15.39,0.4,0.9,0.282,101.18,86.187,204.63,77.38,5
01/06/2015,2015,152,14,14.94,0.39,0.9,0.277,101.18,88.1575,183.32,77.38,5
01/06/2015,2015,152,15,14.72,0.3,0.9,0.271,101.18,89.821,127.9,81.94,5
01/06/2015,2015,152,16,14.7,0.38,0.9,0.269,101.18,91.471,99.12,77.38,5
01/06/2015,2015,152,17,14.51,0.27,0.9,0.265,101.18,94.2645,47.96,83.68,5
01/06/2015,2015,152,18,15.2,0.26,0.9,0.261,101.18,96.486,28.78,84.91,5
01/06/2015,2015,152,19,16.51,0.27,0.9,0.259,101.18,81.5945,17.05,85.87,5
01/06/2015,2015,152,20,16.31,0.29,0.9,0.258,101.18,38.477,7.46,84.69,5
01/06/2015,2015,152,21,14.43,0.27,0.9,0.258,101.18,34.1475,0,83.4,5
01/06/2015,2015,152,22,14.1,0.49,0.9,0.259,101.18,33.3195,0,69.91,5
01/06/2015,2015,152,23,13.68,0.51,0.9,0.26,101.18,32.9195,0,67.89,5
02/06/2015,2015,153,0,14.1,0.48,0.9,0.26,101.18,32.7735,0,70.36,5
02/06/2015,2015,153,1,14.24,0.51,0.9,0.26,101.18,32.377,0,68.5,5
02/06/2015,2015,153,2,14.24,0.53,0.9,0.26,101.18,32.456,0,67.44,5
02/06/2015,2015,153,3,14.26,0.51,0.9,0.261,101.18,32.6435,0,68.67,5
02/06/2015,2015,153,4,14.35,0.51,0.9,0.261,101.18,32.0305,1.07,69.12,5
02/06/2015,2015,153,5,14.61,0.48,0.9,0.261,101.18,32.377,10.66,71.26,5
02/06/2015,2015,153,6,15.18,0.49,0.9,0.26,101.18,32.2085,33.04,71.93,5
02/06/2015,2015,153,7,14.84,0.27,0.9,0.257,101.18,36.598,110.84,84.35,5
02/06/2015,2015,153,8,14.78,0.24,0.9,0.254,101.18,74.481,224.88,85.53,5
02/06/2015,2015,153,9,15.7,0.23,0.9,0.19088056,101.18,87.161,193.98,87.22,5
02/06/2015,2015,153,10,17.81,0.31,0.9,0.205,101.18,87.843,406.07,84.91,5
02/06/2015,2015,153,11,19.23,0.51,0.9,0.202,101.18,87.853,481.74,77.38,5
02/06/2015,2015,153,12,18.28,0.67,0.9,0.198,101.18,89.6145,392.21,68.28,5
02/06/2015,2015,153,13,20.17,0.89,0.9,0.195,101.18,90.1,839.85,62.56,5
02/06/2015,2015,153,14,21.46,0.9,0.9,0.192,101.18,86.8245,872.89,64.86,5
02/06/2015,2015,153,15,20.19,0.81,0.9,0.189,101.18,86.3995,709.82,65.76,5
02/06/2015,2015,153,16,19.11,0.76,0.9,0.185,101.18,86.9705,359.17,65.58,5
02/06/2015,2015,153,17,19.46,0.78,0.9,0.182,101.18,89.884,491.33,65.75,5
02/06/2015,2015,153,18,19.33,0.73,0.9,0.18,101.18,92.1695,378.36,67.38,5
02/06/2015,2015,153,19,18.45,0.65,0.9,0.178,101.18,80.02,245.13,69.4,5
02/06/2015,2015,153,20,16.8,0.57,0.9,0.177,101.18,38.931,46.9,70.36,5
02/06/2015,2015,153,21,16.29,0.64,0.9,0.176,101.18,33.3225,5.33,65.76,5
02/06/2015,2015,153,22,15.09,0.49,0.9,0.1995,101.18,32.599,0,71.37,5
02/06/2015,2015,153,23,15.39,0.53,0.9,0.175,101.18,32.599,0,69.8,5
03/06/2015,2015,154,0,16.19,0.55,0.9,0.175,101.18,31.878,0,70.02,5
03/06/2015,2015,154,1,16.03,0.55,0.9,0.175,101.18,31.707,0,70.08,5
03/06/2015,2015,154,2,15.54,0.56,0.9,0.175,101.18,30.961,0,68.67,5
03/06/2015,2015,154,3,15.23,0.5,0.9,0.171,101.18,30.9295,0,71.15,5
03/06/2015,2015,154,4,14.94,0.39,0.9,0.171,101.18,30.98,0,77.38,5
03/06/2015,2015,154,5,14.13,0.27,0.9,0.171,101.18,31.0435,27.71,83.17,5
03/06/2015,2015,154,6,14.56,0.52,0.9,0.171,101.18,29.4315,183.32,68.5,5
03/06/2015,2015,154,7,16.03,0.62,0.9,0.171,101.18,31.212,377.29,65.96,5
03/06/2015,2015,154,8,17.21,0.75,0.9,0.171,101.18,36.649,497.73,61.95,5
03/06/2015,2015,154,9,18.09,0.81,0.9,0.17,101.18,38.4485,573.4,60.89,5
03/06/2015,2015,154,10,18.06,0.76,0.9,0.169,101.18,23.0995,523.31,63.67,5
03/06/2015,2015,154,11,18.69,0.89,0.9,0.167,101.18,39.5625,574.47,58.74,5
03/06/2015,2015,154,12,19.64,1.01,0.9,0.166,101.18,38.6515,727.94,55.92,5
03/06/2015,2015,154,13,20.97,1.22,0.9,0.164184491,101.18,39.115,978.4,51.12,5
03/06/2015,2015,154,14,21.47,1.21,0.9,0.162,101.18,40.0165,933.64,53.03,5
03/06/2015,2015,154,15,21.47,1.2,0.9,0.16,101.18,38.9375,878.22,53.23,5
03/06/2015,2015,154,16,21.34,1.18,0.9,0.317,101.18,39.143,747.13,53.86,5
03/06/2015,2015,154,17,20.93,1.21,0.9,0.306,101.18,39.9875,593.65,51.35,5
03/06/2015,2015,154,18,19.96,0.93,0.9,0.3,101.18,41.143,427.39,60.23,5
03/06/2015,2015,154,19,18.92,0.8,0.9,0.297,101.18,39.3975,250.46,63.5,5
03/06/2015,2015,154,20,17.53,0.62,0.9,0.296,101.18,34.2235,84.2,69.29,5
03/06/2015,2015,154,21,15.55,0.48,0.9,0.295,101.18,32.916,5.33,72.83,5
03/06/2015,2015,154,22,14.33,0.28,0.9,0.295,101.18,33.056,0,83.06,5
03/06/2015,2015,154,23,14.34,0.27,0.9,0.296,101.18,33.008,0,83.57,5
04/06/2015,2015,155,0,14.13,0.25,0.9,0.2965,101.18,32.6025,0,84.75,5
04/06/2015,2015,155,1,13.83,0.23,0.9,0.297,101.18,31.8785,0,85.36,5
04/06/2015,2015,155,2,13.63,0.22,0.9,0.297,101.18,32.259,0,85.98,5
04/06/2015,2015,155,3,13.55,0.21,0.9,0.297,101.18,32.6275,0,86.26,5
04/06/2015,2015,155,4,13.57,0.21,0.9,0.297,101.18,32.5195,1.07,86.43,5
04/06/2015,2015,155,5,14.3,0.22,0.9,0.297,101.18,32.078,34.11,86.54,5
04/06/2015,2015,155,6,15.38,0.28,0.9,0.296,101.18,30.26,149.21,83.96,5
04/06/2015,2015,155,7,17.36,0.67,0.9,0.295,101.18,31.2945,383.69,66.2,5
04/06/2015,2015,155,8,18.83,0.82,0.9,0.293,101.18,38.033,540.36,62.35,5
04/06/2015,2015,155,9,20.4,0.99,0.9,0.291,101.18,39.0355,689.57,58.69,5
04/06/2015,2015,155,10,21.45,1.13,0.9,0.287,101.18,39.502,783.36,56,5
04/06/2015,2015,155,11,22.49,1.27,0.9,0.284,101.18,39.2065,887.81,53.5,5
04/06/2015,2015,155,12,23.28,1.27,0.9,0.28,101.18,38.7435,868.63,55.88,5
04/06/2015,2015,155,13,22.02,1.17,0.9,0.277,101.18,39.0575,672.52,55.84,5
04/06/2015,2015,155,14,23.24,1.31,0.9,0.272,101.18,38.3025,900.6,54.35,5
04/06/2015,2015,155,15,23.63,1.36,0.9,0.268,101.18,39.388,936.84,53.68,5
04/06/2015,2015,155,16,24.16,1.33,0.9,0.262,101.18,39.267,731.14,55.93,5
04/06/2015,2015,155,17,22.62,1.22,0.9,0.257,101.18,40.083,463.62,55.93,5
04/06/2015,2015,155,18,22.37,1.2,0.9,0.253,101.18,41.111,476.41,55.92,5
04/06/2015,2015,155,19,21.19,0.97,0.9,0.25,101.18,39.7435,303.75,61.69,5
04/06/2015,2015,155,20,19.13,0.81,0.9,0.247,101.18,35.3505,107.65,63.67,5
04/06/2015,2015,155,21,16.95,0.69,0.9,0.247,101.18,31.967,3.2,64.4,5
04/06/2015,2015,155,22,16.97,0.7,0.9,0.247,101.18,30.8695,0,64.05,5
04/06/2015,2015,155,23,17.69,0.72,0.9,0.247,101.18,30.5455,0,64.72,5
05/06/2015,2015,156,0,16.36,0.61,0.9,0.267,101.18,29.758,0,67.32,5
05/06/2015,2015,156,1,17.44,0.59,0.9,0.248,101.18,30.5485,0,70.42,5
05/06/2015,2015,156,2,17.48,0.56,0.9,0.248,101.18,29.939,0,72.05,5
05/06/2015,2015,156,3,17.11,0.34,0.9,0.249,101.18,30.5805,0,82.44,5
05/06/2015,2015,156,4,18.3,0.64,0.9,0.249,101.18,30.174,0,69.8,5
05/06/2015,2015,156,5,18.48,0.59,0.9,0.249,101.18,31.9165,5.33,72.27,5
05/06/2015,2015,156,6,17.86,0.3,0.9,0.249,101.18,32.859,6.39,85.36,5
05/06/2015,2015,156,7,17.17,0.28,0.9,0.249,101.18,38.029,76.74,85.59,5
05/06/2015,2015,156,8,18.39,0.48,0.9,0.249,101.18,73.688,219.55,77.38,5
05/06/2015,2015,156,9,20.4,0.8,0.9,0.248,101.18,87.1455,353.85,66.71,5
05/06/2015,2015,156,10,19.61,0.72,0.9,0.245,101.18,85.5355,379.42,68.62,5
05/06/2015,2015,156,11,18.81,0.63,0.9,0.242,101.18,91.338,179.05,71.15,5
05/06/2015,2015,156,12,18.32,0.32,0.9,0.24,101.18,89.9285,233.41,85.03,5
05/06/2015,2015,156,13,18.54,0.77,0.9,0.239,101.18,89.5065,633.09,64.26,5
05/06/2015,2015,156,14,21.25,0.96,0.9,0.336,101.18,85.9805,866.5,61.96,5
05/06/2015,2015,156,15,21.25,1.01,0.9,0.308,101.18,86.8975,834.52,60.25,5
05/06/2015,2015,156,16,20.56,0.93,0.9,0.3,101.18,85.593,730.07,61.69,5
05/06/2015,2015,156,17,19.73,0.86,0.9,0.295,101.18,88.221,584.06,62.78,5
05/06/2015,2015,156,18,18.86,0.8,0.9,0.291,101.18,90.82,436.98,63.56,5
05/06/2015,2015,156,19,17.58,0.67,0.9,0.289,101.18,77.214,229.15,66.99,5
05/06/2015,2015,156,20,16.42,0.6,0.9,0.289,101.18,37.604,79.94,67.89,5
05/06/2015,2015,156,21,15.84,0.54,0.9,0.287,101.18,33.6145,11.72,69.97,5
05/06/2015,2015,156,22,15.47,0.52,0.9,0.286,101.18,33.6305,0,70.58,5
05/06/2015,2015,156,23,15.03,0.49,0.9,0.286,101.18,33.5955,0,71.54,5
06/06/2015,2015,157,0,14.91,0.49,0.9,0.2865,101.18,32.7765,0,71.31,5
06/06/2015,2015,157,1,14.71,0.49,0.9,0.287,101.18,32.6055,0,71.15,5
06/06/2015,2015,157,2,14.38,0.48,0.9,0.286,101.18,33.1445,0,70.64,5
06/06/2015,2015,157,3,14.27,0.5,0.9,0.286,101.18,33.354,0,69.52,5
06/06/2015,2015,157,4,14.25,0.52,0.9,0.286,101.18,33.005,0,68.34,5
06/06/2015,2015,157,5,14.43,0.57,0.9,0.286,101.18,32.8335,46.9,65.51,5
06/06/2015,2015,157,6,15.37,0.62,0.9,0.286,101.18,31.8245,190.78,64.54,5
06/06/2015,2015,157,7,16.38,0.72,0.9,0.285,101.18,37.0645,374.1,61.37,5
06/06/2015,2015,157,8,17.34,0.78,0.9,0.283,101.18,76.43,549.95,60.55,5
06/06/2015,2015,157,9,18.09,0.84,0.9,0.281,101.18,87.767,673.59,59.48,5
06/06/2015,2015,157,10,18.54,0.86,0.9,0.278,101.18,87.091,810.01,60.09,5
06/06/2015,2015,157,11,19.15,0.93,0.9,0.275,101.18,85.72,927.25,58.34,5
06/06/2015,2015,157,12,19.79,0.94,0.9,0.271,101.18,85.482,930.44,59.42,5
06/06/2015,2015,157,13,20.26,0.92,0.9,0.2645,101.18,84.0855,999.72,61.47,5
06/06/2015,2015,157,14,19.41,0.83,0.9,0.258,101.18,85.276,693.84,63.22,5
06/06/2015,2015,157,15,19.24,0.84,0.9,0.254,101.18,86.469,488.14,62.53,5
06/06/2015,2015,157,16,20.09,0.89,0.9,0.251,101.18,87.8845,568.07,62.43,5
06/06/2015,2015,157,17,20.29,0.89,0.9,0.247,101.18,88.4305,510.52,62.94,5
06/06/2015,2015,157,18,19.82,0.85,0.9,0.245,101.18,88.9605,420.99,63.54,5
06/06/2015,2015,157,19,18.73,0.79,0.9,0.243,101.18,76.5095,177.99,63.7,5
06/06/2015,2015,157,20,17.93,0.69,0.9,0.24,101.18,38.0265,99.12,66.48,5
06/06/2015,2015,157,21,15.6,0.54,0.9,0.24,101.18,32.913,6.39,69.46,5
06/06/2015,2015,157,22,13.42,0.45,0.9,0.239,101.18,33.2145,0,71.15,5
06/06/2015,2015,157,23,13.83,0.48,0.9,0.239,101.18,32.723,0,69.68,5
07/06/2015,2015,158,0,14.48,0.51,0.9,0.2115,101.18,32.329,0,69.29,5
07/06/2015,2015,158,1,13.95,0.51,0.9,0.24,101.18,32.088,0,68.34,5
07/06/2015,2015,158,2,12.71,0.43,0.9,0.24,101.18,32.4845,0,70.86,5
07/06/2015,2015,158,3,11.56,0.38,0.9,0.24,101.18,32.0435,0,72.44,5
07/06/2015,2015,158,4,9.48,0.2,0.9,0.24,101.18,32.113,0,83.34,5
07/06/2015,2015,158,5,10.59,0.21,0.9,0.24,101.18,31.942,42.63,83.79,5
07/06/2015,2015,158,6,13.01,0.34,0.9,0.24,101.18,30.6405,170.53,77.38,5
07/06/2015,2015,158,7,15.96,0.62,0.9,0.239,101.18,35.062,350.65,65.98,5
07/06/2015,2015,158,8,17.09,0.79,0.9,0.238,101.18,74.672,495.6,59.65,5
07/06/2015,2015,158,9,18.53,0.81,0.9,0.236,101.18,85.5805,679.98,62.31,5
07/06/2015,2015,158,10,18.71,0.93,0.9,0.232,101.18,84.7395,686.38,56.86,5
07/06/2015,2015,158,11,19.91,1.1,0.9,0.229,101.18,84.717,882.48,52.85,5
07/06/2015,2015,158,12,20.55,1.07,0.9,0.225,101.18,83.492,903.8,55.84,5
07/06/2015,2015,158,13,20.18,1.06,0.9,0.22,101.18,83.968,817.47,55.19,5
07/06/2015,2015,158,14,20.61,1.22,0.9,0.215,101.18,84.051,966.68,49.88,5
07/06/2015,2015,158,15,21.11,1.35,0.9,0.211,101.18,84.565,914.46,46.45,5
07/06/2015,2015,158,16,21.78,1.4,0.9,0.207,101.18,85.8975,774.84,46.69,5
07/06/2015,2015,158,17,21.4,1.32,0.9,0.202,101.18,86.4185,609.64,48.29,5
07/06/2015,2015,158,18,20.93,1.25,0.9,0.198,101.18,86.8465,443.37,49.73,5
07/06/2015,2015,158,19,19.98,1.1,0.9,0.193,101.18,76.0555,266.45,53.12,5
07/06/2015,2015,158,20,17.96,0.82,0.9,0.19,101.18,36.506,93.79,60.32,5
07/06/2015,2015,158,21,14.19,0.47,0.9,0.187,101.18,30.9165,4.26,71.03,5
07/06/2015,2015,158,22,12.13,0.25,0.9,0.185,101.18,31.593,0,82.39,5
07/06/2015,2015,158,23,10.6,0.22,0.9,0.184,101.18,31.688,0,83.23,5
08/06/2015,2015,159,0,9.49,0.18,0.9,0.259,101.18,32.0565,0,84.75,5
08/06/2015,2015,159,1,10.85,0.2,0.9,0.183,101.18,30.977,0,84.63,5
08/06/2015,2015,159,2,10.01,0.19,0.9,0.182,101.18,31.358,0,84.58,5
08/06/2015,2015,159,3,8.33,0.15,0.9,0.182,101.18,30.8405,0,86.26,5
08/06/2015,2015,159,4,9.38,0.17,0.9,0.181,101.18,29.939,1.07,85.7,5
08/06/2015,2015,159,5,11.41,0.2,0.9,0.181,101.18,32.088,46.9,84.91,5
08/06/2015,2015,159,6,13.94,0.46,0.9,0.181,101.18,31.704,196.11,71.26,5
08/06/2015,2015,159,7,15.33,0.6,0.9,0.181,101.18,36.833,344.25,65.51,5
08/06/2015,2015,159,8,16.18,0.68,0.9,0.181,101.18,76.7825,433.78,63.21,5
08/06/2015,2015,159,9,16.87,0.79,0.9,0.18,101.18,87.926,477.48,59.07,5
08/06/2015,2015,159,10,17.03,0.72,0.9,0.179,101.18,87.3735,381.56,62.82,5
08/06/2015,2015,159,11,18.24,0.83,0.9,0.329,101.18,88.427,740.73,60.37,5
08/06/2015,2015,159,12,18.4,0.81,0.9,0.297,101.18,90.011,667.19,61.97,5
08/06/2015,2015,159,13,18.3,0.85,0.9,0.251556178,101.18,86.2245,644.81,59.58,5
08/06/2015,2015,159,14,18.43,0.85,0.9,0.286,101.18,85.374,606.44,60.1,5
08/06/2015,2015,159,15,19.44,0.95,0.9,0.282,101.18,87.234,780.17,58.12,5
08/06/2015,2015,159,16,19.72,0.98,0.9,0.277,101.18,87.066,694.9,57.43,5
08/06/2015,2015,159,17,19.34,0.96,0.9,0.271,101.18,86.666,565.94,57.43,5
08/06/2015,2015,159,18,18.86,0.85,0.9,0.269,101.18,88.4785,444.44,61.17,5
08/06/2015,2015,159,19,18.36,0.83,0.9,0.265,101.18,77.1345,264.32,60.87,5
08/06/2015,2015,159,20,17.16,0.66,0.9,0.261,101.18,38.5565,95.92,66.48,5
08/06/2015,2015,159,21,13.9,0.44,0.9,0.259,101.18,32.586,6.39,72.61,5
08/06/2015,2015,159,22,12.32,0.24,0.9,0.258,101.18,33.0655,0,83.45,5
08/06/2015,2015,159,23,13.04,0.24,0.9,0.258,101.18,31.285,0,83.9,5
09/06/2015,2015,160,0,11.16,0.2,0.9,0.259,101.18,30.4945,0,85.08,5
09/06/2015,2015,160,1,10.81,0.19,0.9,0.26,101.18,28.6375,0,85.7,5
09/06/2015,2015,160,2,8.93,0.15,0.9,0.26,101.18,30.231,0,86.6,5
09/06/2015,2015,160,3,8.32,0.15,0.9,0.26,101.18,30.428,0,86.66,5
09/06/2015,2015,160,4,8.35,0.15,0.9,0.26,101.18,30.114,1.07,86.54,5
09/06/2015,2015,160,5,8.2,0.14,0.9,0.261,101.18,28.879,40.5,86.94,5
09/06/2015,2015,160,6,13.71,0.23,0.9,0.261,101.18,24.2865,180.12,85.25,5
09/06/2015,2015,160,7,17.19,0.75,0.9,0.261,101.18,30.4695,390.08,62.16,5
09/06/2015,2015,160,8,19.33,0.93,0.9,0.26,101.18,71.0695,547.82,58.74,5
09/06/2015,2015,160,9,20.25,1.09,0.9,0.257,101.18,82.543,694.9,54.25,5
09/06/2015,2015,160,10,20.92,1.17,0.9,0.254,101.18,75.1925,818.53,52.81,5
09/06/2015,2015,160,11,20.78,1.08,0.9,0.19088056,101.18,74.351,916.59,56.25,5
09/06/2015,2015,160,12,21.06,1.3,0.9,0.205,101.18,74.11,996.52,48.29,5
09/06/2015,2015,160,13,21.63,1.37,0.9,0.202,101.18,73.885,1035.96,47.38,5
09/06/2015,2015,160,14,22.08,1.33,0.9,0.198,101.18,74.4905,998.65,50.32,5
09/06/2015,2015,160,15,21.56,1.17,0.9,0.195,101.18,73.907,721.55,54.54,5
09/06/2015,2015,160,16,21.24,1.16,0.9,0.192,101.18,76.9725,654.4,54.39,5
09/06/2015,2015,160,17,21.51,1.21,0.9,0.189,101.18,78.836,609.64,53.2,5
09/06/2015,2015,160,18,21.07,1.1,0.9,0.185,101.18,80.477,435.91,56,5
09/06/2015,2015,160,19,20.13,1.01,0.9,0.182,101.18,71.187,269.65,57.28,5
09/06/2015,2015,160,20,18.47,0.81,0.9,0.18,101.18,36.0835,98.05,62.18,5
09/06/2015,2015,160,21,14.9,0.51,0.9,0.178,101.18,32.3765,5.33,69.8,5
09/06/2015,2015,160,22,11.78,0.35,0.9,0.177,101.18,29.9645,0,74.91,5
09/06/2015,2015,160,23,9.21,0.2,0.9,0.176,101.18,28.2505,0,83.06,5
10/06/2015,2015,161,0,8.11,0.17,0.9,0.1995,101.18,28.041,0,84.41,5
10/06/2015,2015,161,1,6.85,0.15,0.9,0.175,101.18,27.1365,0,85.2,5
10/06/2015,2015,161,2,6.41,0.14,0.9,0.175,101.18,27.073,0,85.93,5
10/06/2015,2015,161,3,6.07,0.14,0.9,0.175,101.18,27.6665,0,85.7,5
10/06/2015,2015,161,4,5.41,0.12,0.9,0.175,101.18,28.8095,1.07,86.32,5
10/06/2015,2015,161,5,5.83,0.12,0.9,0.175,101.18,27.749,24.51,86.99,5
10/06/2015,2015,161,6,11.47,0.17,0.9,0.175,101.18,23.6705,182.25,87.33,5
10/06/2015,2015,161,7,17.93,0.47,0.9,0.175,101.18,26.3055,379.42,77.38,5
10/06/2015,2015,161,8,20.11,0.84,0.9,0.175,101.18,30.907,542.49,64.28,5
10/06/2015,2015,161,9,21.11,1.05,0.9,0.174,101.18,32.4245,678.91,58.15,5
10/06/2015,2015,161,10,21.34,1.15,0.9,0.326,101.18,31.6115,799.35,54.85,5
10/06/2015,2015,161,11,21.64,1.21,0.9,0.309,101.18,32.2275,904.86,53.6,5
10/06/2015,2015,161,12,21.63,1.17,0.9,0.299,101.18,31.878,985.87,55.06,5
10/06/2015,2015,161,13,21.98,1.21,0.9,0.291,101.18,30.688,1021.04,54.49,5
10/06/2015,2015,161,14,22.34,1.19,0.9,0.258,101.18,29.933,973.08,56.26,5
10/06/2015,2015,161,15,22.3,1.22,0.9,0.249,101.18,30.1615,877.15,54.77,5
10/06/2015,2015,161,16,22.08,1.13,0.9,0.242,101.18,34.484,749.26,57.74,5
10/06/2015,2015,161,17,21.18,1.05,0.9,0.236,101.18,33.9125,594.72,58.23,5
10/06/2015,2015,161,18,20.91,1.01,0.9,0.231,101.18,36.598,434.85,59.48,5
10/06/2015,2015,161,19,19.91,0.85,0.9,0.227,101.18,34.7125,253.66,63.8,5
10/06/2015,2015,161,20,18.53,0.63,0.9,0.225,101.18,31.504,107.65,70.7,5
10/06/2015,2015,161,21,16.74,0.32,0.9,0.223,101.18,30.0185,13.86,83.06,5
10/06/2015,2015,161,22,15.96,0.28,0.9,0.223,101.18,27.867,0,84.52,5
10/06/2015,2015,161,23,15.69,0.27,0.9,0.223,101.18,29.6945,0,84.75,5
11/06/2015,2015,162,0,13.54,0.22,0.9,0.227,101.18,31.745,0,85.98,5
11/06/2015,2015,162,1,14.24,0.43,0.9,0.231,101.18,31.8245,0,73.79,5
11/06/2015,2015,162,2,14.2,0.47,0.9,0.222,101.18,31.9705,0,71.26,5
11/06/2015,2015,162,3,12.34,0.41,0.9,0.221,101.18,32.339,0,71.37,5
11/06/2015,2015,162,4,10.49,0.23,0.9,0.22,101.18,31.4815,1.07,81.94,5
11/06/2015,2015,162,5,15.05,0.56,0.9,0.22,101.18,31.25,52.22,67.61,5
11/06/2015,2015,162,6,16.79,0.73,0.9,0.22,101.18,30.082,187.58,62.19,5
11/06/2015,2015,162,7,18.33,0.84,0.9,0.219,101.18,30.6055,397.54,60.23,5
11/06/2015,2015,162,8,19.23,0.91,0.9,0.216,101.18,34.554,563.81,59.36,5
11/06/2015,2015,162,9,19.9,0.95,0.9,0.214,101.18,35.3445,710.89,59.42,5
11/06/2015,2015,162,10,20.69,1.01,0.9,0.21,101.18,33.183,827.06,58.77,5
11/06/2015,2015,162,11,21.96,1.12,0.9,0.1985,101.18,32.3925,916.59,57.67,5
11/06/2015,2015,162,12,22.77,1.21,0.9,0.191,101.18,32.253,977.34,56.38,5
