,dd,hr,ts_c,par,td,lai,sai,dvi,photoperiod,o3_ppb_i,canopy_height,micro_u,PARsun,PARshade,o3_ppb,o3_nmol_m3,layer_height,A_n,A_n_limit_factor,fst,fst_canopy,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,fO3_l,f_LS,f_LA,c_i,td_dd,td_dd_flag,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves
796,104,4,8.47,0.0,207.75333333333327,3,4.0,-1.001,14.801007400969349,27.321246181412228,1.0,4.7,0.0,0.0,24.808041388812608,1071.9636281899,1.0,0.0,['NA'],0.5391539218490103,0.5391539218490103,53.08606877710854,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0006053715365747425,-7.229414733131217e-06,False,0,-0.0047078173026203,-4.9528820595703636e-05,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,1.7540309897099156,655.161393416427,7.094316470426757,3.4619480447325324,134.4437846490678,31.92645986788487,90,180,0.0,3,18.3691820184887,63.47021917624153,0.8266131908319914,0.8266131908319914,1
797,104,5,8.57,0.0,207.75333333333327,3,4.0,-1.001,14.801007400969349,27.2680837321408,1.0,4.929999999999999,0.0,0.0,24.856098453753926,1073.6589459172656,1.0,0.0,['NA'],0.5401524840492041,0.5401524840492041,53.08606877710854,1965.4841802492806,20.860000000000003,20.860000000000003,62.58000000000001,62.58000000000001,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0007534073753893127,-8.608838273665907e-06,False,0,-0.005461224678009613,-5.813765886936954e-05,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,1.8398665487808257,655.1613934164268,6.7633443024352475,3.3004372840249303,133.94192019241896,30.43699013774015,90,180,0.0025821715617311745,3,18.573251745257032,63.94933280562222,0.8357963285365666,0.8357963285365666,1
798,104,6,8.56,3.0547045951859957,207.75333333333327,3,4.0,-1.001,14.801007400969349,25.85272312333345,1.0,5.29,2.1894986512292722,2.1549042008213752,23.594612178395746,1019.2052357142587,1.0,1.092640070985924,['A_j'],0.7159858257183189,0.7159858257183189,53.08606877710854,1404.7490258216953,29.186708263433335,29.186708263433335,87.56012479030001,87.56012479030001,1.092640070985924,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1133.6402403416334,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0008503517761230424,-1.2622224842089836e-05,False,0,-0.006311576454132655,-7.075988371145937e-05,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,1.9742178586309471,468.2496752738984,6.303078905672168,3.075832856378621,123.23534966135024,28.36566377675972,90,180,0.11176190250984668,3,18.552751880380743,63.901281436485235,0.8348738346171334,0.8348738346171334,1
799,104,7,8.78,30.435448577680525,207.75333333333327,3,4.0,-1.001,14.801007400969349,27.60588135817284,1.0,5.0600000000000005,21.736753095227034,21.49725174353316,23.579156567049836,1017.7428059269344,1.0,16.933336295884168,['A_j'],3.559054313793538,3.559054313793538,53.08606877710854,272.3470882412509,150.54319201562868,150.54319201562868,451.62957604688603,451.62957604688603,16.933336295884168,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1050.719782698076,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.000563567364040216,-4.2618662096327834e-05,False,0,-0.006875143818172872,-0.0001133785458077872,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,1.8883822995600366,90.78236274708362,6.589582492293629,3.215643440759467,58.92851608603719,29.655012130248796,90,180,0.21653081780867803,3,19.008559795580975,64.9656297353005,0.8553851908011438,0.8553851908011438,1
800,104,8,9.51,69.87527352297592,207.75333333333327,3,4.0,-1.001,14.801007400969349,31.93606558672024,1.0,5.45,50.34433428676697,47.81294038113318,26.302622432238962,1132.3632403358527,1.0,29.96599017169426,['A_p'],6.4519047808624075,6.4519047808624075,53.08606877710854,162.9104705239049,251.67197582910305,251.67197582910305,755.0159274873091,755.0159274873091,29.96599017169426,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1040.3542650381874,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,8.47249535393016e-05,9.743191703053733e-06,False,0,-0.00679041886463357,-0.00010363535410473347,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.033929551897668,54.30349017463497,6.118034387340506,2.985533176191358,40.96683158455973,27.53291034478145,90,180,0.3029409010383692,3,20.595182248587122,68.60706856256932,0.9267832011864205,0.9267832011864205,1
801,104,9,9.96,83.17505470459518,207.75333333333327,3,4.0,-1.001,14.801007400969349,33.80712427927756,1.0,5.69,59.33840950663047,57.49008030823026,27.89927755455359,1199.1922524195127,1.0,31.4749771329604,['A_p'],7.1487532856328,7.1487532856328,53.08606877710854,155.45362671109703,263.74424879901,263.74424879901,791.23274639703,791.23274639703,31.4749771329604,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1039.8346701079147,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0001039931090870376,1.2152112615313233e-05,False,0,-0.006686425755546533,-9.148324148942024e-05,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.123497091797749,51.81787557036567,5.859980212830538,2.859605590552355,39.50090591824521,26.371592509500683,90,180,0.36558314537103903,3,21.632286689319862,70.9373389813859,0.9734529010193937,0.9734529010193937,1
802,104,10,11.45,221.9562363238512,207.75333333333327,3,4.0,-1.001,14.801007400969349,31.186768243852004,1.0,6.46,153.7439632484628,111.05326154264738,25.824635008984945,1104.2066612294238,1.0,36.97405553161717,['A_p'],7.639805321717817,7.639805321717817,53.08606877710854,133.09168441428048,308.0583146906268,308.0583146906268,924.1749440718804,924.1749440718804,36.97405553161717,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1038.2304356981354,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0021233666099963354,0.0002654394153504261,False,0,-0.004563059145550197,0.00017395617386100587,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.410859615643841,44.36389480476015,5.161499599226898,2.5187547693874466,34.939902109169566,23.228229315643794,90,180,0.4061166543140207,3,25.411722014857162,79.13303077889822,1.1435274906685722,1.1435274906685722,1
803,104,11,12.38,285.57768052516406,207.75333333333327,3,4.0,-1.001,14.801007400969349,30.75108747530264,1.0,6.65,189.86592836738947,117.19324877210953,25.291413610484863,1077.8849918857493,1.0,40.82748599995277,['A_p'],8.165649983296513,8.165649983296513,53.08606877710854,120.77805817011968,339.4656332547607,339.4656332547607,1018.3968997642821,1018.3968997642821,40.82748599995277,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1037.12626947288,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0025599357587102376,0.0003487340942044918,False,0,-0.0020031233868399597,0.0005226902680654977,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.481767251398072,40.259352723373226,5.014028182106129,2.4467903474049475,32.32895149449084,22.56456562091111,90,180,0.4272953586220704,3,28.060127835019088,84.63174259793985,1.262705752575859,1.262705752575859,1
804,104,12,12.0,293.39606126914657,207.75333333333327,3,4.0,-1.001,14.801007400969349,30.092171425575966,1.0,7.389999999999999,193.6451126061836,117.41409561770544,25.300303311898826,1079.70078750458,1.0,39.21188805698939,['A_p'],7.916078219969503,7.916078219969503,53.08606877710854,125.7257959942362,326.10650563611955,326.10650563611955,978.3195169083587,978.3195169083587,39.21188805698939,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1038.0824588015616,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0028837255259954115,0.0003421593691654588,False,0,0.0008806021391554518,0.0008648496372309565,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.757933832756654,41.9085986647454,4.511946875643541,2.201780217894845,33.33265323409985,20.305055666990384,90,180,0.4308787843534973,3,26.949751241917106,82.34885826344504,1.2127388058862696,1.2127388058862696,1
805,104,13,12.69,377.74835886214436,207.75333333333327,3,4.0,-1.001,14.801007400969349,31.639505789847703,1.0,7.710000000000002,242.1622579229828,59.493834662760364,26.71543937203472,1137.3401854601125,1.0,39.96049979119531,['A_p'],8.51224132152574,8.51224132152574,53.08606877710854,123.17856026051138,332.850131656749,332.850131656749,998.550394970247,998.550394970247,39.96049979119531,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1038.313572386164,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.003083567400558751,0.00036620708935470437,False,0,0.003964169539714202,0.001231056726585661,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.877357219290096,41.059520086837125,4.324680598055222,2.110396343740973,32.77455032947603,19.462303680811786,90,180,0.41717989853062115,3,28.995692098312837,86.53124656681933,1.3048061444240775,1.3048061444240775,1
806,104,14,12.44,375.75711159737415,207.75333333333327,3,4.0,-1.001,14.801007400969349,33.86336952979914,1.0,7.440000000000001,262.67021948433216,67.08070639468106,28.380579882812736,1209.2868624030039,1.0,40.744771642553886,['A_p'],9.185387376002284,9.185387376002284,53.08606877710854,121.04060983646974,338.72929139561086,338.72929139561086,1016.1878741868326,1016.1878741868326,40.744771642553886,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1037.6977661517103,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0030244178033755546,0.0003736096460935803,False,0,0.006988587343089757,0.0016046663726792412,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.776593736902505,40.346869945489914,4.481624652016903,2.186983307828347,32.3341604523897,20.168596959550925,90,180,0.38502449190930915,3,28.239099202885086,84.99677929567127,1.2707594641298288,1.2707594641298288,1
807,104,15,11.93,296.0153172866521,207.75333333333327,3,4.0,-1.001,14.801007400969349,30.543654855636714,1.0,7.059999999999999,237.83206641200582,62.39056818546176,25.52848590827927,1089.7060794087515,1.0,38.73773532467311,['A_p'],7.890201439756441,7.890201439756441,53.08606877710854,127.1886317483999,322.35585395009804,322.35585395009804,967.0675618502942,967.0675618502942,38.73773532467311,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1038.0555800565744,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.002412106512375886,0.0002943195289438803,False,0,0.009400693855465643,0.0018989859016231216,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.6347784653940427,42.39621058279997,4.722845242352092,2.3046962904026778,33.66243666062104,21.254158835560755,90,180,0.33196007514619985,3,26.74951118109933,81.93378135627313,1.2037280031494697,1.2037280031494697,1
808,104,16,11.11,212.37636761487963,207.75333333333327,3,4.0,-1.001,14.801007400969349,35.22754344029164,1.0,7.09,209.8469346267497,54.58358405068154,29.74108300640191,1273.1867013961241,1.0,35.45082499148847,['A_p'],8.509295840555094,8.509295840555094,53.08606877710854,138.6783632667456,295.64813886025723,295.64813886025723,886.9444165807718,886.9444165807718,35.45082499148847,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1039.1622043052887,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0020898306403686283,0.00022980015734969336,False,0,0.011490524495834271,0.002128786058972815,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.6459744078815532,46.2261210889152,4.702861411989529,2.294944402008872,36.03043013756417,21.16422586446529,90,180,0.25540968054517516,3,24.50059595581601,77.19693420221749,1.1025268180117203,1.1025268180117203,1
809,104,17,10.38,118.44420131291027,207.75333333333327,3,4.0,-1.001,14.801007400969349,35.17330109542519,1.0,6.46,159.6315903569929,39.76226979459152,29.822136559312177,1279.9435112251945,1.0,29.23901099188128,['A_p'],7.197404484566355,7.197404484566355,53.08606877710854,166.24829639571067,246.61906851911556,246.61906851911556,739.8572055573467,739.8572055573467,29.23901099188128,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1041.7865133425694,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0015395391748935765,0.00015314103755026463,False,0,0.013030063670727848,0.00228192709652308,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.410859615643841,55.41609879857022,5.161499599226898,2.5187547693874466,41.450746515041835,23.228229315643794,90,180,0.15687739384561888,3,22.64269137459779,73.17225512021872,1.0189211118569002,1.0189211118569002,1
810,104,18,9.99,61.07658643326039,207.75333333333327,3,4.0,-1.001,14.801007400969349,36.275909770260576,1.0,6.440000000000001,94.97766104484948,36.66335420129433,30.955721461389476,1330.4261387448746,1.0,27.011067041741263,['A_p'],6.9766893117097935,6.9766893117097935,53.08606877710854,179.03653854504861,229.00353376572744,229.00353376572744,687.0106012971823,687.0106012971823,27.011067041741263,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1042.9740814982113,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0010831494160832896,9.990345276648194e-05,False,0,0.014113213086811138,0.002381830549289562,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.4033956539855015,59.678846181682864,5.177529101087851,2.5265769891681527,43.793135194947965,23.300366673766906,90,180,0.04795394883231504,3,21.703081999116723,71.09504441996867,0.9766386899602524,0.9766386899602524,1
811,104,19,8.98,13.11597374179431,207.75333333333327,3,4.0,-1.001,14.801007400969349,33.04319649499452,1.0,6.450000000000001,0.0,0.0,30.71151895119213,1324.6559484951324,1.0,0.0,['NA'],0.6673655018946464,0.6673655018946464,53.08606877710854,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0007640938831588427,6.777296437089789e-06,False,0,0.014877306969969981,0.0023886078457266515,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.4071276348146715,655.161393416427,5.16950192418694,2.522659815541535,131.48657729298057,23.264242074272694,90,180,0.0,3,19.43178030816083,65.94641725756105,0.8744301138672372,0.8744301138672372,1
812,104,20,8.44,0.32166301969365424,207.75333333333327,3,4.0,-1.001,14.801007400969349,29.566614890910685,1.0,5.98,0.0,0.0,27.341156161636963,1181.5462167201306,1.0,0.0,['NA'],0.5950419592281792,0.5950419592281792,53.08606877710854,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0007034715250547124,6.6135310118256575e-06,False,0,0.015580778495024693,0.002395221376738477,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.23172453584368,655.161393416427,5.575800570402301,2.72092906525801,132.11862587740103,25.092702571748976,90,180,0.0,3,18.308362252668974,63.32709075471881,0.8238763013701038,0.8238763013701038,1
813,104,21,8.28,0.0,207.75333333333327,3,4.0,-1.001,14.801007400969349,27.87768070301589,1.0,5.900000000000002,0.0,0.0,25.755254714553136,1113.6443677592033,1.0,0.0,['NA'],0.5608072229649291,0.5608072229649291,53.08606877710854,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0004723267719926883,4.4779644139899915e-06,False,0,0.016053105267017382,0.0023996993411524673,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.20186868921032,655.161393416427,5.651404645933178,2.757823018685237,132.23576976008255,25.432942606620145,90,180,0.0,3,17.987091178014396,62.568440837910366,0.8094191030106478,0.8094191030106478,1
814,104,22,8.14,0.0,207.75333333333327,3,4.0,-1.001,14.801007400969349,27.978425886714778,1.0,5.519999999999999,0.0,0.0,25.725430140670973,1112.908394806834,1.0,0.0,['NA'],0.560242714631754,0.560242714631754,53.08606877710854,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,1.3530709640390376e-05,1.3643314596053521e-07,False,0,0.01606663597665777,0.002399835774298428,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.0600534177018575,655.161393416427,6.040450617935829,2.9476731540295122,132.836268471537,27.183761119394738,90,180,0.0,3,17.71022274226053,61.9110870915736,0.7969600234017238,0.7969600234017238,1
815,104,23,7.95,0.0,207.75333333333327,3,4.0,-1.001,14.801007400969349,27.51804554968746,1.0,5.990000000000001,0.0,0.0,25.449715870537585,1101.7248842774488,1.0,0.0,['NA'],0.554847609648914,0.554847609648914,53.08606877710854,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,100.24791666666658,209.5714374999999,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0006269843343050117,-5.796718960474659e-06,False,0,0.01543965164235276,0.002394039055337953,False,0.0,0.30011782688575905,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.23545651667285,655.161393416427,5.566492055259725,2.7163866127283636,132.10419278914517,25.050811582480616,90,180,0.0,3,17.340718777421767,61.028546523481765,0.7803323449839795,0.7803323449839795,1
816,105,0,7.74,0.0,215.7879166666666,3,4.0,-1.001,14.864295847477258,26.815981369971897,1.0,5.940000000000001,0.0,0.0,24.786039956916692,1073.7963754637124,1.0,0.0,['NA'],0.5407592835789679,0.5407592835789679,57.54403813413354,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0007397356391096414,-6.852096201315633e-06,False,0,-0.0007397356391096414,-6.852096201315633e-06,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.2167966125269998,655.161393416427,5.6133480489908685,2.739251819906212,132.1768216729395,25.261676999841562,90,180,0.0,3,16.940556983447166,60.06584184560367,0.7623250642551225,0.7623250642551225,1
817,105,1,7.65,0.0,215.7879166666666,3,4.0,-1.001,14.864295847477258,26.490576119563315,1.0,5.76,0.0,0.0,24.432396629115203,1058.814872322329,1.0,0.0,['NA'],0.5331304265952291,0.5331304265952291,57.54403813413354,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0007564279056296934,-7.203819490532925e-06,False,0,-0.0014961635447393348,-1.4055915691848559e-05,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.1496209576019387,655.161393416427,5.788765175521834,2.824853439278282,132.44822783878485,26.05110440608662,90,180,0.0,3,16.77166901355342,59.65731726231282,0.754725105609904,0.754725105609904,1
818,105,2,7.58,0.0,215.7879166666666,3,4.0,-1.001,14.864295847477258,27.23040144866966,1.0,5.530000000000001,0.0,0.0,25.040966184965743,1085.4587463134178,1.0,0.0,['NA'],0.5464296705463763,0.5464296705463763,57.54403813413354,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0007248052595576638,-7.171637013882264e-06,False,0,-0.0022209688042969986,-2.1227552705730825e-05,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.0637853985310284,655.161393416427,6.029527560760536,2.9423428228287345,132.8194610069514,27.13460422767792,90,180,0.0,3,16.64138260641123,59.34125183506284,0.7488622172885053,0.7488622172885053,1
819,105,3,7.52,0.0,215.7879166666666,3,4.0,-1.001,14.864295847477258,27.302522745645934,1.0,5.5,0.0,0.0,25.097256840620386,1088.1313599904897,1.0,0.0,['NA'],0.5477593377658035,0.5477593377658035,57.54403813413354,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0008114903521780346,-8.058025561988954e-06,False,0,-0.003032459156475033,-2.928557826771978e-05,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.052589456043518,655.161393416427,6.062415892910139,2.9583919654987096,132.8700576121767,27.282611159828896,90,180,0.0,3,16.530449518360356,59.07150179964866,0.743870228326216,0.743870228326216,1
820,105,4,7.5,0.0,215.7879166666666,3,4.0,-1.001,14.864295847477258,27.054580456228756,1.0,5.460000000000001,0.0,0.0,24.85594424517768,1077.7456679001402,1.0,0.0,['NA'],0.5425102390761563,0.5425102390761563,57.54403813413354,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0007985552947002172,-7.982251172933617e-06,False,0,-0.00383101445117525,-3.7267829440653395e-05,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,2.037661532726838,655.161393416427,6.106829196154901,2.980065166711154,132.93834122467484,27.482483769058405,90,180,0.0,3,16.493623143750447,58.98182316751837,0.7422130414687701,0.7422130414687701,1
821,105,5,7.57,0.0,215.7879166666666,3,4.0,-1.001,14.864295847477258,27.190005495708757,1.0,5.15,0.0,0.0,24.870116569386767,1078.091276683599,1.0,0.0,['NA'],0.5425132691731631,0.5425132691731631,57.54403813413354,1965.484180249281,20.86,20.86,62.58,62.58,0.0,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,0.0,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0007675846320857871,-8.14690073992886e-06,False,0,-0.004598599083261037,-4.5414730180582254e-05,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,1.9219701270225669,655.161393416427,6.47442474000112,3.1594477301442536,133.5015953864417,29.136769199817262,90,180,0.006395397187656675,3,16.622846372355546,59.29621902514819,0.7480280867559995,0.7480280867559995,1
822,105,6,7.56,3.759299781181619,215.7879166666666,3,4.0,-1.001,14.864295847477258,26.259343428464796,1.0,4.380000000000001,2.69410714550253,2.652032150236071,23.52302788436622,1019.7328394098586,1.0,1.6355830275970074,['A_j'],0.8148451575432849,0.8148451575432849,57.54403813413354,1231.750554589263,33.285960251645086,33.285960251645086,99.85788075493525,99.85788075493525,1.6355830275970074,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1121.2340412636545,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.0005531643965922739,-1.0910624206741128e-05,False,0,-0.005151763479853311,-5.632535438732338e-05,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,1.6346076031764745,410.58351819642104,7.612622696576658,3.7148757557632193,120.41899443785766,34.258986616223496,90,180,0.11546262696338581,3,16.604329115162653,59.25121602205301,0.7471948101823194,0.7471948101823194,1
823,105,7,7.62,19.619256017505467,215.7879166666666,3,4.0,-1.001,14.864295847477258,27.54314088688987,1.0,4.32,14.010850613427815,13.858120089897188,23.5890394578031,1022.3759415657049,1.0,11.162193224746929,['A_j'],2.540279851221646,2.540279851221646,57.54403813413354,387.12453400586793,105.90907162545925,105.90907162545925,317.72721487637773,317.72721487637773,11.162193224746929,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1059.5341498243943,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,-0.00040821622981332607,-2.492513038583488e-05,False,0,-0.005559979709666637,-8.125048477315826e-05,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,1.6122157182014543,129.0415113352893,7.718353567362445,3.7664712523710424,73.47770233982061,34.734805874782154,90,180,0.21988926455254162,3,16.715717648402112,59.52168142083988,0.752207294178095,0.752207294178095,1
824,105,8,7.91,51.452954048140036,215.7879166666666,3,4.0,-1.001,14.864295847477258,32.92326248147511,1.0,4.02,36.69246756630488,36.38070784194187,26.163490436945537,1132.7855659768331,1.0,25.118880118581366,['A_p'],5.469853686123038,5.469853686123038,57.54403813413354,192.266022383019,213.2462069575801,213.2462069575801,639.7386208727403,639.7386208727403,25.118880118581366,0,0,1e-05,0,0,0,0,1,1,1,1.0,1.0,1041.884529234296,108.28249999999991,217.60602083333322,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.12388163529178195,0.0,0.29,6.240394793708703e-05,7.757985110315113e-06,False,0,-0.005497575761729549,-7.349249966284314e-05,False,0.0,0.32461570642741255,0.0,1.0,1.0,1.0,1.0,1.0,0.2240845625063231,1.500256293326353,64.088674127673,8.294350102240239,4.047551196577837,46.69192961125467,37.32695556693008,90,180,0.30574671149322624,3,17.263835133045617,60.844146844442655,0.7768725809870526,0.7768725809870526,1
