dd,hr,Ts_C,P,u,prec,PPFD,VPD,O3,Tleaf,Leaf_f_phen
209,12,14.0175,101.3,4,0,280.1015625,0.048408456,42.19642857,14.0175,1
209,13,16.4075,101.3,4,0,851.7607143,0.108226565,38.08642857,16.4075,1
209,14,19.2775,101.3,4,0,1077.09875,0.298995921,40.35285714,19.2775,1
209,15,19.32,101.3,4,0,940.4364583,0.31603803,42.94214286,19.32,1
209,16,18.6,101.3,4,0,522.4919643,0.357333073,50.31928571,18.6,1
209,17,16.515,101.3,4,0,188.540625,0.274302501,51.30785714,16.515,1
209,18,17.415,101.3,4,0,349.6953125,0.328695484,17.86628571,17.415,1
209,19,17.585,101.3,4,0,209.41875,0.445836932,12.58571429,17.585,1
209,20,14.73,101.3,4,0,66.50453125,0.254717754,12.26785714,14.73,1
209,21,11.995,101.3,4,0,14.923875,0.122673963,7.334642857,11.995,1
209,22,9.7575,101.3,4,0,1.715804688,0.077618043,1.989714286,9.7575,1
209,23,8.6975,101.3,4,0,1.135546875,0.068608679,0.553428571,8.6975,1
210,0,8.4325,101.3,4,0,0.310648438,0.069872749,0.141214286,8.4325,1
210,1,8.4575,101.3,4,0,0.184742188,0.060585427,0.370857143,8.4575,1
210,2,10.0025,101.3,4,0,0.369085938,0.062939021,0.423785714,10.0025,1
210,3,10.765,101.3,4,0,0.722765625,0.069781513,1.177214286,10.765,1
210,4,11.1775,101.3,4,0,1.502242188,0.074710113,3.761785714,11.1775,1
210,5,11.075,101.3,4,0,26.82148438,0.073873567,3.255357143,11.075,1
210,6,12.13,101.3,4,0,60.93835938,0.085224654,3.779142857,12.13,1
210,7,12.8175,101.3,4,0,101.1858594,0.108769684,6.3525,12.8175,1
210,8,13.205,101.3,4,0,108.9514063,0.123324874,5.056714286,13.205,1
210,9,14.1475,101.3,4,0,246.3671875,0.173082974,6.016071429,14.1475,1
210,10,15.8275,101.3,4,0,594.2296875,0.233763095,7.246,15.8275,1
210,11,16.265,101.3,4,0,466.5171875,0.281527586,30.75285714,16.265,1
210,12,15.9875,101.3,4,0,440.6453125,0.264778381,49.24214286,15.9875,1
210,13,17.915,101.3,4,0,674.5989583,0.364880339,47.89142857,17.915,1
210,14,17.94,101.3,4,0,641.34625,0.401434706,51.13714286,17.94,1
210,15,17.39,101.3,4,0,510.0398438,0.370378071,51.66142857,17.39,1
210,16,16.75,101.3,4,0,390.6945313,0.374259326,53.87285714,16.75,1
210,17,16.0025,101.3,4,0,163.7578125,0.373681739,58.12285714,16.0025,1
210,18,15.405,101.3,4,0,147.0367188,0.332092737,19.68214286,15.405,1
210,19,15.6225,101.3,4,0,170.6773438,0.332319417,12.11285714,15.6225,1
210,20,14.64,101.3,4,0,58.91828125,0.275317952,13.09714286,14.64,1
210,21,13.4025,101.3,4,0,6.232492188,0.182966294,8.471642857,13.4025,1
210,22,11.4625,101.3,4,0,0,0.108957861,1.654142857,11.4625,1
210,23,8.7325,101.3,4,0,0,0.081454721,0.359071429,8.7325,1
211,0,7.975,101.3,4,0,0,0.065591015,0.253071429,7.975,1
211,1,8.9425,101.3,4,0,0,0.070327067,0.576785714,8.9425,1
211,2,8.16,101.3,4,0,0,0.07401328,0.353214286,8.16,1
211,3,6.5775,101.3,4,0,0,0.063495008,0.400357143,6.5775,1
211,4,6.8775,101.3,4,0,0,0.0546371,0.400357143,6.8775,1
211,5,8.585,101.3,4,0,12.84004688,0.063622978,0.264857143,8.585,1
211,6,9.4875,101.3,4,0,32.07820313,0.064358825,0.229642857,9.4875,1
211,7,11.05,101.3,4,0,73.11859375,0.070458521,0.429785714,11.05,1
211,8,12.52,101.3,4,0,115.759375,0.087801586,2.860785714,12.52,1
211,9,14.3075,101.3,4,0,312.05625,0.162656282,4.756285714,14.3075,1
211,10,14.3075,101.3,4,0,329.3617188,0.221359301,7.4345,14.3075,1
211,11,15.72,101.3,4,0,424.7875,0.302255408,30.15857143,15.72,1
211,12,14.4725,101.3,4,0,219.6453125,0.311085986,50.07714286,14.4725,1
211,13,14.12,101.3,4,0,198.953125,0.283930473,52.93857143,14.12,1
211,14,13.68,101.3,4,0,185.1671875,0.25049157,51.74357143,13.68,1
211,15,13.5975,101.3,4,0,153.3453125,0.201656036,51.60571429,13.5975,1
211,16,13.3075,101.3,4,0,86.63359375,0.196352402,53.83142857,13.3075,1
211,17,13.12,101.3,4,0,48.1259375,0.176981832,58.26857143,13.12,1
211,18,12.3775,101.3,4,0,19.29619531,0.095969305,16.23871429,12.3775,1
211,19,11.945,101.3,4,0,18.90174219,0.055894904,8.158214286,11.945,1
211,20,11.8275,101.3,4,0,8.638390625,0.045063803,6.344571429,11.8275,1
211,21,11.865,101.3,4,0,0,0.048650542,3.760928571,11.865,1
211,22,11.6725,101.3,4,0,0,0.052496277,2.059928571,11.6725,1
211,23,10.705,101.3,4,0,0,0.058562866,0.553357143,10.705,1
212,0,10.0625,101.3,4,0,0,0.052403539,0.2355,10.0625,1
212,1,9.7175,101.3,4,0,0,0.058735096,0.217785714,9.7175,1
212,2,9.76,101.3,4,0,0,0.054371957,0.529785714,9.76,1
212,3,10.5225,101.3,4,0,0,0.058808225,0.276714286,10.5225,1
212,4,10.205,101.3,4,0,0,0.067532648,0.4355,10.205,1
212,5,9.23,101.3,4,0,10.3158125,0.056839544,0.429785714,9.23,1
212,6,10.8175,101.3,4,0,36.82226563,0.057706493,0.847642857,10.8175,1
212,7,12.81,101.3,4,0,156.2804688,0.078763819,3.449571429,12.81,1
212,8,14.575,101.3,4,0,347.9421875,0.136045425,7.312428571,14.575,1
212,9,15.76,101.3,4,0,525.459375,0.218432393,7.993857143,15.76,1
212,10,17.4825,101.3,4,0,686.2289063,0.335592809,10.47892857,17.4825,1
212,11,17.6625,101.3,4,0,660.55625,0.397006286,27.82714286,17.6625,1
212,12,18.155,101.3,4,0,596.6575,0.445970481,43.33714286,18.155,1
212,13,15.9775,101.3,4,0,302.5848214,0.353114982,56.36357143,15.9775,1
212,14,18.1425,101.3,4,0,748.584375,0.49247316,49.57857143,18.1425,1
212,15,17.645,101.3,4,0,718.2632813,0.526235332,61.14571429,17.645,1
212,16,19.22,101.3,4,0,976.703125,0.658892908,57.84857143,19.22,1
212,17,18.215,101.3,4,0,565.6351563,0.601403758,61.59714286,18.215,1
212,18,16.8275,101.3,4,0,318.3382813,0.472886063,25.92571429,16.8275,1
212,19,14.715,101.3,4,0,145.6421875,0.323111663,15.87642857,14.715,1
212,20,13.55,101.3,4,0,44.11221094,0.261188082,16.23,13.55,1
212,21,12.3325,101.3,4,0,0,0.177753364,11.95535714,12.3325,1
212,22,11.3,101.3,4,0,0,0.104778115,3.202142857,11.3,1
212,23,11.58,101.3,4,0,0,0.096849787,1.383142857,11.58,1
213,0,11.665,101.3,4,0,0,0.076476252,10.405,11.665,1
213,1,11.42,101.3,4,0,0,0.036779576,8.550785714,11.42,1
213,2,11.3625,101.3,4,0,0,0.030252977,9.558785714,11.3625,1
213,3,11.3075,101.3,4,0,0,0.027463512,8.929857143,11.3075,1
213,4,11.405,101.3,4,0,0,0.023259359,8.708071429,11.405,1
213,5,11.525,101.3,4,0,0,0.021406233,7.228857143,11.525,1
213,6,12.04,101.3,4,0,25.79072656,0.020037689,5.769214286,12.04,1
213,7,12.215,101.3,4,0,28.73730469,0.01955877,5.827857143,12.215,1
213,8,12.765,101.3,4,0,79.31296875,0.017697336,4.903428571,12.765,1
213,9,13.6775,101.3,4,0,146.1203125,0.017609824,4.456214286,13.6775,1
213,10,14.4975,101.3,4,0,206.3640625,0.024762049,5.721571429,14.4975,1
213,11,14.53,101.3,4,0,373.6015625,0.045492539,21.64507143,14.53,1
213,12,13.65,101.3,4,0,304.1804688,0.033984798,42.94714286,13.65,1
213,13,14.395,101.3,4,0,426.1820313,0.059036342,40.57071429,14.395,1
213,14,16.1325,101.3,4,0,799.5445313,0.154935454,42.25,16.1325,1
213,15,16.445,101.3,4,0,500.0302083,0.211359132,45.07357143,16.445,1
213,16,13.14,101.3,4,0,130.6609375,0.068769329,46.045,13.14,1
213,17,12.0425,101.3,4,0,133.481875,0.028479303,48.27214286,12.0425,1
213,18,12.5,101.3,4,0,169.9070313,0.033697646,20.11857143,12.5,1
213,19,11.8925,101.3,4,0,92.85054688,0.040383679,15.34142857,11.8925,1
213,20,11.4525,101.3,4,0,32.02109375,0.036858834,14.36642857,11.4525,1
213,21,11.56,101.3,4,0,0,0.035419219,12.72857143,11.56,1
213,22,11.4575,101.3,4,0,0,0.036194508,12.84642857,11.4575,1
213,23,11.4775,101.3,4,0,0,0.031839183,12.74214286,11.4775,1
214,0,11.365,101.3,4,0,0,0.024206392,15.10785714,11.365,1
214,1,11.3375,101.3,4,0,0,0.023491135,17.13357143,11.3375,1
214,2,11.375,101.3,4,0,0,0.022876748,15.79714286,11.375,1
214,3,11.4275,101.3,4,0,0,0.022956458,14.94428571,11.4275,1
214,4,11.365,101.3,4,0,0,0.022189192,15.105,11.365,1
214,5,11.43,101.3,4,0,8.196390625,0.021947308,14.53428571,11.43,1
214,6,11.89,101.3,4,0,25.06835938,0.02297313,11.63285714,11.89,1
214,7,11.9525,101.3,4,0,63.43921875,0.021669993,13.05214286,11.9525,1
214,8,12.2925,101.3,4,0,157.4359375,0.025735114,11.42642857,12.2925,1
214,9,12.63,101.3,4,0,267.3515625,0.034717307,10.20214286,12.63,1
214,10,13.62,101.3,4,0,387.8789063,0.058480192,8.289571429,13.62,1
214,11,14.9975,101.3,4,0,556.6039063,0.112524363,25.27714286,14.9975,1
214,12,16.14,101.3,4,0,621.4258929,0.187570799,40.19428571,16.14,1
214,13,18.145,101.3,4,0,1000.157813,0.341557208,39.65214286,18.145,1
214,14,18.3225,101.3,4,0,788.7645833,0.310634339,44.79142857,18.3225,1
214,15,16.3025,101.3,4,0,465.5875,0.227521799,48.13571429,16.3025,1
214,16,14.91,101.3,4,0,198.421875,0.136474414,52.73714286,14.91,1
214,17,14.435,101.3,4,0,336.334375,0.074808661,51.92571429,14.435,1
214,18,15.05,101.3,4,0,246.8453125,0.14925731,16.31642857,15.05,1
214,19,13.73,101.3,4,0,125.6671875,0.145287167,11.79,13.73,1
214,20,13.2775,101.3,4,0,48.54960938,0.149073219,11.44428571,13.2775,1
214,21,11.2025,101.3,4,0,1.780617188,0.080155713,5.292142857,11.2025,1
214,22,10.825,101.3,4,0,0,0.060005799,3.084642857,10.825,1
214,23,11.4875,101.3,4,0,0,0.070160384,5.3855,11.4875,1
215,0,11.3125,101.3,4,0,0,0.069351608,5.3975,11.3125,1
215,1,10.055,101.3,4,0,0,0.065317478,2.166071429,10.055,1
215,2,9.5425,101.3,4,0,0,0.058941393,2.807857143,9.5425,1
215,3,8.35,101.3,4,0,0,0.060144938,0.635785714,8.35,1
215,4,7.835,101.3,4,0,0,0.053300384,0.3885,7.835,1
215,5,8.18,101.3,4,0,19.25396094,0.054838945,0.447357143,8.18,1
215,6,10.4175,101.3,4,0,129.3859375,0.062185424,0.576928571,10.4175,1
215,7,13.3925,101.3,4,0,266.3289063,0.097953768,2.701928571,13.3925,1
215,8,14.9975,101.3,4,0,377.825,0.181147175,5.522142857,14.9975,1
215,9,14.4575,101.3,4,0,242.78125,0.159302759,8.465357143,14.4575,1
215,10,13.8,101.3,4,0,173.7054688,0.102953814,8.236571429,13.8,1
215,11,13.0125,101.3,4,0,184.025,0.047214374,12.97428571,13.0125,1
215,12,12.5,101.3,4,0,90.3390625,0.058457566,41.13071429,12.5,1
215,13,11.25,101.3,4,0,70.5234375,0.032697322,51.90285714,11.25,1
215,14,13.14,101.3,4,0,404.7726563,0.034006811,45.62714286,13.14,1
215,15,16,101.3,4,0,787.9632813,0.115450131,39.73928571,16,1
215,16,16.5725,101.3,4,0,627.8976563,0.176781295,40.475,16.5725,1
215,17,14.4375,101.3,4,0,263.7390625,0.130319669,47.175,14.4375,1
215,18,13.635,101.3,4,0,198.4617188,0.086244971,18.83785714,13.635,1
215,19,13.1775,101.3,4,0,112.7060156,0.105679687,13.55571429,13.1775,1
215,20,11.5375,101.3,4,0,30.8390625,0.04658859,16.09285714,11.5375,1
215,21,11.16,101.3,4,0,4.331945313,0.044442368,12.69064286,11.16,1
215,22,10.4875,101.3,4,0,0,0.047888245,3.048785714,10.4875,1
215,23,9.7225,101.3,4,0,0,0.046401244,1.342071429,9.7225,1
216,0,10.115,101.3,4,0,0,0.047947954,1.495071429,10.115,1
216,1,9.44,101.3,4,0,0,0.054101733,1.212714286,9.44,1
216,2,8.26,101.3,4,0,0,0.048859912,0.512142857,8.26,1
216,3,7.9425,101.3,4,0,0,0.049952623,0.565142857,7.9425,1
216,4,7.2275,101.3,4,0,0,0.048079413,0.288357143,7.2275,1
216,5,8.2125,101.3,4,0,9.858273438,0.046253688,0.524,8.2125,1
216,6,9.6875,101.3,4,0,54.87546875,0.053506673,1.324428571,9.6875,1
216,7,10.8925,101.3,4,0,59.075,0.05571451,1.483357143,10.8925,1
216,8,11.7075,101.3,4,0,142.8664063,0.066030265,4.444428571,11.7075,1
216,9,12.5625,101.3,4,0,255.4648438,0.071310718,5.357357143,12.5625,1
216,10,13.6875,101.3,4,0,394.6789063,0.091239092,6.063571429,13.6875,1
216,11,12.5425,101.3,4,0,206.0054688,0.052686161,25.49614286,12.5425,1
216,12,13.7925,101.3,4,0,396.5515625,0.075699229,38.62357143,13.7925,1
216,13,13.0675,101.3,4,0,238.6507813,0.063555376,41.10071429,13.0675,1
216,14,11.985,101.3,4,0,155.4145313,0.036077397,45.80214286,11.985,1
216,15,13.115,101.3,4,0,244.2023438,0.042627748,45.65714286,13.115,1
216,16,13.09,101.3,4,0,128.9038281,0.043688017,46.82785714,13.09,1
216,17,14.42,101.3,4,0,430.8171875,0.080074423,44.64857143,14.42,1
216,18,15.3425,101.3,4,0,326.4,0.152090044,13.00885714,15.3425,1
216,19,13.005,101.3,4,0,90.27265625,0.084644568,9.060714286,13.005,1
216,20,12.405,101.3,4,0,28.47632813,0.078138637,9.85,12.405,1
216,21,10.29,101.3,4,0,4.0661875,0.075429232,7.853142857,10.29,1
216,22,8.08,101.3,4,0,0,0.057433166,1.559928571,8.08,1
216,23,7.36,101.3,4,0,0.035328125,0.051341549,1.130214286,7.36,1
217,0,8.275,101.3,4,0,0,0.047543548,3.402428571,8.275,1
217,1,9.0075,101.3,4,0,0,0.052833883,3.967571429,9.0075,1
217,2,9.1025,101.3,4,0,1.089460938,0.051728935,2.7785,9.1025,1
217,3,9.8275,101.3,4,0,0.600976563,0.032771308,2.966928571,9.8275,1
217,4,9.1375,101.3,4,0,0.617046875,0.035919311,3.078857143,9.1375,1
217,5,9.065,101.3,4,0,12.00744531,0.034014424,2.702,9.065,1
217,6,8.605,101.3,4,0,50.8671875,0.034928332,1.618714286,8.605,1
217,7,10.8025,101.3,4,0,64.95460938,0.035301854,4.633142857,10.8025,1
217,8,11.4725,101.3,4,0,74.64460938,0.041309516,6.063928571,11.4725,1
217,9,11.58,101.3,4,0,99.83648438,0.036830201,8.188857143,11.58,1
217,10,12.4575,101.3,4,0,308.7890625,0.035771691,9.219142857,12.4575,1
217,11,14.365,101.3,4,0,503.3517857,0.070788084,24.60714286,14.365,1
217,12,14.1075,101.3,4,0,378.6294643,0.080079991,39.64142857,14.1075,1
217,13,16.6875,101.3,4,0,779.184375,0.230789157,38.81071429,16.6875,1
217,14,15.875,101.3,4,0,577.203125,0.24123788,41.42571429,15.875,1
217,15,15.445,101.3,4,0,648.7359375,0.126335288,38.98714286,15.445,1
217,16,15.45,101.3,4,0,413.790625,0.163674234,44.68285714,15.45,1
217,17,14.28,101.3,4,0,372.5921875,0.13143992,53.675,14.28,1
217,18,13.0925,101.3,4,0,124.0548438,0.070062924,15.33435714,13.0925,1
217,19,12.2475,101.3,4,0,94.55453125,0.046328809,12.22214286,12.2475,1
217,20,11.9675,101.3,4,0,41.40296875,0.046181782,5.168714286,11.9675,1
217,21,11.05,101.3,4,0,5.252867188,0.039509451,2.601785714,11.05,1
217,22,9.5625,101.3,4,0,1.148960938,0.040241401,2.866357143,9.5625,1
217,23,7.7925,101.3,4,0,1.305546875,0.038603635,0.947714286,7.7925,1
218,0,6.66575,101.3,4,0,0.88346875,0.037937659,0.741642857,6.66575,1
218,1,6.103,101.3,4,0,0.480515625,0.03672802,0.364928571,6.103,1
218,2,7.10825,101.3,4,0,0,0.03759521,0.741714286,7.10825,1
218,3,6.27825,101.3,4,0,0.422875,0.044086471,0.370785714,6.27825,1
218,4,6.00325,101.3,4,0,0.664328125,0.036007746,0.353071429,6.00325,1
218,5,7.2675,101.3,4,0,12.32380469,0.042344384,0.6945,7.2675,1
218,6,8.1175,101.3,4,0,43.93835938,0.043522845,0.5005,8.1175,1
218,7,9.81,101.3,4,0,153.53125,0.049705434,0.912428571,9.81,1
218,8,12.1325,101.3,4,0,348.2875,0.077457564,2.030928571,12.1325,1
218,9,14.9175,101.3,4,0,634.4320313,0.147565367,2.784571429,14.9175,1
218,10,16.8075,101.3,4,0,710.8789063,0.270356371,5.092071429,16.8075,1
218,11,15.545,101.3,4,0,542.9773438,0.258269409,17.6715,15.545,1
218,12,18.6775,101.3,4,0,1290.785714,0.49311529,34.52571429,18.6775,1
218,13,19.06,101.3,4,0,1374.476563,0.618613554,40.61785714,19.06,1
218,14,18.8525,101.3,4,0,1266.765625,0.617185872,40.32428571,18.8525,1
218,15,18.845,101.3,4,0,1176.1875,0.604928817,48.85928571,18.845,1
218,16,17.64,101.3,4,0,818.4703125,0.533130799,56.86714286,17.64,1
218,17,15.96,101.3,4,0,382.3273438,0.376295565,52.06142857,15.96,1
218,18,14.9475,101.3,4,0,291.8820313,0.243443972,19.655,14.9475,1
218,19,13.6475,101.3,4,0,139.7174219,0.130839716,11.83285714,13.6475,1
218,20,11.6725,101.3,4,0,25.298125,0.1434212,12.69571429,11.6725,1
218,21,10.8425,101.3,4,0,4.824148438,0.161717373,14.36214286,10.8425,1
218,22,10.8725,101.3,4,0,1.1018125,0.140890667,16.86357143,10.8725,1
218,23,10.985,101.3,4,0,0.514515625,0.140965275,14.81428571,10.985,1
219,0,10.425,101.3,4,0,0.8361875,0.145908925,4.2825,10.425,1
219,1,9.8,101.3,4,0,1.69309375,0.120545673,3.496642857,9.8,1
219,2,9.8,101.3,4,0,2.210796875,0.148107624,5.026928571,9.8,1
219,3,9.5125,101.3,4,0,0.855046875,0.101008462,7.313964286,9.5125,1
219,4,8.93,101.3,4,0,0,0.054271783,6.822607143,8.93,1
219,5,9.45,101.3,4,0,8.272492188,0.051179791,11.7945,9.45,1
219,6,9.6375,101.3,4,0,89.72414063,0.041343575,11.75285714,9.6375,1
219,7,10.83,101.3,4,0,210.90625,0.069759681,9.9625,10.83,1
219,8,11.3175,101.3,4,0,291.6164063,0.107245761,10.68228571,11.3175,1
219,9,13.0025,101.3,4,0,574.8789063,0.157278344,11.63428571,13.0025,1
219,10,12.8,101.3,4,0,479.3601563,0.193269952,13.7,12.8,1
219,11,13.325,101.3,4,0,538.6476563,0.201930952,12.06285714,13.325,1
219,12,13.6,101.3,4,0,550.2023438,0.270216346,15.38857143,13.6,1
219,13,14.7925,101.3,4,0,736.2328125,0.331881742,14.72214286,14.7925,1
219,14,14.3275,101.3,4,0,710.09,0.260015709,41.33571429,14.3275,1
219,15,15.9975,101.3,4,0,768.5214286,0.375380245,51.53357143,15.9975,1
219,16,16.16,101.3,4,0,895.15625,0.446795581,52.59857143,16.16,1
219,17,14.98,101.3,4,0,498.1265625,0.429154678,59.555,14.98,1
219,18,13.86,101.3,4,0,274.6429688,0.394811932,42.20714286,13.86,1
219,19,11.755,101.3,4,0,111.7882813,0.260811496,20.16714286,11.755,1
219,20,11.21,101.3,4,0,20.02148438,0.193334656,16.81214286,11.21,1
219,21,10.375,101.3,4,0,0,0.094430178,13.05578571,10.375,1
219,22,9.3075,101.3,4,0,0,0.067099633,6.145571429,9.3075,1
219,23,10.0325,101.3,4,0,0,0.066142023,4.938714286,10.0325,1
220,0,9.74,101.3,4,0,0,0.078130218,7.823357143,9.74,1
220,1,7.9325,101.3,4,0,0,0.064867483,6.628357143,7.9325,1
220,2,8.8975,101.3,4,0,0,0.056147779,9.312142857,8.8975,1
220,3,9.915,101.3,4,0,0,0.072643362,14.25714286,9.915,1
220,4,9.8875,101.3,4,0,0,0.0758608,13.29214286,9.8875,1
220,5,9.8,101.3,4,0,0.974046875,0.044523151,9.107857143,9.8,1
220,6,10.03,101.3,4,0,8.29546875,0.03660271,10.46635714,10.03,1
220,7,10.47,101.3,4,0,57.46664063,0.038012456,8.253285714,10.47,1
220,8,11.6825,101.3,4,0,152.203125,0.053561011,8.948071429,11.6825,1
220,9,12.93,101.3,4,0,334.9265625,0.092802337,9.683285714,12.93,1
220,10,14.145,101.3,4,0,413.6179688,0.147641269,9.552857143,14.145,1
220,11,14.935,101.3,4,0,520.09375,0.189758956,20.71071429,14.935,1
220,12,15.7225,101.3,4,0,627.9640625,0.221481056,41.47857143,15.7225,1
220,13,18.9275,101.3,4,0,1215.5,0.390969303,44.89214286,18.9275,1
220,14,17.845,101.3,4,0,804.9955357,0.357145239,43.20785714,17.845,1
220,15,16.2975,101.3,4,0,563.3109375,0.270993593,49.525,16.2975,1
220,16,17.7125,101.3,4,0,781.0039063,0.378498406,47.875,17.7125,1
220,17,16.4175,101.3,4,0,445.1476563,0.316017431,56.75785714,16.4175,1
220,18,15.99,101.3,4,0,294.1265625,0.290257986,33.44214286,15.99,1
220,19,14.2825,101.3,4,0,123.7560156,0.170126255,6.193642857,14.2825,1
220,20,12.7825,101.3,4,0,34.12351563,0.104091149,1.801142857,12.7825,1
220,21,10.7375,101.3,4,0,2.629289063,0.079972908,0.635857143,10.7375,1
220,22,11.1375,101.3,4,0,0.509335938,0.073187337,0.206,11.1375,1
220,23,11.4275,101.3,4,0,0.824234375,0.07123254,0.417928571,11.4275,1
221,0,10.74,101.3,4,0,3.354578125,0.050313916,0.423928571,10.74,0.995764706
221,1,8.805,101.3,4,0,3.561234375,0.046450803,0.406142857,8.805,0.995764706
221,2,8.84,101.3,4,0,3.618078125,0.046844824,0.200285714,8.84,0.995764706
221,3,7.8075,101.3,4,0,2.007859375,0.046318851,0.276642857,7.8075,0.995764706
221,4,9.835,101.3,4,0,2.5808125,0.043413482,2.307642857,9.835,0.995764706
221,5,11.0075,101.3,4,0,4.902507813,0.053187334,4.821142857,11.0075,0.995764706
221,6,10.61,101.3,4,0,11.86480469,0.037729672,5.5805,10.61,0.995764706
221,7,10.25,101.3,4,0,30.41140625,0.026220468,5.0685,10.25,0.995764706
221,8,9.95,101.3,4,0,47.30648438,0.02661689,6.175142857,9.95,0.995764706
221,9,10.1975,101.3,4,0,121.6336719,0.023018015,5.786642857,10.1975,0.995764706
221,10,10.8675,101.3,4,0,217.4140625,0.026997773,5.109571429,10.8675,0.995764706
221,11,11.3075,101.3,4,0,280.0351563,0.037511138,14.4575,11.3075,0.995764706
221,12,11.7175,101.3,4,0,326.0148438,0.047490628,30.35071429,11.7175,0.995764706
221,13,12.055,101.3,4,0,243.1929688,0.062987615,34.975,12.055,0.995764706
221,14,12.1175,101.3,4,0,307.1820313,0.087627879,34.68,12.1175,0.995764706
221,15,12.1375,101.3,4,0,281.1109375,0.113217281,33.21785714,12.1375,0.995764706
221,16,12.0825,101.3,4,0,236.8046875,0.123031015,36.95142857,12.0825,0.995764706
221,17,11.8675,101.3,4,0,167.0648438,0.129987896,42.04857143,11.8675,0.995764706
221,18,11.815,101.3,4,0,123.090625,0.136465306,25.50785714,11.815,0.995764706
221,19,11.865,101.3,4,0,104.7903906,0.14282409,7.246642857,11.865,0.995764706
221,20,11.3575,101.3,4,0,32.12070313,0.125004206,6.628785714,11.3575,0.995764706
221,21,10.945,101.3,4,0,6.533976563,0.104952727,5.456714286,10.945,0.995764706
221,22,10.8075,101.3,4,0,4.951382813,0.095897501,4.668,10.8075,0.995764706
221,23,10.69,101.3,4,0,4.647109375,0.104150626,5.397928571,10.69,0.995764706
222,0,10.5625,101.3,4,0,4.461039063,0.110918636,6.722214286,10.5625,0.988
222,1,10.38,101.3,4,0,4.364617188,0.106112003,7.005142857,10.38,0.988
222,2,10.1275,101.3,4,0,4.127546875,0.103406597,8.447214286,10.1275,0.988
222,3,9.8725,101.3,4,0,3.97109375,0.093741491,6.839714286,9.8725,0.988
222,4,9.8025,101.3,4,0,4.009875,0.097543266,6.641071429,9.8025,0.988
222,5,9.69,101.3,4,0,7.361265625,0.101619624,7.075428571,9.69,0.988
222,6,9.685,101.3,4,0,40.5025,0.107596474,7.659428571,9.685,0.988
222,7,9.8875,101.3,4,0,84.25757813,0.118513459,7.370428571,9.8875,0.988
222,8,10.21,101.3,4,0,157.3296875,0.129506818,8.247928571,10.21,0.988
222,9,10.62,101.3,4,0,189.284375,0.140140834,7.706,10.62,0.988
222,10,11.3875,101.3,4,0,306.5976563,0.172054483,8.402142857,11.3875,0.988
222,11,11.6625,101.3,4,0,286.9679688,0.178986573,21.125,11.6625,0.988
222,12,11.68,101.3,4,0,322.7476563,0.191551958,36.85214286,11.68,0.988
222,13,12.075,101.3,4,0,426.0757813,0.225151791,41.87642857,12.075,0.988
222,14,13.7925,101.3,4,0,677.7421875,0.275592505,44.59857143,13.7925,0.988
222,15,16.4875,101.3,4,0,1096.632813,0.42573855,44.36785714,16.4875,0.988
222,16,15.765,101.3,4,0,816.2125,0.429392823,50.80785714,15.765,0.988
222,17,14.875,101.3,4,0,502.3234375,0.392431588,53.71142857,14.875,0.988
222,18,12.6075,101.3,4,0,159.0296875,0.280977815,36.50857143,12.6075,0.988
222,19,12.25,101.3,4,0,103.7265625,0.274097815,14.665,12.25,0.988
222,20,11.3225,101.3,4,0,39.23945313,0.267868038,15.70142857,11.3225,0.988
222,21,9.505,101.3,4,0,3.614890625,0.171924702,15.125,9.505,0.988
222,22,8.0425,101.3,4,0,0.315164063,0.083644033,4.856428571,8.0425,0.988
222,23,6.577,101.3,4,0,0,0.069574509,3.102142857,6.577,0.988
223,0,5.3165,101.3,4,0,0,0.056847344,2.101357143,5.3165,0.980235294
223,1,4.21575,101.3,4,0,0,0.052428926,0.612142857,4.21575,0.980235294
223,2,4.743,101.3,4,0,0,0.04476468,0.682857143,4.743,0.980235294
223,3,6.65225,101.3,4,0,0,0.050373527,0.712428571,6.65225,0.980235294
223,4,7.43,101.3,4,0,0,0.053135752,0.7595,7.43,0.980235294
223,5,7.9225,101.3,4,0,6.279507813,0.04321553,0.724214286,7.9225,0.980235294
223,6,8.64,101.3,4,0,53.7678125,0.050136132,1.395357143,8.64,0.980235294
223,7,9.8725,101.3,4,0,170.5710938,0.065740786,2.001857143,9.8725,0.980235294
223,8,11.1575,101.3,4,0,207.665625,0.090196404,2.737785714,11.1575,0.980235294
223,9,12.605,101.3,4,0,356.5484375,0.144114328,5.828642857,12.605,0.980235294
223,10,13.4975,101.3,4,0,409.8726563,0.198799944,7.883571429,13.4975,0.980235294
223,11,13.7175,101.3,4,0,495.55,0.238155808,20.00371429,13.7175,0.980235294
223,12,14.7,101.3,4,0,683.1476563,0.302310533,41.30785714,14.7,0.980235294
223,13,14.89,101.3,4,0,718.1039063,0.331011059,54.19857143,14.89,0.980235294
223,14,15.725,101.3,4,0,718.4625,0.341653475,41.34857143,15.725,0.980235294
223,15,15.3275,101.3,4,0,675.8960938,0.357002242,40.33428571,15.3275,0.980235294
223,16,15.7825,101.3,4,0,823.2382813,0.413736811,43.31642857,15.7825,0.980235294
223,17,16.1425,101.3,4,0,558.8617188,0.465103003,47.19357143,16.1425,0.980235294
223,18,13.035,101.3,4,0,159.0960938,0.33098729,26.43214286,13.035,0.980235294
223,19,11.2575,101.3,4,0,90.0309375,0.2386757,16.68857143,11.2575,0.980235294
