Date,Year,dd,hr,Ts_C,VPD,u,SWC,"P, kPa","O3, ppb",PPFD,RH,"precip, mm"
29/05/2015,2015,149,11,15.21,0.64,0.9,0.24,101.18,54.45,496.66,63.2,5
29/05/2015,2015,149,12,16.48,0.76,0.9,0.239,101.18,55,776.97,59.86,5
29/05/2015,2015,149,13,17.5,0.85,0.9,0.336,101.18,54.15,878.22,57.9,5
29/05/2015,2015,149,14,18.55,0.93,0.9,0.308,101.18,53.65,893.14,56.43,5
29/05/2015,2015,149,15,18.3,0.89,0.9,0.3,101.18,53.05,677.85,57.8,5
29/05/2015,2015,149,16,18.6,0.96,0.9,0.295,101.18,53.4,633.09,55.23,5
29/05/2015,2015,149,17,18.89,1.03,0.9,0.291,101.18,55.2,590.45,53.09,5
29/05/2015,2015,149,18,17.65,0.8,0.9,0.289,101.18,54.35,322.94,60.34,5
29/05/2015,2015,149,19,16.71,0.74,0.9,0.289,101.18,53.95,213.16,61.3,5
29/05/2015,2015,149,20,15.26,0.58,0.9,0.287,101.18,51.1,77.8,66.43,5
29/05/2015,2015,149,21,13.36,0.46,0.9,0.286,101.18,49.7,4.26,70.08,5
29/05/2015,2015,149,22,12.87,0.42,0.9,0.286,101.18,49.9,0,71.71,5
29/05/2015,2015,149,23,12.28,0.43,0.9,0.287,101.18,50.15,0,69.91,5
30/05/2015,2015,150,0,11.65,0.4,0.9,0.286,101.18,49.65,0,71.2,5
30/05/2015,2015,150,1,11.71,0.41,0.9,0.286,101.18,49.05,0,70.64,5
30/05/2015,2015,150,2,11.69,0.4,0.9,0.286,101.18,49.55,0,71.15,5
30/05/2015,2015,150,3,11.04,0.37,0.9,0.286,101.18,50,0,71.88,5
30/05/2015,2015,150,4,9.82,0.32,0.9,0.286,101.18,50.45,0,73.79,5
30/05/2015,2015,150,5,9.72,0.2,0.9,0.285,101.18,49.55,40.5,83.17,5
30/05/2015,2015,150,6,12.59,0.42,0.9,0.283,101.18,47,135.36,71.54,5
30/05/2015,2015,150,7,13.89,0.57,0.9,0.281,101.18,47.2,265.38,64.36,5
30/05/2015,2015,150,8,15.5,0.7,0.9,0.278,101.18,49.5,454.03,60.56,5
30/05/2015,2015,150,9,15.97,0.73,0.9,0.275,101.18,52,432.71,60.07,5
30/05/2015,2015,150,10,17.12,0.86,0.9,0.271,101.18,52.3,594.72,56.23,5
30/05/2015,2015,150,11,18.07,0.89,0.9,0.2645,101.18,51.4,744.99,57.34,5
30/05/2015,2015,150,12,18.34,0.95,0.9,0.258,101.18,51.95,755.65,55.34,5
30/05/2015,2015,150,13,17.46,0.86,0.9,0.254,101.18,53.05,475.35,57.1,5
30/05/2015,2015,150,14,17.01,0.78,0.9,0.251,101.18,53.45,420.99,60,5
30/05/2015,2015,150,15,16.53,0.71,0.9,0.247,101.18,53.85,267.52,62.36,5
30/05/2015,2015,150,16,16.69,0.78,0.9,0.245,101.18,56.25,319.74,58.95,5
30/05/2015,2015,150,17,17.28,0.79,0.9,0.243,101.18,55.75,308.02,59.92,5
30/05/2015,2015,150,18,16.61,0.73,0.9,0.24,101.18,57.35,171.59,61.62,5
30/05/2015,2015,150,19,15.98,0.67,0.9,0.24,101.18,56.7,56.49,63.5,5
30/05/2015,2015,150,20,15.68,0.55,0.9,0.239,101.18,53.5,12.79,69.24,5
30/05/2015,2015,150,21,14.7,0.46,0.9,0.239,101.18,51.55,0,72.66,5
30/05/2015,2015,150,22,15.08,0.31,0.9,0.2115,101.18,53.1,0,82.27,5
30/05/2015,2015,150,23,15.81,0.29,0.9,0.24,101.18,53.1,0,83.73,5
31/05/2015,2015,151,0,16.68,0.28,0.9,0.24,101.18,52.25,0,85.53,5
31/05/2015,2015,151,1,17.06,0.27,0.9,0.24,101.18,51.4,0,86.15,5
31/05/2015,2015,151,2,17.61,0.26,0.9,0.24,101.18,50.6,0,86.94,5
31/05/2015,2015,151,3,17.93,0.26,0.9,0.24,101.18,50,0,87.33,5
31/05/2015,2015,151,4,17.35,0.25,0.9,0.24,101.18,48.85,0,87.44,5
31/05/2015,2015,151,5,16.3,0.24,0.9,0.239,101.18,48.85,5.33,87.28,5
31/05/2015,2015,151,6,15.67,0.24,0.9,0.238,101.18,49.2,29.84,86.6,5
31/05/2015,2015,151,7,15.01,0.39,0.9,0.236,101.18,49.6,74.61,77.38,5
31/05/2015,2015,151,8,14.69,0.42,0.9,0.232,101.18,54.8,135.36,74.97,5
31/05/2015,2015,151,9,14.55,0.4,0.9,0.229,101.18,57.4,168.4,75.81,5
31/05/2015,2015,151,10,15.51,0.65,0.9,0.225,101.18,56,479.61,63.22,5
31/05/2015,2015,151,11,15.97,0.77,0.9,0.22,101.18,56.5,609.64,57.95,5
31/05/2015,2015,151,12,17.13,0.94,0.9,0.215,101.18,55.65,831.32,51.97,5
31/05/2015,2015,151,13,18.03,1,0.9,0.211,101.18,54.25,857.97,51.61,5
31/05/2015,2015,151,14,18.34,0.98,0.9,0.207,101.18,54.1,843.05,53.49,5
31/05/2015,2015,151,15,17.78,0.91,0.9,0.202,101.18,54.95,537.16,55.63,5
31/05/2015,2015,151,16,17.73,0.85,0.9,0.198,101.18,55,425.25,58.34,5
31/05/2015,2015,151,17,17.69,0.91,0.9,0.193,101.18,54.55,479.61,55.02,5
31/05/2015,2015,151,18,16.35,0.77,0.9,0.19,101.18,55.5,228.08,58.7,5
31/05/2015,2015,151,19,14.16,0.47,0.9,0.187,101.18,55.95,94.86,70.75,5
31/05/2015,2015,151,20,13.05,0.47,0.9,0.185,101.18,53.2,86.33,69.18,5
31/05/2015,2015,151,21,12.11,0.44,0.9,0.184,101.18,51,6.39,68.73,5
31/05/2015,2015,151,22,11.99,0.49,0.9,0.259,101.18,51.8,0,65.24,5
31/05/2015,2015,151,23,12.42,0.46,0.9,0.183,101.18,50.6,0,68.22,5
01/06/2015,2015,152,0,11.94,0.48,0.9,0.182,101.18,51.1,0,66,5
01/06/2015,2015,152,1,12.42,0.51,0.9,0.182,101.18,50.95,0,64.96,5
01/06/2015,2015,152,2,12.13,0.5,0.9,0.181,101.18,51.75,0,65.07,5
01/06/2015,2015,152,3,12.01,0.47,0.9,0.181,101.18,51.15,0,66.43,5
01/06/2015,2015,152,4,11.3,0.42,0.9,0.181,101.18,51.15,0,69.07,5
01/06/2015,2015,152,5,11.61,0.45,0.9,0.181,101.18,51.15,52.22,67.21,5
01/06/2015,2015,152,6,13.38,0.56,0.9,0.181,101.18,49.35,183.32,63.54,5
01/06/2015,2015,152,7,14.94,0.64,0.9,0.18,101.18,48.3,333.6,62.43,5
01/06/2015,2015,152,8,15.99,0.69,0.9,0.179,101.18,51.15,483.87,62.16,5
01/06/2015,2015,152,9,16.05,0.68,0.9,0.329,101.18,53.3,293.1,63.08,5
01/06/2015,2015,152,10,15.08,0.54,0.9,0.297,101.18,55.95,289.9,68.73,5
01/06/2015,2015,152,11,15,0.47,0.9,0.251556178,101.18,33.15,299.49,72.44,5
01/06/2015,2015,152,12,15.7,0.53,0.9,0.286,101.18,53.25,268.58,70.58,5
01/06/2015,2015,152,13,15.39,0.4,0.9,0.282,101.18,55.85,204.63,77.38,5
01/06/2015,2015,152,14,14.94,0.39,0.9,0.277,101.18,57.8,183.32,77.38,5
01/06/2015,2015,152,15,14.72,0.3,0.9,0.271,101.18,58.55,127.9,81.94,5
01/06/2015,2015,152,16,14.7,0.38,0.9,0.269,101.18,59.95,99.12,77.38,5
01/06/2015,2015,152,17,14.51,0.27,0.9,0.265,101.18,61.45,47.96,83.68,5
01/06/2015,2015,152,18,15.2,0.26,0.9,0.261,101.18,63.15,28.78,84.91,5
01/06/2015,2015,152,19,16.51,0.27,0.9,0.259,101.18,60.95,17.05,85.87,5
01/06/2015,2015,152,20,16.31,0.29,0.9,0.258,101.18,54.6,7.46,84.69,5
01/06/2015,2015,152,21,14.43,0.27,0.9,0.258,101.18,53.55,0,83.4,5
01/06/2015,2015,152,22,14.1,0.49,0.9,0.259,101.18,53.35,0,69.91,5
01/06/2015,2015,152,23,13.68,0.51,0.9,0.26,101.18,53.3,0,67.89,5
02/06/2015,2015,153,0,14.1,0.48,0.9,0.26,101.18,53.65,0,70.36,5
02/06/2015,2015,153,1,14.24,0.51,0.9,0.26,101.18,53.05,0,68.5,5
02/06/2015,2015,153,2,14.24,0.53,0.9,0.26,101.18,53.2,0,67.44,5
02/06/2015,2015,153,3,14.26,0.51,0.9,0.261,101.18,53.5,0,68.67,5
02/06/2015,2015,153,4,14.35,0.51,0.9,0.261,101.18,53.15,1.07,69.12,5
02/06/2015,2015,153,5,14.61,0.48,0.9,0.261,101.18,53.2,10.66,71.26,5
02/06/2015,2015,153,6,15.18,0.49,0.9,0.26,101.18,52.85,33.04,71.93,5
02/06/2015,2015,153,7,14.84,0.27,0.9,0.257,101.18,53.3,110.84,84.35,5
02/06/2015,2015,153,8,14.78,0.24,0.9,0.254,101.18,54.9,224.88,85.53,5
02/06/2015,2015,153,9,15.7,0.23,0.9,0.19088056,101.18,53.8,193.98,87.22,5
02/06/2015,2015,153,10,17.81,0.31,0.9,0.205,101.18,56.1,406.07,84.91,5
02/06/2015,2015,153,11,19.23,0.51,0.9,0.202,101.18,55.2,481.74,77.38,5
02/06/2015,2015,153,12,18.28,0.67,0.9,0.198,101.18,55.55,392.21,68.28,5
02/06/2015,2015,153,13,20.17,0.89,0.9,0.195,101.18,56.95,839.85,62.56,5
02/06/2015,2015,153,14,21.46,0.9,0.9,0.192,101.18,55.4,872.89,64.86,5
02/06/2015,2015,153,15,20.19,0.81,0.9,0.189,101.18,54.95,709.82,65.76,5
02/06/2015,2015,153,16,19.11,0.76,0.9,0.185,101.18,57.1,359.17,65.58,5
02/06/2015,2015,153,17,19.46,0.78,0.9,0.182,101.18,58.65,491.33,65.75,5
02/06/2015,2015,153,18,19.33,0.73,0.9,0.18,101.18,59.75,378.36,67.38,5
02/06/2015,2015,153,19,18.45,0.65,0.9,0.178,101.18,59.55,245.13,69.4,5
02/06/2015,2015,153,20,16.8,0.57,0.9,0.177,101.18,57.55,46.9,70.36,5
02/06/2015,2015,153,21,16.29,0.64,0.9,0.176,101.18,56.1,5.33,65.76,5
02/06/2015,2015,153,22,15.09,0.49,0.9,0.1995,101.18,55.95,0,71.37,5
02/06/2015,2015,153,23,15.39,0.53,0.9,0.175,101.18,56.15,0,69.8,5
03/06/2015,2015,154,0,16.19,0.55,0.9,0.175,101.18,55.1,0,70.02,5
03/06/2015,2015,154,1,16.03,0.55,0.9,0.175,101.18,54.5,0,70.08,5
03/06/2015,2015,154,2,15.54,0.56,0.9,0.175,101.18,53.85,0,68.67,5
03/06/2015,2015,154,3,15.23,0.5,0.9,0.171,101.18,53.2,0,71.15,5
03/06/2015,2015,154,4,14.94,0.39,0.9,0.171,101.18,53.75,0,77.38,5
03/06/2015,2015,154,5,14.13,0.27,0.9,0.171,101.18,54.4,27.71,83.17,5
03/06/2015,2015,154,6,14.56,0.52,0.9,0.171,101.18,52.7,183.32,68.5,5
03/06/2015,2015,154,7,16.03,0.62,0.9,0.171,101.18,52.4,377.29,65.96,5
03/06/2015,2015,154,8,17.21,0.75,0.9,0.171,101.18,56.95,497.73,61.95,5
03/06/2015,2015,154,9,18.09,0.81,0.9,0.17,101.18,59.6,573.4,60.89,5
03/06/2015,2015,154,10,18.06,0.76,0.9,0.169,101.18,58.45,523.31,63.67,5
03/06/2015,2015,154,11,18.69,0.89,0.9,0.167,101.18,59.35,574.47,58.74,5
03/06/2015,2015,154,12,19.64,1.01,0.9,0.166,101.18,60.25,727.94,55.92,5
03/06/2015,2015,154,13,20.97,1.22,0.9,0.164184491,101.18,60.55,978.4,51.12,5
03/06/2015,2015,154,14,21.47,1.21,0.9,0.162,101.18,60.95,933.64,53.03,5
03/06/2015,2015,154,15,21.47,1.2,0.9,0.16,101.18,61.25,878.22,53.23,5
03/06/2015,2015,154,16,21.34,1.18,0.9,0.317,101.18,60.9,747.13,53.86,5
03/06/2015,2015,154,17,20.93,1.21,0.9,0.306,101.18,62.05,593.65,51.35,5
03/06/2015,2015,154,18,19.96,0.93,0.9,0.3,101.18,63.7,427.39,60.23,5
03/06/2015,2015,154,19,18.92,0.8,0.9,0.297,101.18,63.6,250.46,63.5,5
03/06/2015,2015,154,20,17.53,0.62,0.9,0.296,101.18,59.1,84.2,69.29,5
03/06/2015,2015,154,21,15.55,0.48,0.9,0.295,101.18,57.05,5.33,72.83,5
03/06/2015,2015,154,22,14.33,0.28,0.9,0.295,101.18,57.35,0,83.06,5
03/06/2015,2015,154,23,14.34,0.27,0.9,0.296,101.18,56.95,0,83.57,5
04/06/2015,2015,155,0,14.13,0.25,0.9,0.2965,101.18,56.5,0,84.75,5
04/06/2015,2015,155,1,13.83,0.23,0.9,0.297,101.18,56.45,0,85.36,5
04/06/2015,2015,155,2,13.63,0.22,0.9,0.297,101.18,56.05,0,85.98,5
04/06/2015,2015,155,3,13.55,0.21,0.9,0.297,101.18,56,0,86.26,5
04/06/2015,2015,155,4,13.57,0.21,0.9,0.297,101.18,56.2,1.07,86.43,5
04/06/2015,2015,155,5,14.3,0.22,0.9,0.297,101.18,55.85,34.11,86.54,5
04/06/2015,2015,155,6,15.38,0.28,0.9,0.296,101.18,53.55,149.21,83.96,5
04/06/2015,2015,155,7,17.36,0.67,0.9,0.295,101.18,51.5,383.69,66.2,5
04/06/2015,2015,155,8,18.83,0.82,0.9,0.293,101.18,58.65,540.36,62.35,5
04/06/2015,2015,155,9,20.4,0.99,0.9,0.291,101.18,59.85,689.57,58.69,5
04/06/2015,2015,155,10,21.45,1.13,0.9,0.287,101.18,60.55,783.36,56,5
04/06/2015,2015,155,11,22.49,1.27,0.9,0.284,101.18,60.1,887.81,53.5,5
04/06/2015,2015,155,12,23.28,1.27,0.9,0.28,101.18,59.4,868.63,55.88,5
04/06/2015,2015,155,13,22.02,1.17,0.9,0.277,101.18,59.9,672.52,55.84,5
04/06/2015,2015,155,14,23.24,1.31,0.9,0.272,101.18,59.85,900.6,54.35,5
04/06/2015,2015,155,15,23.63,1.36,0.9,0.268,101.18,59.65,936.84,53.68,5
04/06/2015,2015,155,16,24.16,1.33,0.9,0.262,101.18,60.95,731.14,55.93,5
04/06/2015,2015,155,17,22.62,1.22,0.9,0.257,101.18,60.65,463.62,55.93,5
04/06/2015,2015,155,18,22.37,1.2,0.9,0.253,101.18,63.2,476.41,55.92,5
04/06/2015,2015,155,19,21.19,0.97,0.9,0.25,101.18,62.45,303.75,61.69,5
04/06/2015,2015,155,20,19.13,0.81,0.9,0.247,101.18,58.6,107.65,63.67,5
04/06/2015,2015,155,21,16.95,0.69,0.9,0.247,101.18,56.2,3.2,64.4,5
04/06/2015,2015,155,22,16.97,0.7,0.9,0.247,101.18,54.75,0,64.05,5
04/06/2015,2015,155,23,17.69,0.72,0.9,0.247,101.18,53.9,0,64.72,5
05/06/2015,2015,156,0,16.36,0.61,0.9,0.267,101.18,53.25,0,67.32,5
05/06/2015,2015,156,1,17.44,0.59,0.9,0.248,101.18,53.4,0,70.42,5
05/06/2015,2015,156,2,17.48,0.56,0.9,0.248,101.18,53.2,0,72.05,5
05/06/2015,2015,156,3,17.11,0.34,0.9,0.249,101.18,53.8,0,82.44,5
05/06/2015,2015,156,4,18.3,0.64,0.9,0.249,101.18,53.25,0,69.8,5
05/06/2015,2015,156,5,18.48,0.59,0.9,0.249,101.18,54.65,5.33,72.27,5
05/06/2015,2015,156,6,17.86,0.3,0.9,0.249,101.18,55.2,6.39,85.36,5
05/06/2015,2015,156,7,17.17,0.28,0.9,0.249,101.18,55.9,76.74,85.59,5
05/06/2015,2015,156,8,18.39,0.48,0.9,0.249,101.18,54.6,219.55,77.38,5
05/06/2015,2015,156,9,20.4,0.8,0.9,0.248,101.18,52.55,353.85,66.71,5
05/06/2015,2015,156,10,19.61,0.72,0.9,0.245,101.18,56.05,379.42,68.62,5
05/06/2015,2015,156,11,18.81,0.63,0.9,0.242,101.18,59.25,179.05,71.15,5
05/06/2015,2015,156,12,18.32,0.32,0.9,0.24,101.18,59.65,233.41,85.03,5
05/06/2015,2015,156,13,18.54,0.77,0.9,0.239,101.18,58.65,633.09,64.26,5
05/06/2015,2015,156,14,21.25,0.96,0.9,0.336,101.18,33.85,866.5,61.96,5
05/06/2015,2015,156,15,21.25,1.01,0.9,0.308,101.18,55.7,834.52,60.25,5
05/06/2015,2015,156,16,20.56,0.93,0.9,0.3,101.18,56.05,730.07,61.69,5
05/06/2015,2015,156,17,19.73,0.86,0.9,0.295,101.18,57.35,584.06,62.78,5
05/06/2015,2015,156,18,18.86,0.8,0.9,0.291,101.18,60.6,436.98,63.56,5
05/06/2015,2015,156,19,17.58,0.67,0.9,0.289,101.18,58.55,229.15,66.99,5
05/06/2015,2015,156,20,16.42,0.6,0.9,0.289,101.18,57.5,79.94,67.89,5
05/06/2015,2015,156,21,15.84,0.54,0.9,0.287,101.18,56.45,11.72,69.97,5
05/06/2015,2015,156,22,15.47,0.52,0.9,0.286,101.18,56.6,0,70.58,5
05/06/2015,2015,156,23,15.03,0.49,0.9,0.286,101.18,56.8,0,71.54,5
06/06/2015,2015,157,0,14.91,0.49,0.9,0.2865,101.18,56.2,0,71.31,5
06/06/2015,2015,157,1,14.71,0.49,0.9,0.287,101.18,56.25,0,71.15,5
06/06/2015,2015,157,2,14.38,0.48,0.9,0.286,101.18,55.85,0,70.64,5
06/06/2015,2015,157,3,14.27,0.5,0.9,0.286,101.18,55.75,0,69.52,5
06/06/2015,2015,157,4,14.25,0.52,0.9,0.286,101.18,56.4,0,68.34,5
06/06/2015,2015,157,5,14.43,0.57,0.9,0.286,101.18,55.7,46.9,65.51,5
06/06/2015,2015,157,6,15.37,0.62,0.9,0.286,101.18,53.65,190.78,64.54,5
06/06/2015,2015,157,7,16.38,0.72,0.9,0.285,101.18,53.75,374.1,61.37,5
06/06/2015,2015,157,8,17.34,0.78,0.9,0.283,101.18,55.45,549.95,60.55,5
06/06/2015,2015,157,9,18.09,0.84,0.9,0.281,101.18,57.45,673.59,59.48,5
06/06/2015,2015,157,10,18.54,0.86,0.9,0.278,101.18,57.05,810.01,60.09,5
06/06/2015,2015,157,11,19.15,0.93,0.9,0.275,101.18,55.65,927.25,58.34,5
06/06/2015,2015,157,12,19.79,0.94,0.9,0.271,101.18,54.4,930.44,59.42,5
06/06/2015,2015,157,13,20.26,0.92,0.9,0.2645,101.18,54.3,999.72,61.47,5
06/06/2015,2015,157,14,19.41,0.83,0.9,0.258,101.18,55.1,693.84,63.22,5
06/06/2015,2015,157,15,19.24,0.84,0.9,0.254,101.18,55.8,488.14,62.53,5
06/06/2015,2015,157,16,20.09,0.89,0.9,0.251,101.18,57.35,568.07,62.43,5
06/06/2015,2015,157,17,20.29,0.89,0.9,0.247,101.18,58.55,510.52,62.94,5
06/06/2015,2015,157,18,19.82,0.85,0.9,0.245,101.18,58.2,420.99,63.54,5
06/06/2015,2015,157,19,18.73,0.79,0.9,0.243,101.18,57.9,177.99,63.7,5
06/06/2015,2015,157,20,17.93,0.69,0.9,0.24,101.18,56.6,99.12,66.48,5
06/06/2015,2015,157,21,15.6,0.54,0.9,0.24,101.18,55.75,6.39,69.46,5
06/06/2015,2015,157,22,13.42,0.45,0.9,0.239,101.18,56.4,0,71.15,5
06/06/2015,2015,157,23,13.83,0.48,0.9,0.239,101.18,56,0,69.68,5
07/06/2015,2015,158,0,14.48,0.51,0.9,0.2115,101.18,55.95,0,69.29,5
07/06/2015,2015,158,1,13.95,0.51,0.9,0.24,101.18,55.65,0,68.34,5
07/06/2015,2015,158,2,12.71,0.43,0.9,0.24,101.18,55.75,0,70.86,5
07/06/2015,2015,158,3,11.56,0.38,0.9,0.24,101.18,56.2,0,72.44,5
07/06/2015,2015,158,4,9.48,0.2,0.9,0.24,101.18,56.65,0,83.34,5
07/06/2015,2015,158,5,10.59,0.21,0.9,0.24,101.18,54.3,42.63,83.79,5
07/06/2015,2015,158,6,13.01,0.34,0.9,0.24,101.18,51.6,170.53,77.38,5
07/06/2015,2015,158,7,15.96,0.62,0.9,0.239,101.18,52,350.65,65.98,5
07/06/2015,2015,158,8,17.09,0.79,0.9,0.238,101.18,52.45,495.6,59.65,5
07/06/2015,2015,158,9,18.53,0.81,0.9,0.236,101.18,56.25,679.98,62.31,5
07/06/2015,2015,158,10,18.71,0.93,0.9,0.232,101.18,54.6,686.38,56.86,5
07/06/2015,2015,158,11,19.91,1.1,0.9,0.229,101.18,52.6,882.48,52.85,5
07/06/2015,2015,158,12,20.55,1.07,0.9,0.225,101.18,53.3,903.8,55.84,5
07/06/2015,2015,158,13,20.18,1.06,0.9,0.22,101.18,53.4,817.47,55.19,5
07/06/2015,2015,158,14,20.61,1.22,0.9,0.215,101.18,52.8,966.68,49.88,5
07/06/2015,2015,158,15,21.11,1.35,0.9,0.211,101.18,54.25,914.46,46.45,5
07/06/2015,2015,158,16,21.78,1.4,0.9,0.207,101.18,54.9,774.84,46.69,5
07/06/2015,2015,158,17,21.4,1.32,0.9,0.202,101.18,55.55,609.64,48.29,5
07/06/2015,2015,158,18,20.93,1.25,0.9,0.198,101.18,56.15,443.37,49.73,5
07/06/2015,2015,158,19,19.98,1.1,0.9,0.193,101.18,57.4,266.45,53.12,5
07/06/2015,2015,158,20,17.96,0.82,0.9,0.19,101.18,55.05,93.79,60.32,5
07/06/2015,2015,158,21,14.19,0.47,0.9,0.187,101.18,53.35,4.26,71.03,5
07/06/2015,2015,158,22,12.13,0.25,0.9,0.185,101.18,53.75,0,82.39,5
07/06/2015,2015,158,23,10.6,0.22,0.9,0.184,101.18,53.95,0,83.23,5
08/06/2015,2015,159,0,9.49,0.18,0.9,0.259,101.18,53.55,0,84.75,5
08/06/2015,2015,159,1,10.85,0.2,0.9,0.183,101.18,52.95,0,84.63,5
08/06/2015,2015,159,2,10.01,0.19,0.9,0.182,101.18,54.1,0,84.58,5
08/06/2015,2015,159,3,8.33,0.15,0.9,0.182,101.18,53.35,0,86.26,5
08/06/2015,2015,159,4,9.38,0.17,0.9,0.181,101.18,52.65,1.07,85.7,5
08/06/2015,2015,159,5,11.41,0.2,0.9,0.181,101.18,53.2,46.9,84.91,5
08/06/2015,2015,159,6,13.94,0.46,0.9,0.181,101.18,53.65,196.11,71.26,5
08/06/2015,2015,159,7,15.33,0.6,0.9,0.181,101.18,52.7,344.25,65.51,5
08/06/2015,2015,159,8,16.18,0.68,0.9,0.181,101.18,54.55,433.78,63.21,5
08/06/2015,2015,159,9,16.87,0.79,0.9,0.18,101.18,57.2,477.48,59.07,5
08/06/2015,2015,159,10,17.03,0.72,0.9,0.179,101.18,55.3,381.56,62.82,5
08/06/2015,2015,159,11,18.24,0.83,0.9,0.329,101.18,55.8,740.73,60.37,5
08/06/2015,2015,159,12,18.4,0.81,0.9,0.297,101.18,57.25,667.19,61.97,5
08/06/2015,2015,159,13,18.3,0.85,0.9,0.251556178,101.18,56.5,644.81,59.58,5
08/06/2015,2015,159,14,18.43,0.85,0.9,0.286,101.18,57.25,606.44,60.1,5
08/06/2015,2015,159,15,19.44,0.95,0.9,0.282,101.18,56.95,780.17,58.12,5
08/06/2015,2015,159,16,19.72,0.98,0.9,0.277,101.18,57.5,694.9,57.43,5
08/06/2015,2015,159,17,19.34,0.96,0.9,0.271,101.18,56.7,565.94,57.43,5
08/06/2015,2015,159,18,18.86,0.85,0.9,0.269,101.18,58.3,444.44,61.17,5
08/06/2015,2015,159,19,18.36,0.83,0.9,0.265,101.18,58.9,264.32,60.87,5
08/06/2015,2015,159,20,17.16,0.66,0.9,0.261,101.18,56.75,95.92,66.48,5
08/06/2015,2015,159,21,13.9,0.44,0.9,0.259,101.18,55.95,6.39,72.61,5
08/06/2015,2015,159,22,12.32,0.24,0.9,0.258,101.18,55.4,0,83.45,5
08/06/2015,2015,159,23,13.04,0.24,0.9,0.258,101.18,54.85,0,83.9,5
09/06/2015,2015,160,0,11.16,0.2,0.9,0.259,101.18,53.1,0,85.08,5
09/06/2015,2015,160,1,10.81,0.19,0.9,0.26,101.18,50,0,85.7,5
09/06/2015,2015,160,2,8.93,0.15,0.9,0.26,101.18,53.75,0,86.6,5
09/06/2015,2015,160,3,8.32,0.15,0.9,0.26,101.18,52.05,0,86.66,5
09/06/2015,2015,160,4,8.35,0.15,0.9,0.26,101.18,52.9,1.07,86.54,5
09/06/2015,2015,160,5,8.2,0.14,0.9,0.261,101.18,51.8,40.5,86.94,5
09/06/2015,2015,160,6,13.71,0.23,0.9,0.261,101.18,46.45,180.12,85.25,5
09/06/2015,2015,160,7,17.19,0.75,0.9,0.261,101.18,45.55,390.08,62.16,5
09/06/2015,2015,160,8,19.33,0.93,0.9,0.26,101.18,50.6,547.82,58.74,5
09/06/2015,2015,160,9,20.25,1.09,0.9,0.257,101.18,51,694.9,54.25,5
09/06/2015,2015,160,10,20.92,1.17,0.9,0.254,101.18,49.65,818.53,52.81,5
09/06/2015,2015,160,11,20.78,1.08,0.9,0.19088056,101.18,48.3,916.59,56.25,5
09/06/2015,2015,160,12,21.06,1.3,0.9,0.205,101.18,47.45,996.52,48.29,5
09/06/2015,2015,160,13,21.63,1.37,0.9,0.202,101.18,47.1,1035.96,47.38,5
09/06/2015,2015,160,14,22.08,1.33,0.9,0.198,101.18,46.45,998.65,50.32,5
09/06/2015,2015,160,15,21.56,1.17,0.9,0.195,101.18,47.95,721.55,54.54,5
09/06/2015,2015,160,16,21.24,1.16,0.9,0.192,101.18,49.1,654.4,54.39,5
09/06/2015,2015,160,17,21.51,1.21,0.9,0.189,101.18,51.7,609.64,53.2,5
09/06/2015,2015,160,18,21.07,1.1,0.9,0.185,101.18,53.05,435.91,56,5
09/06/2015,2015,160,19,20.13,1.01,0.9,0.182,101.18,53.15,269.65,57.28,5
09/06/2015,2015,160,20,18.47,0.81,0.9,0.18,101.18,52.35,98.05,62.18,5
09/06/2015,2015,160,21,14.9,0.51,0.9,0.178,101.18,48.9,5.33,69.8,5
09/06/2015,2015,160,22,11.78,0.35,0.9,0.177,101.18,48.15,0,74.91,5
09/06/2015,2015,160,23,9.21,0.2,0.9,0.176,101.18,47.35,0,83.06,5
10/06/2015,2015,161,0,8.11,0.17,0.9,0.1995,101.18,45.85,0,84.41,5
10/06/2015,2015,161,1,6.85,0.15,0.9,0.175,101.18,44.7,0,85.2,5
10/06/2015,2015,161,2,6.41,0.14,0.9,0.175,101.18,45.55,0,85.93,5
10/06/2015,2015,161,3,6.07,0.14,0.9,0.175,101.18,45.65,0,85.7,5
10/06/2015,2015,161,4,5.41,0.12,0.9,0.175,101.18,46.35,1.07,86.32,5
10/06/2015,2015,161,5,5.83,0.12,0.9,0.175,101.18,46.6,24.51,86.99,5
10/06/2015,2015,161,6,11.47,0.17,0.9,0.175,101.18,43.1,182.25,87.33,5
10/06/2015,2015,161,7,17.93,0.47,0.9,0.175,101.18,37.05,379.42,77.38,5
10/06/2015,2015,161,8,20.11,0.84,0.9,0.175,101.18,47.4,542.49,64.28,5
10/06/2015,2015,161,9,21.11,1.05,0.9,0.174,101.18,47.85,678.91,58.15,5
10/06/2015,2015,161,10,21.34,1.15,0.9,0.326,101.18,49.2,799.35,54.85,5
10/06/2015,2015,161,11,21.64,1.21,0.9,0.309,101.18,48.05,904.86,53.6,5
10/06/2015,2015,161,12,21.63,1.17,0.9,0.299,101.18,49.45,985.87,55.06,5
10/06/2015,2015,161,13,21.98,1.21,0.9,0.291,101.18,48.2,1021.04,54.49,5
10/06/2015,2015,161,14,22.34,1.19,0.9,0.258,101.18,47.4,973.08,56.26,5
10/06/2015,2015,161,15,22.3,1.22,0.9,0.249,101.18,48.25,877.15,54.77,5
10/06/2015,2015,161,16,22.08,1.13,0.9,0.242,101.18,51.35,749.26,57.74,5
