,dd,ts_c,par,lai,sai,dvi,photoperiod,PARsun,PARshade,A_n,A_n_limit_factor,fst,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_d,fO3_h,c_i,td_dd,o3_ppb,o3_nmol_m3,canopy_height,o3_ppb_i,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,es,ei_acc,et_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,f_LS,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc
20,100,11.52,0.0,3.0,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.7680907223165904,A_j,0.5294350334423569,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-2.304272166949771,0,0,1e-05,0,0,0,0,1.0,1.0,430.2722632801432,0.0,27.369261673273787,1085.3212881227314,1.0,36.937,0.19057379348706402,0.4673030927990721,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,4.4727678635955354e-05,7.219877582512672e-06,0,0.011425926178639485,0.007858022065719202,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.12688734819178113,655.161393416427,98.06849238531105,47.85634061836147,211.55874132571174,472.8603674652067,180.0,400.0,1.0,0.0,0,51.20604815443936,176.74787216034642,0.7680907223165904,2.304272166949771
21,100,7.83,0.0,3.0,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.5133301617605263,A_j,0.4533399231434435,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.539990485281579,0,0,1e-05,0,0,0,0,1.0,1.0,417.42249128548326,0.0,23.391454315762356,940.9653857045474,1.0,34.43,0.19057379348706402,0.4689351165223885,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,2.0854157130427417e-05,4.682826287455032e-06,0,0.011446780335769912,0.007862704892006658,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,180.0,400.0,1.0,0.0,0,34.222010784035085,134.39288855877763,0.5133301617605263,1.539990485281579
22,100,9.31,0.0,3.0,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.6044674343294707,A_j,0.4250138310129335,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.813402302988412,0,0,1e-05,0,0,0,0,1.0,1.0,422.11368904909614,0.0,22.057129126213788,882.1709340218656,1.0,32.466,0.19057379348706402,0.47046516631403507,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,1.553598476341244e-05,3.62058581270584e-06,0,0.011462316320533324,0.007866325477819364,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,180.0,400.0,1.0,0.0,0,40.29782895529805,150.2054997404102,0.6044674343294707,1.813402302988412
23,100,8.57,0.0,3.0,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.557197552357711,A_j,0.40307453448303165,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.6715926570731328,0,0,1e-05,0,0,0,0,1.0,1.0,419.7018509873028,0.0,20.888046909269125,837.7864463543111,1.0,31.022,0.19057379348706402,0.471916234638174,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,1.2506089972858748e-05,2.97548217700202e-06,0,0.011474822410506182,0.007869300959996366,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.07090763575423062,655.161393416427,175.49098637371458,85.63766215917319,238.294177721067,846.1711838851069,180.0,400.0,1.0,0.0,0,37.146503490514064,142.10962845693825,0.557197552357711,1.6715926570731328
24,101,5.25,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.3840448142795945,A_j,0.39444273422566334,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.1521344428387836,0,0,1e-05,0,0,0,0,1.0,1.0,410.7679082419213,0.0,20.167740963212477,818.7166860915711,1.0,29.685,0.19057379348706402,0.4733362284813864,0.002424,-0.018605193595411483,0.11813633433178557,0.005745300959996383,0.2823395987200048,1.2060030657125013e-05,2.5433117840419097e-06,0,1.2060030657125013e-05,2.5433117840419097e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.07463961658340067,655.161393416427,166.7164370550288,81.3557790512145,236.02834011394512,803.8626246908514,180.0,400.0,1.0,0.0,0,25.602987618639634,110.27729481538509,0.3840448142795945,1.1521344428387836
25,101,6.97,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.4663439698806846,A_j,0.3484718413204051,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.3990319096420538,0,0,1e-05,0,0,0,0,1.0,1.0,415.1102347219459,0.0,18.072588057542745,729.2359387891108,1.0,28.0,0.19057379348706402,0.47459072711013983,0.002424,-0.018605193595411483,0.11813633433178557,0.005745300959996383,0.2823395987200048,7.834081372535561e-06,2.139607205725138e-06,0,1.9894112029660576e-05,4.682918989767048e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.05597971243755049,655.161393416427,222.2885827400384,108.47437206828602,248.32974231706672,1071.8168329211353,180.0,400.0,1.0,0.0,0,31.08959799204564,125.88509688627332,0.4663439698806846,1.3990319096420538
26,101,6.11,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.42334940612589655,A_j,0.30443556128032173,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.2700482183776898,0,0,1e-05,0,0,0,0,1.0,1.0,413.0081691323269,0.0,15.90245293239484,643.5777235608377,1.0,26.084,0.19057379348706402,0.475686695130749,0.002424,-0.018605193595411483,0.11813633433178557,0.005745300959996383,0.2823395987200048,5.725974920315316e-06,1.9057480451323785e-06,0,2.562008694997589e-05,6.588667034899427e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.04105178912087036,655.161393416427,303.1207946455069,147.91959827493548,260.2493935591222,1461.5684085288208,180.0,400.0,1.0,0.0,0,28.223293741726437,117.8532975260726,0.42334940612589655,1.2700482183776898
27,101,3.61,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.318306601885932,A_j,0.2745124186286206,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-0.9549198056577961,0,0,1e-05,0,0,0,0,1.0,1.0,407.5783995841829,0.0,14.264306639276379,582.3100578468731,1.0,23.813,0.19057379348706402,0.47667493983781206,0.002424,-0.018605193595411483,0.11813633433178557,0.005745300959996383,0.2823395987200048,0.0,0.0,0,2.562008694997589e-05,6.588667034899427e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,180.0,400.0,1.0,0.0,0,21.220440125728803,97.02004551356649,0.318306601885932,0.9549198056577961
28,101,4.71,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.3611229699498719,A_j,0.24785015326668636,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.0833689098496158,0,0,1e-05,0,0,0,0,1.0,1.0,409.84916412012626,0.0,12.927308679386199,525.7526701600127,1.0,21.581,0.19057379348706402,0.4775672003895721,0.002424,-0.018605193595411483,0.11813633433178557,0.005745300959996383,0.2823395987200048,5.932949775740692e-06,2.044761558044064e-06,0,3.1553036725716585e-05,8.633428592943491e-06,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,180.0,400.0,1.0,0.0,0,24.074864663324796,105.74411316753141,0.3611229699498719,1.0833689098496158
29,101,4.16,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.3390872202307443,A_j,0.2254639813698052,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.017261660692233,0,0,1e-05,0,0,0,0,1.0,1.0,408.6607414787509,0.0,11.737668021526924,478.26595492372127,1.0,19.595,0.19057379348706402,0.4783788707225034,0.002424,-0.018605193595411483,0.11813633433178557,0.005745300959996383,0.2823395987200048,6.841453842081816e-06,2.3326982404249997e-06,0,3.8394490567798405e-05,1.096612683336849e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.037319808291700333,655.161393416427,333.4328741100576,162.711558102429,263.5873665182837,1607.7252493817027,180.0,400.0,1.0,0.0,0,22.60581468204962,101.2982698901261,0.3390872202307443,1.017261660692233
30,101,11.88,28.94,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,30.90118080850288,20.050483518456215,4.915022419001653,A_j,0.8925735891901595,0.0,297.6658547615691,137.73833761632176,137.73833761632176,413.2150128489653,413.2150128489653,14.74506725700496,0,0,1e-05,0,0,0,0,1.0,1.0,344.0361962851916,0.0,8.798060812193796,348.7412611729729,1.0,17.873,0.19057379348706402,0.481592135643588,0.002424,-0.018605193595411483,0.11813633433178557,0.005745300959996383,0.2823395987200048,0.0,0.0,0,3.8394490567798405e-05,1.096612683336849e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.04105178912087036,99.2219515871897,303.1207946455069,147.91959827493548,80.68067632671155,1461.5684085288208,180.0,400.0,1.0,0.0236734142038795,0,53.21458539938016,181.41852062551666,0.7982187809907024,2.394656342972107
