dd,hr,Ts_C,RH,u,O3,precip,Rn,PPFD
59,3,-2.07,0.8144,1.5,4.393642857142853,0.0,0.0,0.0
59,4,-2.21,0.8244,1.48,4.065898809523805,0.0,0.0,0.0
59,5,-2.2,0.835,1.43,3.0787202380952357,0.0,0.0,0.0
59,6,-1.8,0.8294,1.4,2.4223749999999975,0.0,0.01521665204,9.658347194444444
59,7,1.4,0.7081000000000001,2.5,3.732410714285711,0.0,0.3361189249,213.34215097222224
59,8,3.68,0.6575,2.56,9.15745238095237,0.0,0.908806059,576.839401361111
59,9,7.52,0.5262,2.84,16.385083333333313,0.0,1.451465667,921.2775139166666
59,10,10.55,0.3862,3.57,22.125553571428544,0.0,1.921017718,1219.3126351666667
59,11,11.55,0.3638,3.9,29.097261904761872,0.0,2.125935292,1349.3783730833334
59,12,12.23,0.3538,4.15,33.35874999999997,0.0,1.933529188,1227.2539429166666
59,13,12.65,0.3494,4.24,34.767678571428554,0.0,1.768648315,1122.6003887777777
59,14,12.65,0.35810000000000003,4.16,37.568809523809485,0.0,1.466749949,930.9787867777778
59,15,12.3,0.3712,3.91,38.89684523809522,0.0,0.9980770814,633.5017030277777
59,16,10.67,0.49310000000000004,2.32,36.39713095238092,0.0,0.4969420242,315.4201459444444
59,17,7.01,0.6487999999999999,1.51,24.456190476190447,0.0,0.08737739457,55.460374055555555
59,18,5.42,0.6844,1.54,13.383428571428562,0.0,0.0,0.0
59,19,4.17,0.7112,1.72,9.505732142857132,0.0,0.0,0.0
59,20,3.56,0.73,2.0,10.97995833333332,0.0,0.0,0.0
59,21,3.12,0.7456,2.27,11.985803571428564,0.0,0.0,0.0
59,22,2.69,0.7637999999999999,2.49,10.763607142857136,0.0,0.0,0.0
59,23,3.22,0.755,3.05,9.316827380952377,0.0,0.0,0.0
60,0,3.7,0.7656000000000001,3.59,6.593583333333328,0.0,0.0,0.0
60,1,3.45,0.815,3.6,5.38933928571428,0.0,0.0,0.0
60,2,2.62,0.8906000000000001,3.51,4.039249999999997,0.0,0.0,0.0
60,3,1.35,0.9937999999999999,3.59,4.393642857142853,0.0,0.0,0.0
60,4,1.07,0.9925,4.09,4.065898809523805,0.0,0.0,0.0
60,5,0.85,0.9706,3.78,3.0787202380952357,0.0,0.0,0.0
60,6,0.52,0.9693999999999999,3.55,2.4223749999999975,0.0,0.01677213147,10.645644555555556
60,7,2.3,0.8462000000000001,4.46,3.732410714285711,0.0,0.3196849418,202.91113666666664
60,8,5.72,0.7,4.79,9.15745238095237,0.0,0.8595717376,545.5892834722222
60,9,9.81,0.5344,5.01,16.385083333333313,0.0,1.38924647,881.7856066944443
60,10,12.95,0.4362,5.46,22.125553571428544,0.0,1.973768777,1252.7949043333333
60,11,15.12,0.3319,6.11,29.097261904761872,0.0,2.141151944,1359.036720277778
60,12,15.85,0.2912,6.69,33.35874999999997,0.0,2.05986121,1307.439684972222
60,13,15.82,0.2762,7.14,34.767678571428554,0.0,1.96578849,1247.7296386111109
60,14,15.12,0.2756,7.11,37.568809523809485,0.0,1.655774576,1050.9569182777777
60,15,14.17,0.2869,6.49,38.89684523809522,0.0,1.177904088,747.6419004166665
60,16,12.55,0.3362,4.93,36.39713095238092,0.0,0.6174579044,391.9142531944444
60,17,8.67,0.4769,3.0,24.456190476190447,0.0,0.1112506296,70.61324683333332
60,18,6.14,0.5711999999999999,2.48,13.383428571428562,0.0,0.0,0.0
60,19,4.88,0.62,2.2,9.505732142857132,0.0,0.0,0.0
60,20,3.67,0.6668999999999999,1.91,10.97995833333332,0.0,0.0,0.0
60,21,2.52,0.7094,1.64,11.985803571428564,0.0,0.0,0.0
60,22,1.51,0.7431,1.43,10.763607142857136,0.0,0.0,0.0
60,23,0.76,0.7706000000000001,1.34,9.316827380952377,0.0,0.0,0.0
61,0,4.04383333333333,0.6796,0.217,1.3604999999999983,0.0,0.0,0.0
61,1,2.78516666666666,0.733,0.208166666666666,1.7581666666666635,0.0,0.0,0.0
61,2,2.36916666666666,0.7631666666666661,0.199999999999999,0.8962499999999981,0.0,0.0,0.0
61,3,1.66383333333333,0.8043333333333329,0.199999999999999,0.45408333333333234,0.0,0.0,0.0
61,4,0.824333333333333,0.8573333333333331,0.199999999999999,0.3780833333333331,0.0,0.0,0.0
61,5,0.462166666666666,0.882166666666666,0.199999999999999,0.21949999999999978,0.0,0.0,0.0
61,6,0.254666666666666,0.8873333333333331,0.199999999999999,0.144,0.0,0.004569978118,2.90066666666666
61,7,1.25916666666666,0.8868333333333329,0.199999999999999,0.656249999999999,0.0,0.241449453,153.253333333333
61,8,4.91166666666666,0.783766666666666,1.11216666666666,4.506166666666662,0.0,0.7282713348,462.25
61,9,8.77999999999999,0.591266666666666,3.55633333333333,15.79916666666665,0.0,1.17907221,748.383333333333
61,10,11.4849999999999,0.488933333333333,4.30483333333333,22.41916666666661,0.0,1.626170678,1032.16666666666
61,11,13.3783333333333,0.448583333333333,4.11066666666666,26.7208333333333,0.0,1.791597374,1137.16666666666
61,12,14.9033333333333,0.422349999999999,4.00683333333333,28.12749999999995,0.0,1.943107221,1233.33333333333
61,13,16.1466666666666,0.38573333333333304,4.38816666666666,31.8233333333333,0.0,1.875623632,1190.5
61,14,17.2233333333333,0.38811666666666605,3.84433333333333,33.97249999999995,0.0,1.536367615,975.166666666666
61,15,17.9416666666666,0.38266666666666604,3.73233333333333,34.00916666666662,0.0,1.118704595,710.066666666666
61,16,17.7966666666666,0.379866666666666,3.14999999999999,33.80083333333328,0.0,0.55404814,351.666666666666
61,17,16.1633333333333,0.443599999999999,1.014,21.8275,0.0,0.1111641138,70.5583333333333
61,18,14.1666666666666,0.529416666666666,0.199999999999999,8.75491666666664,0.0,0.0005443326039,0.345499999999999
61,19,12.83,0.567816666666666,0.199999999999999,1.2105833333333316,0.0,0.0,0.0
61,20,12.4599999999999,0.569633333333333,0.276833333333333,2.1086666666666622,0.0,0.0,0.0
61,21,12.2983333333333,0.586633333333333,0.398833333333333,6.699249999999997,0.0,0.0,0.0
61,22,11.7633333333333,0.6316333333333329,0.615166666666666,15.364166666666625,0.0,0.0,0.0
61,23,11.6316666666666,0.6192166666666661,0.480499999999999,16.172333333333324,0.0,0.0,0.0
62,0,10.4016666666666,0.6659999999999999,0.199999999999999,1.7395833333333306,0.0,0.0,0.0
62,1,10.29,0.6665833333333331,0.229666666666666,1.331666666666665,0.0,0.0,0.0
62,2,9.76833333333333,0.6783499999999989,0.374833333333333,2.2555833333333326,0.0,0.0,0.0
62,3,9.75166666666666,0.6564666666666661,2.20966666666666,14.02083333333332,0.0,0.0,0.0
62,4,9.25999999999999,0.646266666666666,2.6665,14.119166666666642,0.0,0.0,0.0
62,5,8.16166666666666,0.6737833333333331,1.78083333333333,7.6291666666666655,0.0,0.0,0.0
62,6,6.966,0.7075166666666659,1.2695,2.976916666666664,0.0,0.002386870897,1.51499999999999
62,7,7.41583333333333,0.6619499999999989,2.37466666666666,7.030333333333331,0.0,0.1876070022,119.078333333333
62,8,9.47,0.568366666666666,3.72133333333333,16.8158333333333,0.0,0.6621269147,420.266666666666
62,9,11.4183333333333,0.468449999999999,5.0255,20.47916666666663,0.0,1.252175055,794.783333333333
62,10,12.8083333333333,0.398516666666666,5.28383333333333,23.65666666666661,0.0,1.730415755,1098.33333333333
62,11,13.7049999999999,0.372566666666666,5.56383333333333,27.611666666666633,0.0,2.060218818,1307.66666666666
62,12,14.26,0.3458,6.14833333333333,30.914166666666627,0.0,2.163938731,1373.5
62,13,14.675,0.342066666666666,5.86666666666666,31.86,0.0,2.040525164,1295.16666666666
62,14,14.7216666666666,0.322716666666666,7.01216666666666,34.39166666666663,0.0,1.752472648,1112.33333333333
62,15,14.435,0.31905,7.12083333333333,34.811666666666646,0.0,1.314354486,834.25
62,16,13.695,0.343616666666666,6.33116666666666,33.93583333333333,0.0,0.7156673961,454.25
62,17,12.515,0.36645000000000005,5.31649999999999,31.03,0.0,0.1745934354,110.818333333333
62,18,10.8683333333333,0.42805,3.609,27.24,0.0,0.0009747045952,0.618666666666666
62,19,9.05833333333333,0.514283333333333,0.684166666666666,13.273083333333316,0.0,0.0,0.0
62,20,7.78499999999999,0.598916666666666,1.37383333333333,11.931499999999971,0.0,0.0,0.0
62,21,7.21333333333333,0.6183833333333331,2.16766666666666,14.04916666666665,0.0,0.0,0.0
62,22,7.03166666666666,0.605033333333333,2.43766666666666,13.8475,0.0,0.0,0.0
62,23,6.89366666666666,0.64125,2.25983333333333,17.28416666666666,0.0,0.0,0.0
63,0,5.42649999999999,0.7298333333333331,0.229833333333333,7.699833333333331,0.0,0.0,0.0
63,1,4.44749999999999,0.773333333333333,0.199999999999999,5.993333333333322,0.0,0.0,0.0
63,2,2.40049999999999,0.852999999999999,0.199999999999999,0.4258333333333331,0.0,0.0,0.0
63,3,1.62333333333333,0.905499999999999,0.199999999999999,0.17766666666666667,0.0,0.0,0.0
63,4,1.40916666666666,0.915,0.199999999999999,0.22791666666666663,0.0,0.0,0.0
63,5,1.51383333333333,0.909833333333333,0.199999999999999,0.15949999999999984,0.0,0.0,0.0
63,6,1.97433333333333,0.894333333333333,0.485166666666666,0.21950000000000003,0.0,0.005554398249,3.5255
63,7,2.52716666666666,0.8966666666666661,0.199999999999999,0.7405833333333325,0.0,0.2225540481,141.26
63,8,5.05633333333333,0.8325,2.08266666666666,5.471166666666664,0.0,0.7342582057,466.049999999999
63,9,8.775,0.5974333333333329,5.13133333333333,19.168333333333308,0.0,1.347045952,855.0
63,10,10.7299999999999,0.45436666666666603,7.501,27.354166666666625,0.0,1.896367615,1203.66666666666
63,11,11.5033333333333,0.35576666666666595,8.45999999999999,31.0883333333333,0.0,2.271859956,1442.0
63,12,11.9733333333333,0.320083333333333,8.21,34.23833333333331,0.0,2.423107221,1538.0
63,13,12.045,0.33954999999999996,7.84033333333333,35.283333333333296,0.0,2.285776805,1450.83333333333
63,14,11.865,0.327183333333333,7.68166666666666,36.52333333333331,0.0,1.946258206,1235.33333333333
63,15,11.6516666666666,0.329799999999999,7.00049999999999,36.92583333333331,0.0,1.478862144,938.666666666666
63,16,11.295,0.317166666666666,7.00316666666666,36.92333333333327,0.0,0.883536105,560.8
63,17,10.5816666666666,0.322383333333333,5.0605,35.66749999999995,0.0,0.2702415755,171.528333333333
63,18,9.03333333333333,0.386133333333333,2.938,30.061666666666614,0.0,0.002166301969,1.375
63,19,7.44499999999999,0.4363,0.764666666666666,17.83,0.0,0.0,0.0
63,20,5.76583333333333,0.531316666666666,0.229,8.723083333333328,0.0,0.0,0.0
63,21,5.75233333333333,0.5496500000000001,0.767166666666666,12.5225,0.0,0.0,0.0
63,22,5.46483333333333,0.56245,0.199999999999999,9.756499999999988,0.0,0.0,0.0
63,23,4.78516666666666,0.590683333333333,0.199999999999999,6.234333333333331,0.0,0.0,0.0
64,0,3.44366666666666,0.659083333333333,0.199999999999999,0.26375,0.0,0.0,0.0
64,1,2.33166666666666,0.7303000000000001,0.199999999999999,0.16349999999999976,0.0,0.0,0.0
64,2,3.316,0.6695666666666661,0.199999999999999,3.910416666666665,0.0,0.0,0.0
64,3,2.45966666666666,0.721499999999999,0.199999999999999,5.133499999999999,0.0,0.0,0.0
64,4,1.34933333333333,0.785499999999999,0.199999999999999,0.75825,0.0,0.0,0.0
64,5,0.2,0.8625,0.199999999999999,0.168,0.0,0.0,0.0
64,6,1.0,0.9073333333333331,0.199999999999999,0.2184166666666667,0.0,0.009256017505,5.875
64,7,0.231166666666666,0.904166666666666,0.201166666666666,2.160249999999996,0.0,0.2833181619,179.828333333333
64,8,4.19716666666666,0.781666666666666,0.205833333333333,11.00625,0.0,0.8599037199,545.8
64,9,7.75649999999999,0.53705,1.07466666666666,26.849166666666623,0.0,1.448140044,919.166666666666
64,10,9.49,0.398416666666666,1.5515,33.52,0.0,1.917899344,1217.33333333333
64,11,10.6583333333333,0.31505,1.5055,38.925,0.0,2.252954048,1430.0
64,12,11.5116666666666,0.3069,1.481,42.160833333333294,0.0,2.339343545,1484.83333333333
64,13,12.205,0.303766666666666,1.40216666666666,44.53166666666663,0.0,2.223282276,1411.16666666666
64,14,12.5333333333333,0.29760000000000003,2.75116666666666,46.325,0.0,1.943894967,1233.83333333333
64,15,12.4383333333333,0.283883333333333,3.28533333333333,44.40416666666663,0.0,1.49619256,949.666666666666
64,16,12.28,0.291999999999999,1.67466666666666,45.276666666666635,0.0,0.8473785558,537.85
64,17,11.8549999999999,0.311716666666666,0.368166666666666,30.17,0.0,0.2399028446,152.271666666666
64,18,10.17,0.3493,0.199999999999999,4.119916666666665,0.0,0.001998249453,1.26833333333333
64,19,7.85166666666666,0.44545,0.199999999999999,0.13383333333333325,0.0,0.0,0.0
64,20,6.5735,0.5328499999999989,2.894,23.74916666666664,0.0,0.0,0.0
64,21,5.32,0.591099999999999,2.44483333333333,22.6575,0.0,0.0,0.0
64,22,3.92383333333333,0.728733333333333,1.47016666666666,18.49166666666666,0.0,0.0,0.0
64,23,2.99116666666666,0.8363333333333329,1.29366666666666,13.618249999999975,0.0,0.0,0.0
65,0,2.41616666666666,0.873666666666666,0.9775,8.72741666666666,0.0,0.0,0.0
65,1,1.536,0.899666666666666,0.237999999999999,1.845833333333329,0.0,0.0,0.0
65,2,1.4785,0.910333333333333,0.839333333333333,6.45133333333333,0.0,0.0,0.0
65,3,1.29383333333333,0.908166666666666,0.364666666666666,4.575749999999996,0.0,0.0,0.0
65,4,0.843333333333333,0.9256666666666661,0.566,3.437166666666664,0.0,0.0,0.0
65,5,0.702666666666666,0.926999999999999,0.2355,1.3672499999999992,0.0,0.0,0.0
65,6,0.248666666666666,0.942999999999999,0.316166666666666,1.226166666666665,0.0,0.008495054705,5.392
65,7,1.1445,0.936833333333333,0.249833333333333,1.4431666666666632,0.0,0.2467956236,156.646666666666
65,8,4.86583333333333,0.823,1.86983333333333,5.162166666666665,0.0,0.7760087527,492.55
65,9,8.58,0.569433333333333,3.76466666666666,12.885,0.0,1.332603939,845.833333333333
65,10,10.745,0.446566666666666,4.04483333333333,25.93333333333329,0.0,1.739868709,1104.33333333333
65,11,12.2383333333333,0.417283333333333,3.51116666666666,35.59416666666663,0.0,1.997986871,1268.16666666666
65,12,13.4716666666666,0.380116666666666,2.5005,42.628333333333295,0.0,2.084376368,1323.0
65,13,14.3466666666666,0.344883333333333,2.1755,47.29916666666665,0.0,1.991684902,1264.16666666666
65,14,14.6899999999999,0.32548333333333296,2.13899999999999,48.1525,0.0,1.680787746,1066.83333333333
65,15,14.885,0.3129,2.39133333333333,50.13,0.0,1.271684902,807.166666666666
65,16,14.7766666666666,0.34173333333333294,2.62999999999999,42.6125,0.0,0.6891728665,437.433333333333
65,17,13.3466666666666,0.386199999999999,1.10683333333333,22.274916666666627,0.0,0.17297593,109.791666666666
65,18,11.1466666666666,0.446499999999999,0.199999999999999,3.10875,0.0,0.001019606127,0.647166666666666
65,19,9.625,0.49375,0.201166666666666,3.173833333333329,0.0,0.0,0.0
65,20,8.38333333333333,0.5368999999999989,0.199999999999999,4.983166666666658,0.0,0.0,0.0
65,21,7.54333333333333,0.569166666666666,0.244666666666666,6.316916666666664,0.0,0.0,0.0
65,22,6.48166666666666,0.624766666666666,0.388,1.8140833333333324,0.0,0.0,0.0
65,23,5.23916666666666,0.724133333333333,1.06616666666666,0.3964999999999999,0.0,0.0,0.0
66,0,5.27799999999999,0.768333333333333,2.26516666666666,0.36733333333333335,0.0,0.0,0.0
66,1,4.80383333333333,0.7594999999999991,1.96466666666666,0.45066666666666655,0.0,0.0,0.0
66,2,3.74116666666666,0.7925,1.35616666666666,0.21908333333333327,0.0,0.0,0.0
66,3,3.14716666666666,0.826166666666666,0.9555,0.17625,0.0,0.0,0.0
66,4,2.685,0.835833333333333,0.296666666666666,0.13574999999999993,0.0,0.0,0.0
66,5,2.33349999999999,0.851666666666666,0.378666666666666,0.1719166666666665,0.0,0.0,0.0
66,6,2.29216666666666,0.853333333333333,0.620333333333333,0.20566666666666666,0.0,0.007652954048,4.85749999999999
66,7,2.87016666666666,0.860833333333333,0.241333333333333,0.5317500000000001,0.0,0.2099684902,133.271666666666
66,8,5.01749999999999,0.8298333333333331,1.035,3.125916666666663,0.0,0.498643326,316.5
66,9,6.64133333333333,0.7756666666666661,1.09,5.807249999999995,0.0,0.5098293217,323.599999999999
66,10,8.03833333333333,0.7262833333333331,0.758333333333333,8.12358333333333,0.0,0.677356674,429.933333333333
66,11,9.50333333333333,0.659433333333333,0.653166666666666,12.59,0.0,1.102398249,699.716666666666
66,12,11.4366666666666,0.599766666666666,0.432499999999999,17.876666666666644,0.0,1.386170678,879.833333333333
66,13,12.365,0.556333333333333,0.613833333333333,21.236666666666636,0.0,0.6959212254,441.716666666666
66,14,12.0016666666666,0.584133333333333,1.58849999999999,24.043333333333297,0.0,0.3601575492,228.599999999999
66,15,12.2349999999999,0.594849999999999,2.878,24.786666666666644,0.0,0.6359737418,403.666666666666
66,16,12.6649999999999,0.562266666666666,2.48499999999999,30.861666666666633,0.0,0.4803150985,304.866666666666
66,17,12.265,0.591633333333333,0.682166666666666,22.66916666666664,0.0,0.1128393873,71.6216666666666
66,18,10.9316666666666,0.6216166666666659,4.01266666666666,18.675,0.0,6.643326039e-05,0.0421666666666666
66,19,8.53999999999999,0.7431333333333331,4.7615,21.484166666666624,0.0,0.0,0.0
66,20,7.103,0.840333333333333,4.44799999999999,23.584166666666647,0.0,0.0,0.0
66,21,6.33983333333333,0.890499999999999,3.49283333333333,20.929166666666642,0.0,0.0,0.0
66,22,5.86299999999999,0.907,3.0725,19.77,0.0,0.0,0.0
66,23,5.20666666666666,0.925,2.37066666666666,17.6075,0.0,0.0,0.0
67,0,4.63999999999999,0.936166666666666,1.71616666666666,16.1475,0.0,0.0,0.0
67,1,4.21233333333333,0.942666666666666,1.04366666666666,14.219166666666666,0.0,0.0,0.0
67,2,4.01133333333333,0.9556666666666661,1.47383333333333,13.805,0.0,0.0,0.0
67,3,3.63916666666666,0.965166666666666,0.766666666666666,10.586666666666666,0.0,0.0,0.0
67,4,3.081,0.9726666666666659,1.492,10.865833333333299,0.0,0.0,0.0
67,5,2.7475,0.979666666666666,1.88233333333333,10.888333333333316,0.0,0.0,0.0
67,6,2.60633333333333,0.984666666666666,1.2945,10.295833333333306,0.0,0.006429584245,4.081
67,7,2.781,0.983333333333333,0.554166666666666,9.792499999999979,0.0,0.2256393873,143.218333333333
67,8,4.75166666666666,0.923166666666666,2.29533333333333,17.581666666666642,0.0,0.7259606127,460.783333333333
67,9,7.05016666666666,0.741099999999999,2.91716666666666,29.526666666666618,0.0,1.242118162,788.399999999999
67,10,8.395,0.608516666666666,3.41416666666666,32.18666666666664,0.0,1.832297593,1163.0
67,11,9.45,0.528216666666666,3.44416666666666,35.55666666666663,0.0,2.254792123,1431.16666666666
67,12,10.1483333333333,0.502966666666666,2.53983333333333,35.981666666666634,0.0,2.304682713,1462.83333333333
67,13,10.8549999999999,0.5011,2.24299999999999,39.34583333333328,0.0,2.268971554,1440.16666666666
67,14,11.1,0.499449999999999,2.26866666666666,40.133333333333304,0.0,1.205330416,765.05
67,15,11.4083333333333,0.46241666666666603,2.46666666666666,41.6725,0.0,1.494617068,948.666666666666
67,16,11.3466666666666,0.44048333333333295,2.8445,42.11916666666664,0.0,0.9136280088,579.899999999999
67,17,10.3483333333333,0.49426666666666597,3.13599999999999,37.73499999999995,0.0,0.2894126915,183.696666666666
67,18,8.24833333333333,0.577783333333333,1.8935,27.3575,0.0,0.004463107221,2.83283333333333
67,19,6.36516666666666,0.6634,2.24149999999999,28.455,0.0,0.0,0.0
67,20,4.97849999999999,0.7149499999999991,2.082,22.774166666666616,0.0,0.0,0.0
67,21,3.977,0.7568333333333329,2.20416666666666,24.614166666666645,0.0,0.0,0.0
67,22,3.44899999999999,0.810833333333333,2.11866666666666,26.0308333333333,0.0,0.0,0.0
67,23,2.676,0.864333333333333,1.04116666666666,16.2275,0.0,0.0,0.0
68,0,2.34133333333333,0.910833333333333,0.757666666666666,15.978333333333316,0.0,0.0,0.0
68,1,2.1415,0.9456666666666661,1.04683333333333,12.48,0.0,0.0,0.0
68,2,1.88233333333333,0.961666666666666,0.560833333333333,8.167666666666662,0.0,0.0,0.0
68,3,1.82666666666666,0.973666666666666,0.199999999999999,14.069166666666641,0.0,0.0,0.0
68,4,1.869,0.981499999999999,0.741333333333333,12.96,0.0,0.0,0.0
68,5,1.95066666666666,0.984333333333333,1.1975,13.60666666666666,0.0,0.0,0.0
68,6,2.22233333333333,0.9719999999999991,1.09999999999999,13.75,0.0,0.002792560175,1.7725
68,7,2.78266666666666,0.951666666666666,0.947833333333333,14.8925,0.0,0.1480175055,93.95
68,8,4.83283333333333,0.862999999999999,2.4235,25.2725,0.0,0.6764113786,429.333333333333
68,9,6.33166666666666,0.731333333333333,3.74216666666666,29.3683333333333,0.0,0.7641400438,485.016666666666
68,10,6.60699999999999,0.7373333333333331,3.95583333333333,25.46,0.0,0.6096630197,386.966666666666
68,11,6.667,0.761333333333333,3.73583333333333,23.69833333333332,0.0,0.529785558,336.266666666666
68,12,6.71999999999999,0.810333333333333,3.69766666666666,18.1625,0.0,0.7347308534,466.349999999999
68,13,4.588,0.9565,2.7965,9.639166666666666,0.2,0.3017067834,191.5
68,14,4.31166666666666,0.977333333333333,2.04949999999999,13.0625,0.5,0.2095404814,132.999999999999
68,15,4.24716666666666,0.976999999999999,1.36233333333333,12.228333333333325,0.4,0.1502231947,95.35
68,16,4.274,0.980833333333333,1.48883333333333,9.434833333333332,0.5,0.07950196937,50.4616666666666
68,17,4.3345,0.989333333333333,1.62966666666666,8.127166666666666,0.5,0.01471299781,9.33866666666666
68,18,4.31166666666666,0.996666666666666,0.8925,7.58508333333333,0.5,0.0,0.0
68,19,4.327,1.0,1.4135,8.026749999999987,0.599999999999999,0.0,0.0
68,20,4.36683333333333,1.0,1.37033333333333,10.221666666666648,0.4,0.0,0.0
68,21,4.384,1.0,1.34666666666666,15.97416666666665,0.5,0.0,0.0
68,22,4.42083333333333,1.0,1.50833333333333,12.955833333333333,0.4,0.0,0.0
68,23,4.41083333333333,1.0,0.2555,13.615833333333319,0.3,0.0,0.0
69,0,4.51383333333333,1.0,0.199999999999999,12.969166666666625,0.0,0.0,0.0
69,1,4.66566666666666,1.0,0.199999999999999,11.73416666666665,0.0,0.0,0.0
69,2,4.61783333333333,1.0,0.199999999999999,7.0765833333333275,0.0,0.0,0.0
69,3,4.52,1.0,0.199999999999999,7.294666666666662,0.0,0.0,0.0
69,4,4.4465,1.0,0.199999999999999,7.854833333333331,0.0,0.0,0.0
69,5,4.39299999999999,1.0,0.199999999999999,4.545499999999995,0.0,0.0,0.0
69,6,4.45666666666666,1.0,0.199999999999999,1.06625,0.0,0.003302757112,2.09633333333333
69,7,4.41816666666666,1.0,0.199999999999999,4.354666666666663,0.0,0.1823343545,115.731666666666
69,8,4.97016666666666,1.0,0.204333333333333,8.99858333333333,0.0,0.7448402626,472.766666666666
69,9,5.72666666666666,0.970499999999999,1.76933333333333,12.115833333333319,0.0,0.7576017505,480.866666666666
69,10,7.11783333333333,0.877999999999999,1.82833333333333,16.456666666666635,0.0,1.819693654,1155.0
69,11,8.75666666666666,0.8420000000000001,1.43183333333333,16.6983333333333,0.0,2.279737418,1447.0
69,12,10.0916666666666,0.799,1.01499999999999,18.811666666666614,0.0,2.016105033,1279.66666666666
69,13,11.475,0.7263333333333329,0.721499999999999,26.43083333333331,0.0,1.720437637,1092.0
69,14,12.5166666666666,0.667183333333333,0.4105,32.18666666666664,0.0,1.365426696,866.666666666666
69,15,13.215,0.6687333333333331,0.302499999999999,34.386666666666635,0.0,0.9476323851,601.483333333333
69,16,13.1366666666666,0.6839,0.272999999999999,34.29833333333329,0.0,0.4684463895,297.333333333333
69,17,12.955,0.683599999999999,0.199999999999999,12.312333333333305,0.0,0.1471247265,93.3833333333333
69,18,11.3916666666666,0.7688333333333329,0.199999999999999,1.445249999999995,0.0,0.001367789934,0.868166666666666
69,19,9.89666666666666,0.840333333333333,0.199999999999999,0.3316666666666666,0.0,0.0,0.0
69,20,8.70666666666666,0.881166666666666,0.199999999999999,0.25375,0.0,0.0,0.0
69,21,8.19666666666666,0.894333333333333,0.199999999999999,0.2801666666666667,0.0,0.0,0.0
69,22,7.38883333333333,0.9185,0.199999999999999,0.14791666666666667,0.0,0.0,0.0
69,23,6.75349999999999,0.951666666666666,0.199999999999999,0.09633333333333326,0.0,0.0,0.0
70,0,6.65316666666666,0.9831666666666661,0.199999999999999,0.0,0.0,0.0,0.0
70,1,6.13166666666666,0.998666666666666,0.199999999999999,0.0,0.0,0.0,0.0
70,2,5.513,1.0,0.199999999999999,0.0,0.0,0.0,0.0
70,3,4.40116666666666,1.0,0.199999999999999,0.008416666666666668,0.0,0.0,0.0
70,4,3.5555,1.0,0.199999999999999,0.005583333333333333,0.0,0.0,0.0
70,5,3.491,1.0,0.199999999999999,0.0,0.0,0.0,0.0
70,6,4.10849999999999,1.0,0.199999999999999,0.0,0.0,0.009413829322,5.97516666666666
70,7,4.76199999999999,1.0,0.203166666666666,0.19133333333333327,0.0,0.2170818381,137.786666666666
70,8,7.39649999999999,1.0,1.23666666666666,2.2902499999999955,0.0,0.6574004376,417.266666666666
70,9,10.625,0.971499999999999,1.68433333333333,8.361916666666657,0.0,1.191387309,756.199999999999
70,10,13.8583333333333,0.8293333333333329,1.47299999999999,16.168333333333308,0.0,1.600700219,1016.0
70,11,15.6649999999999,0.717766666666666,1.552,29.8425,0.0,1.895842451,1203.33333333333
70,12,17.0033333333333,0.643066666666666,1.98166666666666,42.8375,0.0,1.978555799,1255.83333333333
70,13,17.9983333333333,0.588533333333333,1.94616666666666,42.43416666666662,0.0,1.841225383,1168.66666666666
70,14,18.7833333333333,0.540583333333333,1.32333333333333,44.04333333333329,0.0,1.493041575,947.666666666666
70,15,19.15,0.527449999999999,0.996166666666666,41.48333333333329,0.0,1.07078337,679.649999999999
70,16,19.0966666666666,0.549466666666666,1.15783333333333,36.864166666666634,0.0,0.567571116,360.25
70,17,17.6783333333333,0.635083333333333,0.368333333333333,17.36058333333328,0.0,0.160009628,101.561666666666
70,18,15.8816666666666,0.686083333333333,0.199999999999999,3.32125,0.0,0.001420568928,0.901666666666666
70,19,13.8683333333333,0.775,0.199999999999999,1.0064166666666632,0.0,0.0,0.0
70,20,12.4633333333333,0.8315,0.199999999999999,0.688666666666665,0.0,0.0,0.0
70,21,11.8733333333333,0.845499999999999,0.199999999999999,0.9247499999999974,0.0,0.0,0.0
70,22,10.9816666666666,0.8568333333333329,0.199999999999999,0.5141666666666658,0.0,0.0,0.0
70,23,10.1716666666666,0.882833333333333,0.199999999999999,0.25233333333333335,0.0,0.0,0.0
71,0,9.47333333333333,0.893,0.199999999999999,0.12991666666666668,0.0,0.0,0.0
71,1,9.03333333333333,0.9101666666666659,0.199999999999999,0.1689166666666667,0.0,0.0,0.0
71,2,7.90166666666666,0.946833333333333,0.199999999999999,0.07383333333333325,0.0,0.0,0.0
71,3,6.98733333333333,0.9826666666666659,0.199999999999999,0.044750000000000005,0.0,0.0,0.0
71,4,6.33283333333333,0.998666666666666,0.199999999999999,0.11308333333333333,0.0,0.0,0.0
71,5,5.91983333333333,1.0,0.199999999999999,0.13691666666666666,0.0,0.0,0.0
71,6,5.97766666666666,1.0,0.199999999999999,0.13958333333333334,0.0,0.01173584245,7.449
71,7,6.80933333333333,0.9996666666666659,0.199999999999999,0.41558333333333247,0.0,0.2233785558,141.783333333333
71,8,9.88666666666666,0.9595,0.464499999999999,3.4154999999999966,0.0,0.6611553611,419.65
71,9,13.38,0.844666666666666,0.666833333333333,9.893166666666664,0.0,1.198792123,760.899999999999
