mm,dd,hr,vd,NOT_EXIST
5,167,16,0.010295936,0.010295936
5,167,17,0.004823692,0.004823692
5,167,18,0.011017121,0.011017121
5,167,19,0.011698386,0.011698386
5,167,20,0.006902937,0.006902937
5,167,21,0.011121403,0.011121403
5,167,22,0.005264013,0.005264013
5,167,23,0.007632516,0.007632516
5,168,0,0.006453162,0.006453162
5,168,1,0.011251505,0.011251505
5,168,2,0.011248884,0.011248884
5,168,3,0.008418834,0.008418834
5,168,4,0.011120077,0.011120077
5,168,5,0.004288907,0.004288907
5,168,6,0.009670016,0.009670016
5,168,7,0.010289472,0.010289472
5,168,8,0.008469953,0.008469953
5,168,9,0.006610239,0.006610239
5,168,10,0.010414665,0.010414665
5,168,11,0.01198265,0.01198265
5,168,12,0.010422589,0.010422589
5,168,13,0.008074634,0.008074634
5,168,14,0.010082995,0.010082995
5,168,15,0.005803429,0.005803429
5,168,16,0.004512189,0.004512189
5,168,17,0.010760039,0.010760039
5,168,18,0.006206465,0.006206465
5,168,19,0.008888078,0.008888078
5,168,20,0.006041222,0.006041222
5,168,21,0.011308865,0.011308865
5,168,22,0.00643195,0.00643195
5,168,23,0.011203168,0.011203168
5,169,0,0.006514617,0.006514617
5,169,1,0.009121316,0.009121316
5,169,2,0.006474443,0.006474443
5,169,3,0.006175835,0.006175835
5,169,4,0.004846606,0.004846606
5,169,5,0.009547003,0.009547003
5,169,6,0.004763068,0.004763068
5,169,7,0.006091746,0.006091746
5,169,8,0.005681857,0.005681857
5,169,9,0.010322319,0.010322319
5,169,10,0.008268325,0.008268325
5,169,11,0.011043526,0.011043526
5,169,12,0.009497386,0.009497386
5,169,13,0.008770453,0.008770453
5,169,14,0.009096566,0.009096566
5,169,15,0.007149982,0.007149982
5,169,16,0.008648645,0.008648645
5,169,17,0.00913666,0.00913666
5,169,18,0.008451031,0.008451031
5,169,19,0.006298406,0.006298406
5,169,20,0.005898944,0.005898944
5,169,21,0.01020386,0.01020386
5,169,22,0.007142156,0.007142156
5,169,23,0.011231755,0.011231755
5,170,0,0.011509707,0.011509707
5,170,1,0.01185302,0.01185302
5,170,2,0.007798816,0.007798816
5,170,3,0.008348341,0.008348341
5,170,4,0.008442899,0.008442899
5,170,5,0.008792382,0.008792382
5,170,6,0.007872648,0.007872648
5,170,7,0.005808695,0.005808695
5,170,8,0.005794042,0.005794042
5,170,9,0.005922046,0.005922046
5,170,10,0.005805939,0.005805939
5,170,11,0.007998463,0.007998463
5,170,12,0.006202403,0.006202403
5,170,13,0.011032238,0.011032238
5,170,14,0.004931162,0.004931162
5,170,15,0.004699911,0.004699911
5,170,16,0.008243711,0.008243711
5,170,17,0.010475958,0.010475958
5,170,18,0.005479632,0.005479632
5,170,19,0.00558251,0.00558251
5,170,20,0.009918735,0.009918735
5,170,21,0.004541922,0.004541922
5,170,22,0.007969667,0.007969667
5,170,23,0.0061541,0.0061541
5,171,0,0.011804584,0.011804584
5,171,1,0.007588232,0.007588232
5,171,2,0.004453769,0.004453769
5,171,3,0.007849868,0.007849868
5,171,4,0.011012481,0.011012481
5,171,5,0.010859118,0.010859118
5,171,6,0.004965617,0.004965617
5,171,7,0.011616793,0.011616793
5,171,8,0.008065418,0.008065418
5,171,9,0.011885899,0.011885899
5,171,10,0.00782276,0.00782276
5,171,11,0.011538317,0.011538317
5,171,12,0.008827465,0.008827465
5,171,13,0.012114925,0.012114925
5,171,14,0.007328519,0.007328519
5,171,15,0.00777589,0.00777589
5,171,16,0.008726122,0.008726122
5,171,17,0.004237718,0.004237718
5,171,18,0.010765925,0.010765925
5,171,19,0.007456025,0.007456025
5,171,20,0.012048981,0.012048981
5,171,21,0.008485163,0.008485163
5,171,22,0.011174673,0.011174673
5,171,23,0.004701448,0.004701448
5,172,0,0.006111386,0.006111386
5,172,1,0.010380605,0.010380605
5,172,2,0.007506374,0.007506374
5,172,3,0.012152138,0.012152138
5,172,4,0.010049131,0.010049131
5,172,5,0.01038705,0.01038705
5,172,6,0.01092929,0.01092929
5,172,7,0.011706052,0.011706052
5,172,8,0.007764973,0.007764973
5,172,9,0.005239909,0.005239909
5,172,10,0.005795542,0.005795542
5,172,11,0.008676894,0.008676894
5,172,12,0.004656173,0.004656173
5,172,13,0.007722451,0.007722451
5,172,14,0.007267831,0.007267831
5,172,15,0.006563462,0.006563462
5,172,16,0.011178165,0.011178165
5,172,17,0.01196785,0.01196785
5,172,18,0.005190241,0.005190241
5,172,19,0.006257162,0.006257162
5,172,20,0.008225642,0.008225642
5,172,21,0.011460483,0.011460483
5,172,22,0.008983215,0.008983215
5,172,23,0.004421879,0.004421879
5,173,0,0.004716459,0.004716459
5,173,1,0.006978196,0.006978196
5,173,2,0.009577799,0.009577799
5,173,3,0.004939181,0.004939181
5,173,4,0.011257218,0.011257218
5,173,5,0.011276876,0.011276876
5,173,6,0.005447481,0.005447481
5,173,7,0.006840624,0.006840624
5,173,8,0.005569274,0.005569274
5,173,9,0.005245867,0.005245867
5,173,10,0.008467669,0.008467669
5,173,11,0.00630763,0.00630763
5,173,12,0.008678657,0.008678657
5,173,13,0.010218766,0.010218766
5,173,14,0.011760576,0.011760576
5,173,15,0.00836717,0.00836717
5,173,16,0.010674038,0.010674038
5,173,17,0.006054018,0.006054018
5,173,18,0.008807992,0.008807992
5,173,19,0.010889478,0.010889478
5,173,20,0.011188915,0.011188915
5,173,21,0.006049053,0.006049053
5,173,22,0.006982731,0.006982731
5,173,23,0.008768979,0.008768979
5,174,0,0.005292419,0.005292419
5,174,1,0.010661933,0.010661933
5,174,2,0.00775957,0.00775957
5,174,3,0.005574125,0.005574125
5,174,4,0.005154238,0.005154238
5,174,5,0.010980339,0.010980339
5,174,6,0.009163163,0.009163163
5,174,7,0.01024237,0.01024237
5,174,8,0.007104669,0.007104669
5,174,9,0.00472017,0.00472017
5,174,10,0.010144389,0.010144389
5,174,11,0.011357296,0.011357296
5,174,12,0.007061232,0.007061232
5,174,13,0.00580389,0.00580389
5,174,14,0.009048818,0.009048818
5,174,15,0.007975046,0.007975046
5,174,16,0.010679436,0.010679436
5,174,17,0.005959063,0.005959063
5,174,18,0.005124097,0.005124097
5,174,19,0.004662423,0.004662423
5,174,20,0.004685989,0.004685989
5,174,21,0.011377226,0.011377226
5,174,22,0.006857047,0.006857047
5,174,23,0.010352111,0.010352111
5,175,0,0.009787427,0.009787427
5,175,1,0.008042323,0.008042323
5,175,2,0.009709637,0.009709637
5,175,3,0.004553939,0.004553939
5,175,4,0.006530582,0.006530582
5,175,5,0.010103931,0.010103931
5,175,6,0.012124068,0.012124068
5,175,7,0.010290209,0.010290209
5,175,8,0.006950741,0.006950741
5,175,9,0.010206072,0.010206072
5,175,10,0.010196322,0.010196322
5,175,11,0.011858201,0.011858201
5,175,12,0.011225809,0.011225809
5,175,13,0.008194092,0.008194092
5,175,14,0.011616544,0.011616544
5,175,15,0.008934889,0.008934889
5,175,16,0.004986318,0.004986318
5,175,17,0.008756466,0.008756466
5,175,18,0.007809467,0.007809467
5,175,19,0.004985771,0.004985771
5,175,20,0.00866295,0.00866295
5,175,21,0.004576576,0.004576576
5,175,22,0.010118481,0.010118481
5,175,23,0.008248772,0.008248772
5,176,0,0.012024809,0.012024809
5,176,1,0.006361094,0.006361094
5,176,2,0.010793737,0.010793737
5,176,3,0.012150305,0.012150305
5,176,4,0.004928653,0.004928653
5,176,5,0.00830594,0.00830594
5,176,6,0.01211078,0.01211078
5,176,7,0.009006265,0.009006265
5,176,8,0.006593952,0.006593952
5,176,9,0.006643689,0.006643689
5,176,10,0.006255128,0.006255128
5,176,11,0.007556748,0.007556748
5,176,12,0.007209652,0.007209652
5,176,13,0.009465806,0.009465806
5,176,14,0.007458719,0.007458719
5,176,15,0.00910183,0.00910183
5,176,16,0.005773,0.005773
5,176,17,0.005768572,0.005768572
5,176,18,0.006501274,0.006501274
5,176,19,0.011141275,0.011141275
5,176,20,0.008834823,0.008834823
5,176,21,0.011853215,0.011853215
5,176,22,0.004729437,0.004729437
5,176,23,0.009194322,0.009194322
5,177,0,0.010002543,0.010002543
5,177,1,0.005777972,0.005777972
5,177,2,0.011416862,0.011416862
5,177,3,0.009075519,0.009075519
5,177,4,0.008084562,0.008084562
5,177,5,0.007869871,0.007869871
5,177,6,0.010016095,0.010016095
5,177,7,0.006824225,0.006824225
5,177,8,0.007810026,0.007810026
5,177,9,0.006276777,0.006276777
5,177,10,0.008219816,0.008219816
5,177,11,0.011046355,0.011046355
5,177,12,0.011649028,0.011649028
5,177,13,0.011056513,0.011056513
5,177,14,0.010160684,0.010160684
5,177,15,0.00620858,0.00620858
5,177,16,0.004541105,0.004541105
5,177,17,0.007822442,0.007822442
5,177,18,0.006651625,0.006651625
5,177,19,0.005037845,0.005037845
5,177,20,0.010465736,0.010465736
5,177,21,0.005905511,0.005905511
5,177,22,0.005264171,0.005264171
5,177,23,0.011307984,0.011307984
5,178,0,0.011988774,0.011988774
5,178,1,0.004823502,0.004823502
5,178,2,0.005916806,0.005916806
5,178,3,0.010020653,0.010020653
5,178,4,0.009203992,0.009203992
5,178,5,0.011464154,0.011464154
5,178,6,0.011544207,0.011544207
5,178,7,0.007667354,0.007667354
5,178,8,0.007204676,0.007204676
5,178,9,0.01028732,0.01028732
5,178,10,0.010735109,0.010735109
5,178,11,0.010318265,0.010318265
5,178,12,0.008872932,0.008872932
5,178,13,0.004859875,0.004859875
5,178,14,0.005929741,0.005929741
5,178,15,0.00508544,0.00508544
5,178,16,0.004508288,0.004508288
5,178,17,0.005894231,0.005894231
5,178,18,0.006434623,0.006434623
5,178,19,0.006104169,0.006104169
5,178,20,0.004767806,0.004767806
5,178,21,0.008789654,0.008789654
5,178,22,0.00774263,0.00774263
5,178,23,0.007034804,0.007034804
5,179,0,0.011493792,0.011493792
5,179,1,0.008892499,0.008892499
5,179,2,0.006148757,0.006148757
5,179,3,0.006357204,0.006357204
5,179,4,0.007491003,0.007491003
5,179,5,0.005937743,0.005937743
5,179,6,0.010826628,0.010826628
5,179,7,0.009588976,0.009588976
5,179,8,0.009715795,0.009715795
5,179,9,0.005570264,0.005570264
5,179,10,0.009834706,0.009834706
5,179,11,0.008256651,0.008256651
5,179,12,0.00718749,0.00718749
5,179,13,0.010114032,0.010114032
5,179,14,0.005372217,0.005372217
5,179,15,0.004802971,0.004802971
5,179,16,0.005507261,0.005507261
5,179,17,0.010026722,0.010026722
5,179,18,0.007225693,0.007225693
5,179,19,0.005429944,0.005429944
5,179,20,0.012125029,0.012125029
5,179,21,0.006173936,0.006173936
5,179,22,0.008163714,0.008163714
5,179,23,0.01102633,0.01102633
5,180,0,0.006415454,0.006415454
5,180,1,0.006430818,0.006430818
5,180,2,0.011015687,0.011015687
5,180,3,0.005158984,0.005158984
5,180,4,0.008400969,0.008400969
5,180,5,0.011255506,0.011255506
5,180,6,0.011329691,0.011329691
5,180,7,0.007403299,0.007403299
5,180,8,0.004829343,0.004829343
5,180,9,0.011643664,0.011643664
5,180,10,0.0058101,0.0058101
5,180,11,0.008154917,0.008154917
5,180,12,0.005965783,0.005965783
5,180,13,0.011947354,0.011947354
5,180,14,0.006391363,0.006391363
5,180,15,0.004772659,0.004772659
5,180,16,0.008493344,0.008493344
5,180,17,0.005115596,0.005115596
5,180,18,0.00868096,0.00868096
5,180,19,0.011337818,0.011337818
5,180,20,0.007918667,0.007918667
5,180,21,0.006097762,0.006097762
5,180,22,0.005731386,0.005731386
5,180,23,0.005329032,0.005329032
6,181,0,0.009382414,0.009382414
6,181,1,0.008791958,0.008791958
6,181,2,0.008023526,0.008023526
6,181,3,0.006253839,0.006253839
6,181,4,0.009781916,0.009781916
6,181,5,0.007242785,0.007242785
6,181,6,0.006249267,0.006249267
6,181,7,0.009823113,0.009823113
6,181,8,0.004941876,0.004941876
6,181,9,0.006356127,0.006356127
6,181,10,0.009984963,0.009984963
6,181,11,0.010804404,0.010804404
6,181,12,0.010630394,0.010630394
6,181,13,0.006101183,0.006101183
6,181,14,0.005596134,0.005596134
6,181,15,0.007340672,0.007340672
6,181,16,0.011972932,0.011972932
6,181,17,0.009711273,0.009711273
6,181,18,0.006807062,0.006807062
6,181,19,0.012081047,0.012081047
6,181,20,0.004356376,0.004356376
6,181,21,0.012024234,0.012024234
6,181,22,0.009924677,0.009924677
6,181,23,0.011142188,0.011142188
6,182,0,0.011837491,0.011837491
6,182,1,0.010386237,0.010386237
6,182,2,0.004247244,0.004247244
6,182,3,0.007409442,0.007409442
6,182,4,0.00613813,0.00613813
6,182,5,0.00422681,0.00422681
6,182,6,0.00502506,0.00502506
6,182,7,0.007327203,0.007327203
6,182,8,0.010912841,0.010912841
6,182,9,0.00647211,0.00647211
6,182,10,0.010875547,0.010875547
6,182,11,0.0113871,0.0113871
6,182,12,0.00594785,0.00594785
6,182,13,0.00449076,0.00449076
6,182,14,0.005318975,0.005318975
6,182,15,0.0068085,0.0068085
6,182,16,0.008720725,0.008720725
6,182,17,0.011301387,0.011301387
6,182,18,0.007470377,0.007470377
6,182,19,0.010006461,0.010006461
6,182,20,0.010832495,0.010832495
6,182,21,0.008178722,0.008178722
6,182,22,0.008590597,0.008590597
6,182,23,0.008964011,0.008964011
6,183,0,0.011716902,0.011716902
6,183,1,0.011608468,0.011608468
6,183,2,0.00972198,0.00972198
6,183,3,0.011197869,0.011197869
6,183,4,0.009964002,0.009964002
6,183,5,0.005068144,0.005068144
6,183,6,0.0058875,0.0058875
6,183,7,0.009084036,0.009084036
6,183,8,0.009263724,0.009263724
6,183,9,0.010441446,0.010441446
6,183,10,0.00591548,0.00591548
6,183,11,0.006454024,0.006454024
6,183,12,0.009967181,0.009967181
6,183,13,0.005779638,0.005779638
6,183,14,0.01027351,0.01027351
6,183,15,0.011579821,0.011579821
6,183,16,0.007558911,0.007558911
6,183,17,0.009730955,0.009730955
6,183,18,0.007360854,0.007360854
6,183,19,0.008198144,0.008198144
6,183,20,0.010113103,0.010113103
6,183,21,0.011524887,0.011524887
6,183,22,0.011202242,0.011202242
6,183,23,0.010220368,0.010220368
6,184,0,0.005622349,0.005622349
6,184,1,0.011945762,0.011945762
6,184,2,0.007801502,0.007801502
6,184,3,0.00860569,0.00860569
6,184,4,0.007225491,0.007225491
6,184,5,0.010761572,0.010761572
6,184,6,0.0059334,0.0059334
6,184,7,0.012217002,0.012217002
6,184,8,0.006193468,0.006193468
6,184,9,0.005577451,0.005577451
6,184,10,0.012279528,0.012279528
6,184,11,0.004767018,0.004767018
6,184,12,0.006877034,0.006877034
6,184,13,0.006218577,0.006218577
6,184,14,0.011594849,0.011594849
6,184,15,0.01209569,0.01209569
6,184,16,0.009550013,0.009550013
6,184,17,0.007675526,0.007675526
6,184,18,0.005147539,0.005147539
6,184,19,0.00581955,0.00581955
6,184,20,0.004246182,0.004246182
6,184,21,0.007473779,0.007473779
6,184,22,0.005279401,0.005279401
6,184,23,0.009141748,0.009141748
6,185,0,0.011784988,0.011784988
6,185,1,0.006033115,0.006033115
6,185,2,0.010707939,0.010707939
6,185,3,0.011017408,0.011017408
6,185,4,0.006196694,0.006196694
6,185,5,0.009405579,0.009405579
6,185,6,0.009078555,0.009078555
6,185,7,0.008313343,0.008313343
6,185,8,0.010599727,0.010599727
6,185,9,0.010121315,0.010121315
6,185,10,0.005033818,0.005033818
6,185,11,0.012108931,0.012108931
6,185,12,0.007846415,0.007846415
6,185,13,0.008834449,0.008834449
6,185,14,0.004771908,0.004771908
6,185,15,0.011796672,0.011796672
6,185,16,0.006913651,0.006913651
6,185,17,0.009922951,0.009922951
6,185,18,0.006743182,0.006743182
6,185,19,0.004793304,0.004793304
6,185,20,0.006217764,0.006217764
6,185,21,0.010337566,0.010337566
6,185,22,0.005259559,0.005259559
6,185,23,0.005856066,0.005856066
6,186,0,0.005235664,0.005235664
6,186,1,0.012029905,0.012029905
6,186,2,0.008110529,0.008110529
6,186,3,0.009191912,0.009191912
6,186,4,0.005755126,0.005755126
6,186,5,0.011260459,0.011260459
6,186,6,0.006796612,0.006796612
6,186,7,0.010079695,0.010079695
6,186,8,0.009290932,0.009290932
6,186,9,0.010415361,0.010415361
6,186,10,0.009156829,0.009156829
6,186,11,0.004887497,0.004887497
6,186,12,0.006181712,0.006181712
6,186,13,0.007920205,0.007920205
6,186,14,0.005202133,0.005202133
6,186,15,0.007347561,0.007347561
6,186,16,0.00582554,0.00582554
6,186,17,0.01187905,0.01187905
6,186,18,0.010486891,0.010486891
6,186,19,0.010069052,0.010069052
6,186,20,0.007449636,0.007449636
6,186,21,0.006592963,0.006592963
6,186,22,0.012036432,0.012036432
6,186,23,0.007635031,0.007635031
6,187,0,0.008843785,0.008843785
6,187,1,0.00431011,0.00431011
6,187,2,0.011955468,0.011955468
6,187,3,0.009022093,0.009022093
6,187,4,0.011671633,0.011671633
6,187,5,0.008981027,0.008981027
6,187,6,0.007005246,0.007005246
6,187,7,0.008273445,0.008273445
6,187,8,0.005605548,0.005605548
6,187,9,0.004977299,0.004977299
6,187,10,0.007900987,0.007900987
6,187,11,0.007382806,0.007382806
6,187,12,0.004836183,0.004836183
6,187,13,0.010104128,0.010104128
6,187,14,0.010000652,0.010000652
6,187,15,0.005707494,0.005707494
6,187,16,0.009606243,0.009606243
6,187,17,0.010620819,0.010620819
6,187,18,0.008292685,0.008292685
6,187,19,0.012032646,0.012032646
6,187,20,0.008980232,0.008980232
6,187,21,0.009505909,0.009505909
6,187,22,0.006826939,0.006826939
6,187,23,0.007505849,0.007505849
6,188,0,0.007149329,0.007149329
6,188,1,0.00501013,0.00501013
6,188,2,0.01162364,0.01162364
6,188,3,0.004726329,0.004726329
6,188,4,0.006902185,0.006902185
6,188,5,0.008578147,0.008578147
6,188,6,0.005703857,0.005703857
6,188,7,0.006062626,0.006062626
6,188,8,0.010795775,0.010795775
6,188,9,0.007679577,0.007679577
6,188,10,0.006485881,0.006485881
6,188,11,0.005107571,0.005107571
6,188,12,0.00502087,0.00502087
6,188,13,0.007590535,0.007590535
6,188,14,0.00797463,0.00797463
6,188,15,0.008986074,0.008986074
6,188,16,0.008449769,0.008449769
6,188,17,0.005235862,0.005235862
6,188,18,0.009915814,0.009915814
6,188,19,0.004643214,0.004643214
6,188,20,0.007490026,0.007490026
6,188,21,0.011391795,0.011391795
6,188,22,0.008470459,0.008470459
6,188,23,0.005349867,0.005349867
6,189,0,0.006468187,0.006468187
6,189,1,0.010043491,0.010043491
6,189,2,0.011157278,0.011157278
6,189,3,0.005585333,0.005585333
6,189,4,0.00809652,0.00809652
6,189,5,0.005337896,0.005337896
6,189,6,0.004292956,0.004292956
6,189,7,0.011451642,0.011451642
6,189,8,0.005628284,0.005628284
6,189,9,0.011696778,0.011696778
6,189,10,0.012083186,0.012083186
6,189,11,0.007324789,0.007324789
6,189,12,0.005461744,0.005461744
6,189,13,0.010167536,0.010167536
6,189,14,0.007804063,0.007804063
6,189,15,0.009904138,0.009904138
6,189,16,0.006422656,0.006422656
6,189,17,0.006063478,0.006063478
6,189,18,0.007107573,0.007107573
6,189,19,0.007246872,0.007246872
6,189,20,0.005240198,0.005240198
6,189,21,0.007037945,0.007037945
6,189,22,0.007458982,0.007458982
6,189,23,0.007480615,0.007480615
6,190,0,0.004417643,0.004417643
6,190,1,0.009900154,0.009900154
6,190,2,0.012147142,0.012147142
6,190,3,0.009897703,0.009897703
6,190,4,0.004584493,0.004584493
6,190,5,0.006947842,0.006947842
6,190,6,0.00706198,0.00706198
6,190,7,0.010522276,0.010522276
6,190,8,0.006822655,0.006822655
6,190,9,0.006536025,0.006536025
6,190,10,0.007200831,0.007200831
6,190,11,0.012094147,0.012094147
6,190,12,0.005875153,0.005875153
6,190,13,0.006549184,0.006549184
6,190,14,0.009211094,0.009211094
6,190,15,0.005974579,0.005974579
6,190,16,0.01102531,0.01102531
6,190,17,0.008392223,0.008392223
6,190,18,0.008347258,0.008347258
6,190,19,0.004407976,0.004407976
6,190,20,0.005387818,0.005387818
6,190,21,0.00715868,0.00715868
6,190,22,0.010726994,0.010726994
6,190,23,0.005232537,0.005232537
6,191,0,0.009999392,0.009999392
6,191,1,0.006708105,0.006708105
6,191,2,0.006869513,0.006869513
6,191,3,0.009403363,0.009403363
6,191,4,0.006721232,0.006721232
6,191,5,0.005369148,0.005369148
6,191,6,0.010808936,0.010808936
6,191,7,0.010307314,0.010307314
6,191,8,0.009528211,0.009528211
6,191,9,0.010281744,0.010281744
6,191,10,0.009444026,0.009444026
6,191,11,0.005048403,0.005048403
6,191,12,0.010070738,0.010070738
6,191,13,0.007267139,0.007267139
6,191,14,0.008268534,0.008268534
6,191,15,0.010479713,0.010479713
6,191,16,0.009664871,0.009664871
6,191,17,0.010062025,0.010062025
6,191,18,0.012051902,0.012051902
6,191,19,0.007021249,0.007021249
6,191,20,0.006776034,0.006776034
6,191,21,0.006928737,0.006928737
6,191,22,0.004432691,0.004432691
6,191,23,0.007334297,0.007334297
6,192,0,0.009802817,0.009802817
6,192,1,0.011183549,0.011183549
6,192,2,0.005335173,0.005335173
6,192,3,0.008519899,0.008519899
6,192,4,0.005033159,0.005033159
6,192,5,0.005072834,0.005072834
6,192,6,0.005357165,0.005357165
6,192,7,0.00630117,0.00630117
6,192,8,0.008395804,0.008395804
6,192,9,0.005812236,0.005812236
6,192,10,0.010021259,0.010021259
6,192,11,0.004326208,0.004326208
6,192,12,0.011392067,0.011392067
6,192,13,0.008123628,0.008123628
6,192,14,0.010033372,0.010033372
6,192,15,0.006688166,0.006688166
6,192,16,0.00542576,0.00542576
6,192,17,0.006338599,0.006338599
6,192,18,0.01185944,0.01185944
6,192,19,0.010829791,0.010829791
6,192,20,0.008808012,0.008808012
6,192,21,0.006830843,0.006830843
6,192,22,0.008543557,0.008543557
6,192,23,0.011786195,0.011786195
6,193,0,0.011166053,0.011166053
6,193,1,0.010543745,0.010543745
6,193,2,0.008039453,0.008039453
6,193,3,0.005403126,0.005403126
6,193,4,0.008073185,0.008073185
6,193,5,0.011924871,0.011924871
6,193,6,0.004377869,0.004377869
6,193,7,0.008098504,0.008098504
6,193,8,0.0102676,0.0102676
6,193,9,0.010670532,0.010670532
6,193,10,0.006690237,0.006690237
6,193,11,0.005084517,0.005084517
6,193,12,0.008805808,0.008805808
6,193,13,0.011766161,0.011766161
6,193,14,0.01126602,0.01126602
6,193,15,0.006325964,0.006325964
6,193,16,0.00462548,0.00462548
6,193,17,0.004873716,0.004873716
6,193,18,0.008231005,0.008231005
6,193,19,0.010531647,0.010531647
6,193,20,0.008396797,0.008396797
6,193,21,0.004793469,0.004793469
6,193,22,0.005763313,0.005763313
6,193,23,0.00492491,0.00492491
6,194,0,0.007584815,0.007584815
6,194,1,0.010336704,0.010336704
6,194,2,0.005602491,0.005602491
6,194,3,0.008892891,0.008892891
6,194,4,0.011542625,0.011542625
6,194,5,0.008311777,0.008311777
6,194,6,0.006436273,0.006436273
6,194,7,0.004310436,0.004310436
6,194,8,0.010651391,0.010651391
6,194,9,0.006632248,0.006632248
6,194,10,0.008028891,0.008028891
6,194,11,0.007219658,0.007219658
6,194,12,0.011864502,0.011864502
6,194,13,0.006123795,0.006123795
6,194,14,0.011487873,0.011487873
6,194,15,0.006843679,0.006843679
6,194,16,0.008155283,0.008155283
6,194,17,0.00824012,0.00824012
6,194,18,0.009105923,0.009105923
6,194,19,0.006941736,0.006941736
6,194,20,0.00783968,0.00783968
6,194,21,0.011732334,0.011732334
6,194,22,0.00617855,0.00617855
6,194,23,0.008863701,0.008863701
6,195,0,0.005256034,0.005256034
6,195,1,0.008042062,0.008042062
6,195,2,0.00620319,0.00620319
6,195,3,0.010743224,0.010743224
6,195,4,0.004316742,0.004316742
6,195,5,0.009061548,0.009061548
6,195,6,0.009962306,0.009962306
6,195,7,0.011350596,0.011350596
6,195,8,0.004779458,0.004779458
6,195,9,0.005601872,0.005601872
6,195,10,0.007666149,0.007666149
6,195,11,0.011707323,0.011707323
6,195,12,0.007999694,0.007999694
6,195,13,0.009984467,0.009984467
6,195,14,0.010531451,0.010531451
6,195,15,0.008659144,0.008659144
6,195,16,0.010007505,0.010007505
6,195,17,0.00745411,0.00745411
6,195,18,0.008729928,0.008729928
6,195,19,0.010306313,0.010306313
6,195,20,0.01008283,0.01008283
6,195,21,0.004837556,0.004837556
6,195,22,0.008578819,0.008578819
6,195,23,0.005308773,0.005308773
6,196,0,0.005251917,0.005251917
6,196,1,0.009793501,0.009793501
6,196,2,0.011856846,0.011856846
6,196,3,0.008907994,0.008907994
6,196,4,0.010820874,0.010820874
6,196,5,0.005835691,0.005835691
6,196,6,0.011587366,0.011587366
6,196,7,0.006303398,0.006303398
6,196,8,0.009097893,0.009097893
6,196,9,0.004928144,0.004928144
6,196,10,0.009032518,0.009032518
6,196,11,0.004770307,0.004770307
6,196,12,0.005058332,0.005058332
6,196,13,0.005330772,0.005330772
6,196,14,0.009707597,0.009707597
6,196,15,0.009758489,0.009758489
6,196,16,0.004424024,0.004424024
6,196,17,0.006985017,0.006985017
6,196,18,0.006914168,0.006914168
6,196,19,0.011368735,0.011368735
6,196,20,0.005097922,0.005097922
6,196,21,0.008356545,0.008356545
6,196,22,0.004752513,0.004752513
6,196,23,0.008263726,0.008263726
6,197,0,0.01106458,0.01106458
6,197,1,0.009893028,0.009893028
6,197,2,0.005194621,0.005194621
6,197,3,0.007717046,0.007717046
6,197,4,0.012192885,0.012192885
6,197,5,0.005614646,0.005614646
6,197,6,0.011426929,0.011426929
6,197,7,0.009812185,0.009812185
6,197,8,0.007505846,0.007505846
6,197,9,0.0081641,0.0081641
6,197,10,0.007653095,0.007653095
6,197,11,0.008617643,0.008617643
6,197,12,0.006610932,0.006610932
6,197,13,0.009623367,0.009623367
6,197,14,0.011540597,0.011540597
6,197,15,0.00645258,0.00645258
6,197,16,0.0093845,0.0093845
6,197,17,0.00838805,0.00838805
6,197,18,0.010882409,0.010882409
6,197,19,0.007793586,0.007793586
6,197,20,0.008478621,0.008478621
6,197,21,0.005986917,0.005986917
6,197,22,0.005463132,0.005463132
6,197,23,0.010235104,0.010235104
6,198,0,0.008642031,0.008642031
6,198,1,0.010568264,0.010568264
6,198,2,0.006519647,0.006519647
6,198,3,0.007919164,0.007919164
6,198,4,0.006107805,0.006107805
6,198,5,0.011132948,0.011132948
6,198,6,0.005121215,0.005121215
6,198,7,0.009262385,0.009262385
6,198,8,0.008780185,0.008780185
6,198,9,0.005453171,0.005453171
6,198,10,0.00961016,0.00961016
6,198,11,0.008923682,0.008923682
6,198,12,0.010035285,0.010035285
6,198,13,0.009890854,0.009890854
6,198,14,0.011371351,0.011371351
6,198,15,0.006921346,0.006921346
6,198,16,0.005284835,0.005284835
6,198,17,0.01111558,0.01111558
6,198,18,0.005333565,0.005333565
6,198,19,0.006370828,0.006370828
6,198,20,0.004587102,0.004587102
6,198,21,0.008081596,0.008081596
6,198,22,0.009900204,0.009900204
6,198,23,0.01133403,0.01133403
6,199,0,0.007962093,0.007962093
6,199,1,0.010859964,0.010859964
6,199,2,0.004995584,0.004995584
6,199,3,0.010959682,0.010959682
6,199,4,0.007518103,0.007518103
6,199,5,0.005038197,0.005038197
6,199,6,0.010506055,0.010506055
6,199,7,0.011012101,0.011012101
6,199,8,0.012048298,0.012048298
6,199,9,0.00848741,0.00848741
6,199,10,0.005589328,0.005589328
6,199,11,0.009293041,0.009293041
6,199,12,0.007282808,0.007282808
6,199,13,0.011901896,0.011901896
6,199,14,0.009318127,0.009318127
6,199,15,0.010572931,0.010572931
6,199,16,0.005893284,0.005893284
6,199,17,0.006306014,0.006306014
6,199,18,0.006912068,0.006912068
6,199,19,0.005225527,0.005225527
6,199,20,0.011008478,0.011008478
6,199,21,0.007857059,0.007857059
6,199,22,0.008725795,0.008725795
6,199,23,0.004740832,0.004740832
