,dd,hr,Ts_C,P,precip,u,O3,uh,O3_nmol,td,Tleaf_C,u_,Rn,cloudfrac,R,PAR,PPFD,Idrctt,Idfuse,VPD,RH,CO2,h,SWP,SWC,Hd,VPD_dd,esat,eact,is_daylight,sinB,leaf_fphen,LAI,V_cmax_25,J_max_25,snow_depth,ustar_ref
96,104,0,6.7,92.92,0.0,0.17,45.58,,1820.1811061126389,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.31599,0.6781287328289242,391.0,,,,,0.0,0.9817278900885866,0.6657378900885866,False,0.0,,,,,,
97,104,1,7.96,92.94,0.0,0.17,43.603,,1733.8005449891377,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.40013,0.626116646723836,391.0,,,,,0.0,1.0702000944782617,0.6700700944782617,False,0.0,,,,,,
98,104,2,7.33,92.93,0.0,0.17,42.104,,1677.7752620725005,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.35152,0.6570950700792484,391.0,,,,,0.0,1.0251237860045916,0.6736037860045916,False,0.0,,,,,,
99,104,3,5.26,92.97,0.0,0.17,41.177,,1653.7470948954413,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.21191,0.761513221088171,391.0,,,,,0.0,0.88856078717196,0.67665078717196,False,0.0,,,,,,
100,104,4,6.22,92.93,0.0,0.16,40.609,,1624.6314482480575,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.26953,0.7162121877769883,391.0,,,,,0.0,0.9497588986950314,0.6802288986950313,False,0.0,,,,,,
101,104,5,5.74,92.95,0.0,0.15,40.274,,1614.3496682641508,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.23593,0.7431944851889758,391.0,,,,,0.0,0.9187108001695915,0.6827808001695915,False,0.0,,,,,,
102,104,6,14.54,92.96,0.0,0.13,39.128,,1520.6014135697433,39.55083333333334,,,0.0,,97.6,43.92,200.7144,3.584038095326524,40.335961904673475,0.97986,0.40830969343426987,391.0,,,,,0.97986,1.6560352419617483,0.6761752419617484,True,0.05083401754567767,,,,,,
103,104,7,8.35,92.97,0.0,0.49,43.728,,1736.9224853662606,39.55083333333334,,,1.455306918627542,,603.4222222222222,271.54,1240.9378000000002,159.99393602523747,111.54606397476255,0.36742,0.6656689851669318,391.0,,,,,1.34728,1.0989707316967088,0.7315507316967087,True,0.24672840201753676,,,,,,
104,104,8,11.45,92.96,0.0,0.39,48.677,,1912.235669854023,39.55083333333334,,,2.8156577798742637,,1078.4222222222222,485.29,2217.7753000000002,341.9770643959028,143.31293560409722,0.57506,0.5749562947699717,391.0,,,,,1.9223400000000002,1.3529432218947572,0.7778832218947572,True,0.4326701767950156,,,,,,
105,104,9,22.24,92.96,0.0,0.23,51.016,,1930.9148450831335,39.55083333333334,,,3.944467580120911,,1485.8,668.61,3055.5477,516.9421405909393,151.66785940906075,1.88844,0.29633862965679736,391.0,,,,,3.8107800000000003,2.6837340794748124,0.7952940794748125,True,0.5959877172103403,,,,,,
106,104,10,17.11,92.96,0.0,0.22,62.315,,2400.257938486866,39.55083333333334,,,4.876988398126233,,1801.0444444444445,810.47,3703.8479,666.9430628108945,143.52693718910558,1.13923,0.4163533587643433,391.0,,,,,4.950010000000001,1.9519173409241253,0.8126873409241253,True,0.7255512027792033,,,,,,
107,104,11,19.67,92.96,0.0,0.27,66.225,,2528.5627570545753,39.55083333333334,,,5.44700044803175,,2003.9999999999998,901.8,4121.226,772.1486599904977,129.65134000950235,1.50804,0.34195277777428973,391.0,,,,,6.458050000000001,2.29168963725637,0.7836496372563702,True,0.8125310960738701,,,,,,
108,104,12,22.99,92.9,0.0,0.36,69.631,,2627.106418567143,39.55083333333334,,,5.6472156349435965,,2080.6666666666665,936.3,4278.891,815.7153219967705,120.58467800322941,2.06955,0.263153479504387,391.0,,,,,8.527600000000001,2.8086581702360385,0.7391081702360385,True,0.8509998611073791,,,,,,
109,104,13,22.5,92.95,0.0,0.34,72.065,,2724.9108174665175,39.55083333333334,,,5.498612372864018,,2027.4222222222222,912.34,4169.393800000001,790.3029761361158,122.03702386388424,1.96787,0.2782378933874952,391.0,,,,,10.495470000000001,2.7264800714406277,0.7586100714406276,True,0.8383359151153368,,,,,,
110,104,14,22.75,92.93,0.0,0.33,73.608,,2780.304617255111,39.55083333333334,,,4.9807073333842355,,1847.4666666666667,831.36,3799.3152000000005,699.9858122482351,131.3741877517649,1.99741,0.278429212335066,391.0,,,,,12.492880000000001,2.768141441068856,0.7707314410688562,True,0.7754022850889406,,,,,,
111,104,15,19.92,92.92,0.0,0.32,74.327,,2834.267469324521,39.55083333333334,,,4.148839214760699,,1553.111111111111,698.9,3193.973,559.4077583402794,139.4922416597206,1.53113,0.3421535635833693,391.0,,,,,14.02401,2.32748847639922,0.7963584763992198,True,0.6664877939117482,,,,,,
112,104,16,21.96,92.9,0.0,0.31,74.087,,2804.9827088425814,39.55083333333334,,,3.008691847532953,,1161.7333333333333,522.78,2389.1046,388.1047368236434,134.67526317635657,1.87344,0.28992134291720606,391.0,,,,,15.897450000000001,2.638355598091945,0.7649155980919451,True,0.5190147841677786,,,,,,
113,104,17,20.94,92.91,0.0,0.32,72.585,,2757.944200329264,39.55083333333334,,,1.6772923138764706,,698.1333333333333,314.16,1435.7112000000002,206.8653316939058,107.29466830609421,1.72083,0.3057434131296875,391.0,,,,,17.618280000000002,2.478665716025035,0.7578357160250351,True,0.3430332977604116,,,,,,
114,104,18,13.33,93.09,0.0,0.08,66.396,,2594.8187640894585,39.55083333333334,,,0.3205245063992933,,190.97777777777776,85.94,392.74580000000003,39.47842109584495,46.46157890415505,0.0,1.0,391.0,,,,,17.618280000000002,1.5309116466506827,1.5309116466506827,True,0.1505361821651524,,,,,,
115,104,19,17.71,92.96,0.0,0.05,62.392,,2398.2663495856445,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.16829,0.9169887945309455,391.0,,,,,17.618280000000002,2.0273166622394894,1.8590266622394893,False,0.0,,,,,,
116,104,20,15.51,93.01,0.0,0.04,59.205,,2294.3401955993995,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.23398,0.8672626735603001,391.0,,,,,17.618280000000002,1.7627294919661711,1.528749491966171,False,0.0,,,,,,
117,104,21,9.62,93.11,0.0,0.14,56.074,,2220.6541377794915,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.48936,0.5913260055759019,391.0,,,,,17.618280000000002,1.1974336676098127,0.7080736676098127,False,0.0,,,,,,
118,104,22,12.09,93.09,0.0,0.01,53.356,,2094.2680039342877,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.68968,0.5113404526208737,391.0,,,,,17.618280000000002,1.4113711759015566,0.7216911759015566,False,0.0,,,,,,
119,104,23,10.85,93.1,0.0,0.03,52.019,,2050.924775007533,39.55083333333334,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.57886,0.5547601217606182,391.0,,,,,17.618280000000002,1.300108162568443,0.7212481625684429,False,0.0,,,,,,
