,dd,hr,ts_c,par,td,lai,sai,dvi,photoperiod,PARsun,PARshade,A_n,A_n_limit_factor,fst,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,f_LS,f_LA,c_i,td_dd,td_dd_flag,o3_ppb,o3_nmol_m3,o3_ppb_i,canopy_height,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves
611,96,11,8.43,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,468.6505710909662,118.10409793982674,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,26.11285714,1128.505433657621,26.11285714,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05164806230016358,100000.0,0,117.5719646544664,165.01973603747373,30.118055218946196,90.0,200.0,0.0,0.0,,,0.0,0.0,0
612,96,12,12.39,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,462.51366504643676,115.88284703320268,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,26.03485714,1109.5306659963937,26.03485714,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06009053402230569,100000.0,0,101.05358945507858,162.83234766691788,25.886592915457893,90.0,200.0,0.0,0.0,,,0.0,0.0,0
613,96,13,14.33,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,478.81442324999875,121.6914317758367,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,27.473,1162.9191342197523,27.473,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10279950861667173,100000.0,0,59.06997258002177,157.16846714527313,15.131776535122729,90.0,200.0,0.0,0.0,,,0.0,0.0,0
614,96,14,14.59,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,520.6232767618872,135.3735247293484,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,29.21878571,1235.6998398338699,29.21878571,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11571152419171263,100000.0,0,52.478473493839076,156.2653409599558,13.443252114894442,90.0,200.0,0.0,0.0,,,0.0,0.0,0
615,96,15,13.31,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,597.9725555470968,157.1642269471832,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,26.29342857,1116.9514570587755,26.29342857,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11173859632246928,100000.0,0,54.34437477362002,156.52138332399184,13.92123441231291,90.0,200.0,0.0,0.0,,,0.0,0.0,0
616,96,16,13.6,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,738.0643432433028,190.0450781318448,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,30.58507143,1297.9475376285468,30.58507143,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07846532541755623,100000.0,0,77.38914129154749,159.65850323277516,19.82454267576205,90.0,200.0,0.0,0.0,,,0.0,0.0,0
617,96,17,14.23,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,1012.534173217054,251.583824993818,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,30.64828571,1297.7789136808449,30.64828571,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052144678283818996,100000.0,0,116.4522316577572,164.87217857442099,29.831216597813377,90.0,200.0,0.0,0.0,,,0.0,0.0,0
618,96,18,14.17,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,758.3224075684714,469.3541212067929,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,31.78157143,1346.0480881439175,31.78157143,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04121912664339977,100000.0,0,147.31908824174107,168.90203591037607,37.73828605747476,90.0,200.0,0.0,0.0,,,0.0,0.0,0
619,96,19,12.77,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,31.10035714,1323.6461702453857,31.10035714,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018871407378905924,100000.0,0,321.77590326485534,190.29472000555785,82.42836165185275,90.0,200.0,0.0,0.0,,,0.0,0.0,0
620,96,20,7.96,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,27.71071429,1199.561425863721,27.71071429,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005959391803865028,100000.0,0,1018.9570270053755,257.5080227347142,261.02314523086704,90.0,200.0,0.0,0.0,,,0.0,0.0,0
621,96,21,4.79,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,26.10742857,1143.0470616779357,26.10742857,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01092555164041922,100000.0,0,555.7947420029319,215.74745380942056,142.3762610350184,90.0,200.0,0.0,0.0,,,0.0,0.0,0
622,96,22,2.89,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,26.09778571,1150.4896297379198,26.09778571,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004966159836554191,100000.0,0,1222.7484324064503,273.019780388734,313.2277742770404,90.0,200.0,0.0,0.0,,,0.0,0.0,0
623,96,23,1.74,694.4442013129103,143.42541666666665,0.0,4.28571414947509,0.06777860845295038,14.46490282662317,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,143.42541666666665,-626.5745833333333,25.79321429,1141.819856757029,25.79321429,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128914141414136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004966159836554191,100000.0,0,1222.7484324064503,273.019780388734,313.2277742770404,90.0,200.0,0.0,0.0,,,0.0,0.0,0
624,97,0,1.31,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,25.123,1113.8930793416694,25.123,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01440186352600715,100000.0,0,421.637390484983,201.5747848211621,108.00957733691051,90.0,200.0,0.0,0.0,,,0.0,0.0,0
625,97,1,3.32,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,24.77342857,1090.4083527622574,24.77342857,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026817263117392624,100000.0,0,226.43489489008346,178.8852001182515,58.00514338463713,90.0,200.0,0.0,0.0,,,0.0,0.0,0
626,97,2,2.84,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,25.40285714,1120.0574154873418,25.40285714,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018374791395250504,100000.0,0,330.47254929904074,191.3034982511948,84.65615521001094,90.0,200.0,0.0,0.0,,,0.0,0.0,0
627,97,3,0.93,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,25.46164286,1130.4728664146885,25.46164286,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01440186352600715,100000.0,0,421.637390484983,201.5747848211621,108.00957733691051,90.0,200.0,0.0,0.0,,,0.0,0.0,0
628,97,4,0.27,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,25.21907143,1122.405740222967,25.21907143,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011918783607730056,100000.0,0,509.47851350268775,210.97498965153568,130.51157261543352,90.0,200.0,0.0,0.0,,,0.0,0.0,0
629,97,5,-0.3,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,0.0,0.0,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,25.25185714,1126.2127296430033,25.25185714,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009435703689452962,100000.0,0,643.5518065297107,224.46247954983963,164.8567233037055,90.0,200.0,0.0,0.0,,,0.0,0.0,0
630,97,6,-0.58,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,1198.3643719186553,324.8358303938148,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,23.9655,1069.9402029054602,23.9655,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006952623771175867,100000.0,0,873.3917374331788,245.44358043708476,223.7341244836003,90.0,200.0,0.0,0.0,,,0.0,0.0,0
631,97,7,1.37,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,854.7553393156958,215.17074825685123,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,24.20471429,1072.94395368003,24.20471429,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004966159836554191,100000.0,0,1222.7484324064503,273.019780388734,313.2277742770404,90.0,200.0,0.0,0.0,,,0.0,0.0,0
632,97,8,8.41,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,658.2719115918422,172.02003338034598,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,27.15121429,1173.4629098111673,27.15121429,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012912015575040896,100000.0,0,470.2878586178656,206.83888263440906,120.47222087578479,90.0,200.0,0.0,0.0,,,0.0,0.0,0
633,97,9,10.48,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,553.6310600282329,145.14536215291497,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,28.79071429,1235.2399840652818,28.79071429,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027810495084703468,100000.0,0,218.3479343582947,177.88687673840317,55.93353112090008,90.0,200.0,0.0,0.0,,,0.0,0.0,0
634,97,10,12.57,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,495.08570132494225,127.21112247072722,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,26.63607143,1134.4375564580644,26.63607143,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03774281475781185,100000.0,0,160.88795163242767,170.64907848332368,41.21418082592638,90.0,200.0,0.0,0.0,,,0.0,0.0,0
635,97,11,14.51,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,465.85074643260344,117.09598635027265,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,26.11285714,1104.6532712553467,26.11285714,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05860068607133944,100000.0,0,103.62274850902124,163.17406069354055,26.5447266336475,90.0,200.0,0.0,0.0,,,0.0,0.0,0
636,97,12,15.86,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,459.8803473763519,114.91651281793742,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,26.03485714,1096.209080546037,26.03485714,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07101608566272491,100000.0,0,85.50688338506649,160.7526287543657,21.904040159233602,90.0,200.0,0.0,0.0,,,0.0,0.0,0
637,97,13,15.9,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,476.121882986536,120.75192345321614,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,27.473,1156.6026386628416,27.473,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06902962172810324,100000.0,0,87.96751312276623,161.08316214441308,22.534372250146795,90.0,200.0,0.0,0.0,,,0.0,0.0,0
638,97,14,15.37,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,517.5817040958711,134.43101499240527,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,29.21878571,1232.3591845064389,29.21878571,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0804517893521779,100000.0,0,75.47829829669446,159.40013169397406,19.33504779487904,90.0,200.0,0.0,0.0,,,0.0,0.0,0
639,97,15,15.03,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,594.045845812172,156.1431879570205,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,26.29342857,1110.2849413181234,26.29342857,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08442471722142125,100000.0,0,71.92637837685001,158.91902634601936,18.425163192767084,90.0,200.0,0.0,0.0,,,0.0,0.0,0
640,97,16,15.22,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,731.9753996747821,188.71134745935709,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,30.58507143,1290.655950393542,30.58507143,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11670475615902348,100000.0,0,52.03184818750853,156.20400865145515,13.328841458597465,90.0,200.0,0.0,0.0,,,0.0,0.0,0
641,97,17,13.18,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,1001.4292029946173,248.76655425007306,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,30.64828571,1302.5379953675874,30.64828571,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08591456517238748,100000.0,0,70.6791001391012,158.7498241268111,18.10565169231448,90.0,200.0,0.0,0.0,,,0.0,0.0,0
642,97,18,12.98,694.4442013129103,151.5333333333333,0.0,4.28571414947509,0.07747707336523108,14.535578061408145,830.2986258486703,460.9398572086596,0.0,NA,0.0,0.0,[100000],0.0,0.0,0.0,0.0,0.0,0.00047376085355725297,2.333319540738253e-05,0.0002873504830541009,4.376342036547346e-12,1.5555463604921687e-05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,151.5333333333333,-618.4666666666667,31.78157143,1351.6462331300825,31.78157143,0.025925654029286063,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12585858585858575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0576074541040286,100000.0,0,105.40934762124574,163.41136151307418,27.002394334227628,90.0,200.0,0.0,0.0,,,0.0,0.0,0
