,dd,ts_c,par,td,lai,sai,dvi,photoperiod,PARsun,PARshade,A_n,A_n_limit_factor,fst,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,f_LS,f_LA,c_i,td_dd,td_dd_flag,o3_ppb,o3_nmol_m3,canopy_height,o3_ppb_i,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves,f_LS_0,f_LS_1,f_LS_2,fO3_d_0,fO3_d_1,fO3_d_2,fO3_h_0,fO3_h_1,fO3_h_2,O3up_0,O3up_1,O3up_2,leaf_pop_distribution_0_0,leaf_pop_distribution_0_1,leaf_pop_distribution_0_2,leaf_pop_distribution_1_0,leaf_pop_distribution_1_1,leaf_pop_distribution_1_2,leaf_pop_distribution_2_0,leaf_pop_distribution_2_1,leaf_pop_distribution_2_2,leaf_pop_distribution_3_0,leaf_pop_distribution_3_1,leaf_pop_distribution_3_2,growing_populations_0,growing_populations_1,growing_populations_2,layer_lai_0,layer_lai_1,layer_lai_2,layer_lai_3
2478,174,15.13,20.822757111597372,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,14.866909396436297,14.71019972320135,-0.444645009130278,"[0, 0, 'A_j', 0]",0.010753389564111877,3.6554666812402004,"[1965.4841802492813, 1965.4841802492813, 1965.4841802492813, 1965.4841802492813]",20.859999999999996,68.80611189608646,172.01527974021616,337.68250837559606,8.012521703777674,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,3.143399186244882e-05,3.143399186244882e-05,1,1.0,1.0,1.0,413.5406669782241,1062.305416666666,295.6170833333331,12.184293079119607,514.3241178136162,0.8741342417880272,32.48690829009091,0.0,0.0,0.12000000000000004,-0.20543178638003562,0.028470205488950386,0.037599999999999995,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8717687762364706,1.0,0.07890432073559793,238.35091895277975,161.9189746699457,76.95857588806217,294.56300827024535,219.35246734077043,90.0,200.0,0.27265268541517296,7.267546127941841,47.82913229115553,146.0310849600969,0.560332375065808,3.9778328930739275,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.34672915781112174,0.23317710533705718,0.010753389564111877,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2479,174,20.38,89.78555798687088,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,65.3147739152842,58.75809271924113,-0.4900909812365411,"[0, 0, 'A_j', 0]",0.004860345307808663,3.6554666812402004,"[1959.6876087971682, 1959.6876087971682, 1959.6876087971682, 1959.6876087971682]",20.921701916136158,222.9241638234291,557.3104095585727,976.6035426670204,36.689986496750365,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0008101553885989984,0.0008415893804614472,1,1.0,1.0,1.0,415.9246531909454,1062.305416666666,295.6170833333331,8.48724654653485,351.856347366622,0.8741342417880272,34.916800555351486,0.0,0.0,0.12000000000000004,-0.20543178638003562,0.028470205488950386,0.037599999999999995,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8717687762364706,1.0,0.07890432073559793,73.56761922404205,161.9189746699457,76.95857588806217,148.42320214706007,219.35246734077043,90.0,200.0,0.3627507648296454,7.267546127941841,86.24239973758264,221.6849539872598,0.9297468708697534,6.60032839391782,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.41027654276479547,0.259332422498895,0.004860345307808663,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2480,174,23.87,158.7636761487965,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,113.159914831245,92.2457438456234,-0.5468572863255637,"[0, 0, 'A_j', 0]",0.007342782691947849,3.6554666812402004,"[1900.3138850076043, 1900.3138850076043, 1900.3138850076043, 1900.3138850076043]",21.575383058276152,299.0384177940788,747.5960444851969,1299.524192336566,54.83344843342658,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0012703411054665597,0.0021119304859280067,1,1.0,1.0,1.0,420.18534863240416,1062.305416666666,295.6170833333331,14.670392171007958,601.0451487983095,0.8741342417880272,66.2667174086835,0.0,0.0,0.12000000000000004,-0.21246375337510923,0.028070205488950385,0.03799999999999999,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9059500000000001,0.8659674034655349,1.0,0.07890432073559793,54.842451752447495,161.9189746699457,76.95857588806217,130.62377519891334,219.35246734077043,90.0,200.0,0.4308575213416022,7.267546127941841,123.37966949072529,283.99099790685534,1.2432537614843548,8.825932476754598,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.7600335786216108,0.49344743195974217,0.007342782691947849,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2481,174,25.34,140.1050328227571,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,98.3122013678551,89.33920798419135,-0.7190593683790397,"[0, 0, 'A_j', 0]",0.01404890020280348,3.6554666812402004,"[1930.4072286032708, 1930.4072286032708, 1930.4072286032708, 1930.4072286032708]",21.239041893593193,237.45035367404128,593.6258841851032,1039.4496936440426,49.23353349872296,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0010324052180710505,0.0031443357039990572,1,1.0,1.0,1.0,428.043003996702,1062.305416666666,295.6170833333331,25.498290114911207,1039.5187769923568,0.8741342417880272,107.13450661465252,0.0,0.0,0.12000000000000004,-0.2352829773987354,0.026870205488950385,0.03919999999999999,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7822000000000001,0.8471415436460433,1.0,0.07890432073559793,69.06706916306814,161.9189746699457,76.95857588806217,144.1688387030072,219.35246734077043,90.0,200.0,0.4789198465118442,7.267546127941841,144.2335972962506,317.1600440742704,1.382000229750138,9.810901916010454,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.2350585409588326,0.7856636384588102,0.01404890020280348,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2482,174,25.48,173.24070021881838,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,119.29219540295978,105.48847043719454,-0.576278550459127,"[0, 0, 'A_j', 0]",0.012810109414478762,3.6554666812402004,"[1875.4996776772734, 1875.4996776772734, 1875.4996776772734, 1875.4996776772734]",21.860840867099885,258.859472403098,647.1486810077449,1138.5490331280807,58.078386696685556,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.00131363353526234,0.004457969239261397,1,1.0,1.0,1.0,422.29235328579426,1062.305416666666,295.6170833333331,24.021696924328506,978.8616530671524,0.8741342417880272,103.84157836680482,0.0,0.0,0.12000000000000004,-0.2609720041352588,0.02567020548895038,0.04039999999999999,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7574500000000001,0.8259480965884116,1.0,0.07890432073559793,63.35483823617547,161.9189746699457,76.95857588806217,138.74756164526758,219.35246734077043,90.0,200.0,0.5100280147582692,7.267546127941841,150.6088225230052,329.74703730791157,1.395126025666708,9.904082722738917,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.1905244608059267,0.7687694356644234,0.012810109414478762,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2483,174,23.22,159.054704595186,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,110.03787756131362,101.13491615592271,-0.3895372716062009,"[0, 0, 'A_j', 0]",0.011412972583637744,3.6554666812402004,"[1873.6599800499575, 1873.6599800499575, 1873.6599800499575, 1873.6599800499575]",21.882305453792537,314.31610178302685,785.7902544575671,1373.5034444122332,58.35020752951695,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0014091089914222096,0.005867078230683607,1,1.0,1.0,1.0,412.3526798625478,1062.305416666666,295.6170833333331,23.307327050038086,956.9941796219709,0.8741342417880272,106.89024188108725,0.0,0.0,0.12000000000000004,-0.3004156956812993,0.02407020548895038,0.041999999999999996,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7934070510629281,1.0,0.07890432073559793,52.176773340491984,161.9189746699457,76.95857588806217,128.06864581495722,219.35246734077043,90.0,200.0,0.5266073361297223,7.267546127941841,130.00115400340414,305.38322871228183,1.182290068005998,8.39314758694165,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.22368715035419,0.8036510852573262,0.011412972583637744,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2484,174,25.58,272.96936542669584,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,176.41776756900376,131.2539470111491,-0.1651152530510243,"[0, 0, 'A_j', 0]",0.012084375272920776,3.6554666812402004,"[1591.177167439505, 1591.177167439505, 1591.177167439505, 1591.177167439505]",25.767086682104985,293.2838860077492,733.2097150193729,1329.296126869887,68.39974887644884,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0016442372083358104,0.007511315439019417,1,1.0,1.0,1.0,412.55494947760565,1062.305416666666,295.6170833333331,22.70489653444596,924.8935581732285,0.8741342417880272,102.23307579967776,0.0,0.0,0.12000000000000004,-0.33453599958228886,0.02287020548895038,0.043199999999999995,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8317000000000001,0.7652578003446117,1.0,0.07890432073559793,55.918517117461676,161.9189746699457,76.95857588806217,131.65370480450156,219.35246734077043,90.0,200.0,0.5300275345870296,7.267546127941841,155.0242498014817,338.3662305424179,1.404478650028459,9.970477559943117,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.1569416146080072,0.7787683932030498,0.012084375272920776,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2485,174,25.64,243.3522975929978,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,160.97843273658106,125.9241950385619,-0.30656681835870814,"[0, 0, 'A_j', 0]",0.012498041454243965,3.6554666812402004,"[1706.7662762268578, 1706.7662762268578, 1706.7662762268578, 1706.7662762268578]",24.022035454461026,272.25131517293255,680.6282879323314,1223.9460244975853,66.04263072467424,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0015655856556283086,0.009076901094647725,1,1.0,1.0,1.0,415.20772809259284,1062.305416666666,295.6170833333331,23.323502159420915,949.9019317485494,0.8741342417880272,102.59506462485504,0.0,0.0,0.12000000000000004,-0.37319829276580613,0.021670205488950378,0.044399999999999995,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8168500000000001,0.73336140846821,1.0,0.07890432073559793,60.2384601506252,161.9189746699457,76.95857588806217,135.7797180279639,219.35246734077043,90.0,200.0,0.5205754139320695,7.267546127941841,154.009834316766,335.52917706009697,1.410080027540849,10.010242072412511,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.1670357660148059,0.773993468404325,0.012498041454243965,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2486,174,25.73,257.0371991247265,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,170.9501136462753,122.62623076987002,-0.33790256289459286,"[0, 0, 'A_j', 0]",0.013484707133097002,3.6554666812402004,"[1713.0268386722375, 1713.0268386722375, 1713.0268386722375, 1713.0268386722375]",23.93424263672307,253.03220359372176,632.5805089843044,1143.4110470769929,64.91856690074766,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.001525750933282789,0.010602652027930514,1,1.0,1.0,1.0,417.3694508905373,1062.305416666666,295.6170833333331,24.429438613556467,994.644072449771,0.8741342417880272,105.03145907949994,0.0,0.0,0.12000000000000004,-0.41709908582559785,0.02047020548895038,0.0456,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8069500000000001,0.6971432541938819,1.0,0.07890432073559793,64.8138844268711,161.9189746699457,76.95857588806217,140.1345872357182,219.35246734077043,90.0,200.0,0.4974614946738731,7.267546127941841,151.03510439657936,328.13449710733585,1.418466542941367,10.069778444578287,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.1969126795022453,0.7917212720746606,0.013484707133097002,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2487,174,26.06,196.12253829321662,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,136.76864553666655,106.25171692020496,-0.6276509280087416,"[0, 0, 'A_j', 0]",0.01482445487564524,3.6554666812402004,"[1875.5194093294, 1875.5194093294, 1875.5194093294, 1875.5194093294]",21.860610877207463,214.24379141114713,535.6094785278679,955.6576322483377,57.45388686468833,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0012714483598876675,0.011874100387818182,1,1.0,1.0,1.0,425.83357954220253,1062.305416666666,295.6170833333331,25.693942663812567,1044.9745484571115,0.8741342417880272,104.43009385119184,0.0,0.0,0.12000000000000004,-0.44967478791836596,0.019670205488950376,0.0464,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7624000000000001,0.6702682999673482,1.0,0.07890432073559793,76.54830925077955,161.9189746699457,76.95857588806217,151.23266282827427,219.35246734077043,90.0,200.0,0.4588113392872756,7.267546127941841,148.03518784437753,318.357220557712,1.4490330997622218,10.286772251398265,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.1998695825763834,0.7700291023093817,0.01482445487564524,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2488,174,24.95,176.49234135667396,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,129.2526110569025,92.84025133199454,-0.6550607899555027,"[0, 0, 'A_j', 0]",0.013729864743714685,3.6554666812402004,"[1910.800829775999, 1910.800829775999, 1910.800829775999, 1910.800829775999]",21.45697205124533,238.55236910247993,596.3809227561999,1047.0222413396323,54.54240939801228,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0012193644051510864,0.01309346479296927,1,1.0,1.0,1.0,425.8448887862618,1062.305416666666,295.6170833333331,24.86444775234126,1015.0043608303355,0.8741342417880272,104.65180042861485,0.0,0.0,0.12000000000000004,-0.48521633322769986,0.018870205488950378,0.0472,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9455500000000001,0.6409465250871477,1.0,0.07890432073559793,68.74800724764425,161.9189746699457,76.95857588806217,143.86666404392042,219.35246734077043,90.0,200.0,0.4017927870570457,7.267546127941841,129.64212217661355,288.5407907422774,1.3452828385337192,9.550242969592482,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.2070208224521064,0.7703507033295409,0.013729864743714685,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2489,174,25.76,156.20787746170677,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,128.22560653062413,74.89508419477225,-0.8963476724640341,"[0, 0, 'A_j', 0]",0.01948837892194718,3.6554666812402004,"[1954.5399006748758, 1954.5399006748758, 1954.5399006748758, 1954.5399006748758]",20.97680379195291,146.75237910114643,366.88094775286606,659.5026370719418,42.98406723980409,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0008139365770406743,0.013907401370009943,1,1.0,1.0,1.0,436.88650962648325,1062.305416666666,295.6170833333331,29.00480121536595,1180.8113396387416,0.8741342417880272,102.87408417196109,0.0,0.0,0.12000000000000004,-0.5447761370749448,0.017670205488950385,0.04839999999999999,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7228000000000001,0.5918096869131706,1.0,0.07890432073559793,111.75287310808498,161.9189746699457,76.95857588806217,183.9297160931219,219.35246734077043,90.0,200.0,0.3234638819700595,7.267546127941841,127.04237474238458,275.7529062520112,1.421257666390857,10.089592796131162,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.1846220130818426,0.7383098549913014,0.01948837892194718,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2490,174,25.86,103.29540481400437,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,103.07521099837983,49.41402345073893,-1.0920859864798058,"[0, 0, 'A_j', 0]",0.019148426842356108,3.6554666812402004,"[1964.8445216733726, 1964.8445216733726, 1964.8445216733726, 1964.8445216733726]",20.866791009541092,160.60863382548976,401.5215845637244,696.4336138606922,28.479941555878263,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0003402212165208897,0.014247622586530832,1,1.0,1.0,1.0,446.37994116492337,1062.305416666666,295.6170833333331,28.707934307342597,1168.33475784438,0.8741342417880272,104.97852615207923,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6733,1.0,1.0,0.07890432073559793,102.11157152248437,161.9189746699457,76.95857588806217,175.06310437945515,219.35246734077043,90.0,200.0,0.22396600596692467,7.267546127941841,116.9886322947715,253.14767032173683,1.4305445425263894,10.155520882762755,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.2233863163258125,0.7334684117802008,0.019148426842356108,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2491,174,24.9,59.56455142231947,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,99.80191835379377,25.886355925240263,-1.1635790749345671,"[0, 0, 'A_j', 0]",0.02421870066332576,3.6554666812402004,"[1965.4841025141457, 1965.4841025141457, 1965.4841025141457, 1965.4841025141457]",20.860000825015536,104.83324761862491,262.0831190465623,469.66554234224884,12.815452532536781,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0,0.014247622586530832,1,1.0,1.0,1.0,449.98694471824314,1062.305416666666,295.6170833333331,30.99626740048557,1265.526777761304,0.8741342417880272,96.49973195828464,0.0,0.0,0.12000000000000004,-0.03120455933368589,0.05447020548895039,0.011599999999999989,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7673500000000001,1.0,1.0,0.07890432073559793,156.4389196418097,161.9189746699457,76.95857588806217,224.18473501889557,219.35246734077043,90.0,200.0,0.11346650867980652,7.267546127941841,99.51301588928692,221.8271853787072,1.3405635186744316,9.516740236920631,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0987316714976612,0.6584735466879142,0.02421870066332576,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2492,174,22.26,14.601750547045953,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,10.298977936779886,10.298620507728288,-1.0178433339782988,"[0, 0, 'A_j', 0]",0.022640250680750047,3.6554666812402004,"[1965.484180249281, 1965.484180249281, 1965.484180249281, 1965.484180249281]",20.86,45.71081659564736,114.2770414891184,245.7255078073821,0.04833298193816593,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0,0.014247622586530832,1,1.0,1.0,1.0,442.598855120773,1062.305416666666,295.6170833333331,24.244263989955186,998.6996047000317,0.8741342417880272,56.10211513720015,0.0,0.0,0.12000000000000004,-0.04035148339855125,0.050470205488950384,0.015599999999999992,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07890432073559793,358.7772265167021,161.9189746699457,76.95857588806217,390.7091745608528,219.35246734077043,90.0,200.0,0.009799903155583323,7.267546127941841,73.63994759183187,178.29475369413834,1.093879302647634,7.765514299639558,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.49969937754570787,0.3866571316606449,0.022640250680750047,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2493,174,18.94,3.297592997811816,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,0.0,0.0,-0.8145581263297896,"[0, 0, 'A_j', 0]",0.02033922425927685,3.6554666812402004,"[1965.484180249281, 1965.484180249281, 1965.484180249281, 1965.484180249281]",20.86,20.86,52.15,151.6010122288668,-5.782596638030711,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0,0.014247622586530832,1,1.0,1.0,1.0,432.293304019296,1062.305416666666,295.6170833333331,19.79679167557821,824.7630397086884,0.8741342417880272,37.042013198049986,0.0,0.0,0.12000000000000004,-0.046063781496284914,0.04847020548895038,0.017599999999999994,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07890432073559793,786.1936720997124,161.9189746699457,76.95857588806217,675.0621499216145,219.35246734077043,90.0,200.0,0.0,7.267546127941841,54.303875088652646,146.2255108533425,0.8145581263297896,5.782596638030711,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.183045285079737,0.25699162298773554,0.02033922425927685,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2494,174,16.86,0.49671772428884026,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,0.0,0.0,-0.6665779845251998,"[0, 0, 'A_j', 0]",0.019713031509455605,3.6554666812402004,"[1965.484180249281, 1965.484180249281, 1965.484180249281, 1965.484180249281]",20.86,20.86,52.15,151.6010122288668,-4.732076800545131,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0,0.014247622586530832,1,1.0,1.0,1.0,424.79146812809165,1062.305416666666,295.6170833333331,19.0506648691818,799.3707083350172,0.8741342417880272,35.645926875842434,0.0,0.0,0.12000000000000004,-0.049937099308354854,0.04727020548895038,0.018799999999999997,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07890432073559793,786.1936720997124,161.9189746699457,76.95857588806217,675.0621499216145,219.35246734077043,90.0,200.0,0.0,7.267546127941841,44.438532301679984,128.09293314204842,0.6665779845251998,4.732076800545131,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.1774097918394307,0.2490795009940039,0.019713031509455605,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
2495,174,16.1,0.4398249452954047,1169.8108333333328,7.267546127941841,5.657142677307118,1.1987975146198826,18.296466757550604,0.0,0.0,-0.6180495412940824,"[0, 0, 'A_j', 0]",0.020382697460024572,3.6554666812402004,"[1965.484180249281, 1965.484180249281, 1965.484180249281, 1965.484180249281]",20.86,20.86,52.15,151.6010122288668,-4.387570492638617,0.08438834917135166,0.15402642920055873,0.13466753701359613,0.08920791093560287,0.10268428613370585,0.0,0.014247622586530832,1,1.0,1.0,1.0,422.3313232299523,1062.305416666666,295.6170833333331,19.646210332802813,826.5259396582585,0.8741342417880272,36.760258555968726,0.0,0.0,0.12000000000000004,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9965428927181396,1.0,0.07890432073559793,786.1936720997124,161.9189746699457,76.95857588806217,675.0621499216145,219.35246734077043,90.0,200.0,0.0,7.267546127941841,41.20330275293883,121.7953942144844,0.6180495412940824,4.387570492638617,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.18343653748594338,0.257540926371255,0.020382697460024572,1.42854386329847,1.07145613670153,0.0,0.0,2.5,0.0,0.0,1.2812363868234908,0.817823153697887,0.0,0.0,0.0,False,False,True,2.5,2.5,2.2675461279418414,0.0
