,t_l_estimate,t_lse_constant,t_lma,t_lem,t_lep,t_lse,gamma_1,gamma_2,gamma_3,g_sto_0,m,V_cmax_25,J_max_25,PARsun,PARshade,LAI,D_0,g_bv,td_dd,fO3_d_prev,O3up_acc,Tleaf_C,O3up,eact,sinB,c_a,is_daylight
7754,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1663115.1493507598,3173.0233333333344,1.0,71.76625728444685,5.96,0.0,0.07727,0.0,391.0,False
7755,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1751707.1673085087,3173.0233333333344,1.0,71.76625728444685,4.93,0.0,0.042289999999999994,0.0,391.0,False
7756,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1800374.9609456358,3173.0233333333344,1.0,71.76625728444685,5.38,0.0,0.08367999999999999,0.0,391.0,False
7757,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1847761.3482265505,3173.0233333333344,1.0,71.76625728444685,5.16,0.0,0.08301,0.0,391.0,False
7758,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1893962.5128285936,3173.0233333333344,1.0,71.76625728444685,6.67,0.0,0.19337000000000001,0.0,391.0,False
7759,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1927886.926144788,3173.0233333333344,1.0,71.76625728444685,5.5,0.0,0.09908,0.0,391.0,False
7760,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,268.39051568026923,86.34309206715696,0.0,2.27,1994005.0150388286,3173.0233333333344,1.0,71.76625728444685,6.08,0.0,0.11847,0.13639830300596845,391.0,True
7761,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,404.2948460486016,130.29619609570884,0.0,2.27,2047473.0767460656,3173.0233333333344,1.0,71.76625728444685,10.93,0.0,0.47075,0.2846409403523887,391.0,True
7762,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,458.84706540105253,153.24843368421077,0.0,2.27,2200094.5434230776,3173.0233333333344,1.0,71.76625728444685,8.08,0.0,0.23212,0.39841453140161726,391.0,True
7763,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,480.2828317067052,161.98043087193486,0.0,2.27,2296213.404716556,3173.0233333333344,1.0,71.76625728444685,9.5,0.0,0.33363000000000004,0.46996559394339815,391.0,True
7764,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,447.3807675296439,150.91629589353843,0.0,2.27,2370303.777999773,3173.0233333333344,1.0,71.76625728444685,11.74,0.0,0.5205,0.49441804130923056,391.0,True
7765,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,431.1128703323591,145.398440251188,0.0,2.27,2305604.9097796436,3173.0233333333344,1.0,71.76625728444685,11.21,0.0,0.46836000000000005,0.470105479620713,391.0,True
7766,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,393.21184928321543,131.3201953643444,0.0,2.27,2229365.3805511557,3173.0233333333344,1.0,71.76625728444685,11.48,0.0,0.4896,0.39868476977851003,391.0,True
7767,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,282.6950648364736,91.07752861952703,0.0,2.27,2150424.6092341854,3173.0233333333344,1.0,71.76625728444685,10.08,0.0,0.36306,0.2850231151300641,391.0,True
7768,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,124.95487970147249,40.16644230196746,0.0,2.27,2068473.3500821323,3173.0233333333344,1.0,71.76625728444685,11.18,0.0,0.43776000000000004,0.13686636960490167,391.0,True
7769,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1950175.376728975,3173.0233333333344,1.0,71.76625728444685,10.63,0.0,0.36761,0.0,391.0,False
7770,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1569530.5030486027,3173.0233333333344,1.0,71.76625728444685,8.82,0.0,0.19000999999999998,0.0,391.0,False
7771,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1484627.2259392252,3173.0233333333344,1.0,71.76625728444685,9.65,0.0,0.24411999999999998,0.0,391.0,False
7772,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1394564.4481342551,3173.0233333333344,1.0,71.76625728444685,9.23,0.0,0.19851,0.0,391.0,False
7773,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1281516.2894009582,3173.0233333333344,1.0,71.76625728444685,7.59,0.0,0.06527999999999999,0.0,391.0,False
7774,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1212193.0539315923,3173.0233333333344,1.0,71.76625728444685,8.42,0.0,0.12625999999999998,0.0,391.0,False
7775,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1119518.6465619945,3173.0233333333344,1.0,71.76625728444685,8.01,0.0,0.09733,0.0,391.0,False
7776,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1018445.8748504997,3181.1462500000007,1.0,71.76625728444685,6.19,0.0,0.0,0.0,391.0,False
7777,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,3181.1462500000007,1.0,71.76625728444685,7.13,0.0,0.0547,0.0,391.0,False
7778,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,881999.9999999999,3181.1462500000007,1.0,71.76625728444685,6.67,0.0,0.044610000000000004,0.0,391.0,False
7779,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,805152.1595325941,3181.1462500000007,1.0,71.76625728444685,6.47,0.0,0.06457,0.0,391.0,False
7780,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,3181.1462500000007,1.0,71.76625728444685,6.29,0.0,0.06184,0.0,391.0,False
7781,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1060032.0749864127,3181.1462500000007,1.0,71.76625728444685,6.38,0.0,0.06996000000000001,0.0,391.0,False
7782,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1194233.645481486,3181.1462500000007,1.0,71.76625728444685,7.37,0.0,0.1367,0.0,391.0,False
7783,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1394564.4481342551,3181.1462500000007,1.0,71.76625728444685,6.78,0.0,0.06644,0.0,391.0,False
7784,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,242.44884785660304,78.21628340029586,0.0,2.27,1555701.7709059792,3181.1462500000007,1.0,71.76625728444685,7.08,0.0,0.08346,0.13309703684506463,391.0,True
7785,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,376.3445022230676,120.91716079891935,0.0,2.27,1701648.024710163,3181.1462500000007,1.0,71.76625728444685,10.52,0.0,0.35434,0.2812568043522221,391.0,True
7786,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,427.8049856614597,142.6107426124954,0.0,2.27,1961224.617426571,3181.1462500000007,1.0,71.76625728444685,8.42,0.0,0.18905999999999998,0.3950275148890273,391.0,True
7787,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,448.14586140378924,150.9374434684547,0.0,2.27,2078893.9366884497,3181.1462500000007,1.0,71.76625728444685,9.47,0.0,0.27526,0.46665588254738566,391.0,True
7788,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,469.20618206047146,158.00820028893827,0.0,2.27,2180362.3552061245,3181.1462500000007,1.0,71.76625728444685,11.34,0.0,0.44215,0.4912605524428544,391.0,True
7789,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,451.99946393575476,152.20895016952693,0.0,2.27,2057999.9999999998,3181.1462500000007,1.0,71.76625728444685,10.82,0.0,0.42557,0.4671647569831968,391.0,True
7790,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,412.1812931154277,137.34554899774653,0.0,2.27,2004812.7094569206,3181.1462500000007,1.0,71.76625728444685,11.1,0.0,0.48191000000000006,0.3960105848088038,391.0,True
7791,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,326.46178422101354,104.8625347541288,0.0,2.27,2036891.7497009994,3181.1462500000007,1.0,71.76625728444685,9.06,0.0,0.34253,0.2826470751655311,391.0,True
7792,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,142.29651394299282,45.66719731755981,0.0,2.27,1983138.42179511,3181.1462500000007,1.0,71.76625728444685,10.57,0.0,0.49093000000000003,0.13479976389351006,391.0,True
7793,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1905337.7653319107,3181.1462500000007,1.0,71.76625728444685,9.81,0.0,0.44956,0.0,391.0,False
7794,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1499111.7369962786,3181.1462500000007,1.0,71.76625728444685,7.42,0.0,0.27345,0.0,391.0,False
7795,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1499111.7369962786,3181.1462500000007,1.0,71.76625728444685,8.51,0.0,0.32589,0.0,391.0,False
7796,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1499111.7369962786,3181.1462500000007,1.0,71.76625728444685,7.97,0.0,0.25808000000000003,0.0,391.0,False
7797,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1527668.8122757499,3181.1462500000007,1.0,71.76625728444685,6.08,0.0,0.10072,0.0,391.0,False
7798,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1484627.2259392252,3181.1462500000007,1.0,71.76625728444685,6.97,0.0,0.17693,0.0,391.0,False
7799,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1470000.0,3181.1462500000007,1.0,71.76625728444685,6.53,0.0,0.16377,0.0,391.0,False
7800,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1484627.2259392252,3187.345416666667,1.0,71.76625728444685,5.83,0.0,0.13602999999999998,0.0,391.0,False
7801,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1663115.1493507598,3187.345416666667,1.0,71.76625728444685,6.0,0.0,0.15645,0.0,391.0,False
7802,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1812337.7168728788,3187.345416666667,1.0,71.76625728444685,5.91,0.0,0.16053,0.0,391.0,False
7803,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1939063.175866119,3187.345416666667,1.0,71.76625728444685,5.23,0.0,0.12517999999999999,0.0,391.0,False
7804,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1950175.376728975,3187.345416666667,1.0,71.76625728444685,5.61,0.0,0.16552,0.0,391.0,False
7805,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1961224.617426571,3187.345416666667,1.0,71.76625728444685,5.41,0.0,0.16755,0.0,391.0,False
