,Tleaf_C,g_sv,f_LS,A_n,A_c,A_j,A_p,A_n_limit_factor,R_d,fO3_h_out,fO3_d_out,fO3_l,c_i,Canopy_A_n
4237,26.89,439468.10097263934,1.0,23.447165271041495,44.17541160057984,23.974404954116487,101.61175656015746,A_j,0.527239683074993,1,1.0,1.0,292.38410545794216,0.0
4238,27.1,483203.86982534913,1.0,25.77487012357405,43.869781905249525,26.310002714961605,102.84508992734514,A_j,0.5351325913875552,1,1.0,1.0,291.2973671646773,0.0
4239,24.96,544711.6432284926,1.0,29.61683268104616,44.17675598233205,30.076319790000582,89.74843008553462,A_j,0.45948710895442413,1,1.0,1.0,287.68352830622524,0.0
4240,26.53,558161.5171207729,1.0,29.898255545927583,43.85438676653825,30.412209520347492,99.46280121470001,A_j,0.5139539744199099,1,1.0,1.0,288.5221838998886,0.0
4241,25.75,515582.0318340654,1.0,27.963669252313668,44.12414702573868,28.449872216947902,94.688502890084,A_j,0.4862029646342353,1,1.0,1.0,288.1193935429877,0.0
4242,19.68,391977.8703043401,1.0,22.55967464657622,40.07077854267393,22.87216039004346,58.16680748262688,A_j,0.31248574346724367,1,1.0,1.0,285.34266412000886,0.0
4243,23.19,122305.53534074806,1.0,6.439902988882772,45.54530662534042,6.844298829281131,78.63291170959243,A_j,0.40439584039835935,1,1.0,1.0,302.5299291903284,0.0
4244,21.43,14629.04318540123,1.0,-0.35562516739325545,56.346684974999874,0.0,67.98091304264271,A_j,0.35562516739325545,1,1.0,1.0,430.160326527252,-0.0
4245,15.84,16564.782027435776,1.0,-0.23399702505521092,42.228655236708605,0.0,40.14129683192965,A_j,0.23399702505521092,1,1.0,1.0,413.79287750754406,-0.0
4246,18.4,15738.809549608031,1.0,-0.28400408870359245,48.926355089462334,0.0,51.60043980278848,A_j,0.28400408870359245,1,1.0,1.0,420.0890179813886,-0.0
4247,17.12,16127.657194493026,1.0,-0.2579009387929407,45.590408118433615,0.0,45.59052950338955,A_j,0.2579009387929407,1,1.0,1.0,416.77223581596934,-0.0
4248,12.85,17244.019695611132,1.0,-0.18580656415203886,34.58822402143251,0.0,29.489215861975577,A_j,0.18580656415203886,1,1.0,1.0,408.3662333083224,-0.0
4249,14.84,16710.522097998117,1.0,-0.21674397795051586,39.63158626686662,0.0,36.26499934126678,A_j,0.21674397795051586,1,1.0,1.0,411.8998689815258,-0.0
4250,13.84,16922.37954219073,1.0,-0.2006559006936763,37.0706856351499,0.0,32.709236237995775,A_j,0.2006559006936763,1,1.0,1.0,410.1080056309596,-0.0
4251,10.99,17527.70474818016,1.0,-0.1605822075293503,30.139443211393324,0.0,24.186078513339808,A_j,0.1605822075293503,1,1.0,1.0,405.7669008161341,-0.0
4252,12.22,17212.754940506526,1.0,-0.17688527585520333,33.05324580031671,0.0,27.587760208282393,A_j,0.17688527585520333,1,1.0,1.0,407.5541535944775,-0.0
4253,11.6,51108.76160351571,1.0,1.9275370439319195,28.77133941033809,2.09602512789907,25.823227994649145,A_j,0.1684880839671505,1,1.0,1.0,329.4721290164839,0.0
4254,13.88,420736.17037258466,1.0,22.529359865681105,31.188116949878907,22.73063782509443,32.84550373353885,A_j,0.20127795941332444,1,1.0,1.0,291.71361157540696,0.0
4255,11.95,505908.02943146706,1.0,26.633404696961048,27.6862978023328,28.702938286249044,26.80658738300954,A_p,0.17318268604849077,1,1.0,1.0,291.00638223638146,0.0
4256,12.92,572522.6163991434,1.0,29.280665174768306,29.467487863035714,31.345361079746873,29.707439927415518,A_c,0.18682268826741033,1,1.0,1.0,291.84200410838196,0.0
4257,19.43,713096.1513250408,1.0,34.184068986857575,40.612858785421516,34.49079610987205,56.8416264604327,A_j,0.3067271230144779,1,1.0,1.0,293.9871880298397,0.0
4258,15.73,640589.061172175,1.0,31.239862207439284,34.62161029430163,31.471902094911158,39.698787332438094,A_j,0.23203988747187443,1,1.0,1.0,293.69001618763616,0.0
4259,17.58,592755.0270174502,1.0,28.469057912057487,37.94575036236137,28.736077422836164,47.68553117036358,A_j,0.2670195107786782,1,1.0,1.0,295.7572413421834,0.0
4260,21.93,547641.2655490194,1.0,25.41546608100856,44.1835316866435,25.784372744160486,70.94022667773115,A_j,0.3689066631519255,1,1.0,1.0,299.4700277180251,0.0
4261,20.28,563763.1056931169,1.0,26.27000808501205,42.15430829316292,26.5967172465744,61.428616204183996,A_j,0.3267091615623475,1,1.0,1.0,297.88292635722735,0.0
4262,21.11,623514.6500984076,1.0,28.581639911299572,43.04128496823699,28.92899424459798,66.12037764606845,A_j,0.34735433329840704,1,1.0,1.0,296.85602334900466,0.0
4263,20.51,692261.7529670707,1.0,31.510357282571054,42.1167655493504,31.842672803471995,62.70850349148549,A_j,0.33231552090094063,1,1.0,1.0,294.80784915126225,0.0
4264,21.46,722030.1672815375,1.0,32.36073369719749,43.11126015822656,32.717143346198135,68.15671916499531,A_j,0.3564096490006481,1,1.0,1.0,294.1562955638826,0.0
4265,20.99,670967.9286593769,1.0,30.151737010833706,42.64094506608163,30.496035070859183,65.42982080146086,A_j,0.34429806002547625,1,1.0,1.0,294.45346920238615,0.0
4266,15.06,503601.97510936885,1.0,23.68041014951238,33.54131002754314,23.900847290604645,37.08978054128255,A_j,0.220437141092265,1,1.0,1.0,295.27320690846403,0.0
4267,18.68,160684.18344533,1.0,7.203132812386129,41.27781340450062,7.493157560130933,52.98989887318853,A_j,0.290024747744804,1,1.0,1.0,313.14690648656256,0.0
4268,16.87,15241.340538255065,1.0,-0.25306478717854625,45.026174931849496,0.0,44.482411793308515,A_j,0.25306478717854625,1,1.0,1.0,417.7794153312526,-0.0
4269,11.61,16932.156666247694,1.0,-0.16862059083481312,31.608781195824015,0.0,25.850871916835047,A_j,0.16862059083481312,1,1.0,1.0,407.1884385802492,-0.0
4270,13.91,16336.927248066173,1.0,-0.20174565447046353,37.28391924321555,0.0,32.9480250911249,A_j,0.20174565447046353,1,1.0,1.0,411.08069183038515,-0.0
4271,12.76,16686.31608275171,1.0,-0.184507511457706,34.39390937501111,0.0,29.210708946518952,A_j,0.184507511457706,1,1.0,1.0,408.9782017749725,-0.0
4272,9.38,17500.261804424306,1.0,-0.14131126605303646,26.552621940657954,0.0,20.30409772038401,A_j,0.14131126605303646,1,1.0,1.0,404.1179798714361,-0.0
4273,10.88,17193.50985192078,1.0,-0.1591930566171547,29.898284377483574,0.0,23.9009591717183,A_j,0.1591930566171547,1,1.0,1.0,406.0546679938549,-0.0
4274,10.14,17377.319172872772,1.0,-0.15012876919701007,28.219237203511476,0.0,22.06021467635395,A_j,0.15012876919701007,1,1.0,1.0,405.06265943955043,-0.0
4275,9.6,17504.017177829304,1.0,-0.14381386374468055,27.028844930569875,0.0,20.798918551250697,A_j,0.14381386374468055,1,1.0,1.0,404.38235559740224,-0.0
4276,9.44,17573.025585789856,1.0,-0.14198982644988462,26.681159355341237,0.0,20.43797637821458,A_j,0.14198982644988462,1,1.0,1.0,404.15466587543904,-0.0
4277,9.52,52236.02105429416,1.0,1.8812163725616595,24.807371525749684,2.024115565430864,20.61772972589773,A_j,0.14289919286920452,1,1.0,1.0,330.4555884148538,0.0
4278,17.41,475408.51438491483,1.0,22.08831697352985,36.510336142265054,22.351932991679128,46.90281708630074,A_j,0.2636160181492768,1,1.0,1.0,282.35128025394505,0.0
4279,12.2,542797.8057596065,1.0,27.3526030305133,27.788087830073106,28.84065603598232,27.529211588784907,A_p,0.1766085582716049,1,1.0,1.0,284.35495186375135,0.0
4280,14.8,641902.912019976,1.0,31.915055867729315,32.13113444040805,32.70487343208131,36.11671173943649,A_c,0.2160785726787319,1,1.0,1.0,281.4026316147065,0.0
4281,18.64,626563.5217296232,1.0,31.66332548930765,38.57358954396409,31.952483103772668,52.789774867538775,A_j,0.2891576144650187,1,1.0,1.0,284.651509933896,0.0
4282,17.83,565607.4940294209,1.0,29.332199300172903,37.499886138397514,29.60429652442047,48.85463919623102,A_j,0.2720972242475668,1,1.0,1.0,286.13714501751724,0.0
4283,18.24,495886.86004961364,1.0,26.169423147866006,38.33349261209447,26.45003806333582,50.818455057275635,A_j,0.2806149154698152,1,1.0,1.0,288.3841298255319,0.0
4284,17.16,383125.8236009595,1.0,20.708790280992975,36.84099608737354,20.967472752505966,45.76981717603465,A_j,0.2586824715129915,1,1.0,1.0,290.8690614279883,0.0
4285,18.15,383416.0878496898,1.0,20.829485907049467,38.434530402598504,21.10821060187341,50.382435543878145,A_j,0.2787246948239415,1,1.0,1.0,290.990136494361,0.0
4286,17.65,419230.3182161538,1.0,23.003509063509682,37.49971524913153,23.27194158205541,48.0107146322684,A_j,0.2684325185457271,1,1.0,1.0,289.3098359483334,0.0
4287,15.07,433983.940716797,1.0,24.345341164068454,32.99610240851126,24.56594752818383,37.12764198307121,A_j,0.22060636411537604,1,1.0,1.0,287.1183371749328,0.0
4288,16.44,449604.9716627015,1.0,25.11779547939213,35.310022624510474,25.362734538271017,42.6264071066705,A_j,0.24493905887888875,1,1.0,1.0,286.7487682710322,0.0
4289,15.75,413623.5728063522,1.0,23.344151070761633,34.12298736336338,23.576545690401183,39.778943969485574,A_j,0.23239461963955033,1,1.0,1.0,286.47628168996135,0.0
4290,13.15,359434.039586241,1.0,20.691116784397682,29.5416144528062,20.881313883195247,30.434448049809912,A_j,0.19019709879756558,1,1.0,1.0,285.8934491783026,0.0
4291,14.41,138649.06439073433,1.0,7.514185795793584,32.629200740002425,7.723873369415504,34.69760934632659,A_j,0.20968757362191925,1,1.0,1.0,299.4073518377949,0.0
4292,13.77,16942.845974184507,1.0,-0.19957150592336767,36.89319750484995,0.0,32.47194108980108,A_j,0.19957150592336767,1,1.0,1.0,409.9834126006001,-0.0
4293,11.84,17420.31071265049,1.0,-0.17169456282112727,32.13688130785996,0.0,26.494002168746213,A_j,0.17169456282112727,1,1.0,1.0,406.9205283443548,-0.0
4294,12.7,17234.185128703684,1.0,-0.18364607519366896,34.22152138904242,0.0,29.026323373774318,A_j,0.18364607519366896,1,1.0,1.0,408.20811270122203,-0.0
4295,12.27,17334.02249338404,1.0,-0.1775787977174667,33.17142452380982,0.0,27.734614065264726,A_j,0.1775787977174667,1,1.0,1.0,407.54332178491643,-0.0
4296,11.19,17563.383234763958,1.0,-0.16313625708563514,30.602624312091066,0.0,24.712306356793682,A_j,0.16313625708563514,1,1.0,1.0,406.0000090662852,-0.0
4297,11.63,17474.911365866057,1.0,-0.16888588930813728,31.636534807958146,0.0,25.906238926220915,A_j,0.16888588930813728,1,1.0,1.0,406.5998905144281,-0.0
4298,11.41,17523.09499748823,1.0,-0.1659884022062198,31.11705004623309,0.0,25.302980651748946,A_j,0.1659884022062198,1,1.0,1.0,406.2856287779218,-0.0
4299,11.35,17540.70826539886,1.0,-0.16520607469239715,30.975915999655882,0.0,25.140648224144815,A_j,0.16520607469239715,1,1.0,1.0,406.19411422341847,-0.0
4300,11.24,17566.775936287235,1.0,-0.16378052362169823,30.71827410120155,0.0,24.84545607339682,A_j,0.16378052362169823,1,1.0,1.0,406.03549796721893,-0.0
4301,11.29,39164.250641078776,1.0,1.2830720945622973,28.48338995083019,1.4474992012460415,24.979247668168167,A_j,0.16442710668374427,1,1.0,1.0,337.68532327427613,0.0
4302,14.48,385269.9152084588,1.0,22.1414716744755,31.734033653859477,22.35229353069353,34.94877391227909,A_j,0.2108218562180293,1,1.0,1.0,283.66709750249476,0.0
4303,12.38,487546.41850704886,1.0,27.773126407183266,27.95223967527066,28.74269478808229,28.060127835019088,A_c,0.17911326808739328,1,1.0,1.0,281.55280544575237,0.0
4304,13.42,528978.8970556571,1.0,29.618034368404626,29.812263461743093,31.52242239545221,31.307663818652465,A_c,0.19422909333846725,1,1.0,1.0,282.45608373033656,0.0
4305,17.13,574478.2942685484,1.0,31.162731119130815,36.26448330006919,31.420827239642193,45.63529993633384,A_j,0.2580961205113802,1,1.0,1.0,284.6264134652333,0.0
4306,15.36,521017.73170901433,1.0,28.747329810041567,33.34468077846356,28.97289533888797,38.239776372702266,A_j,0.2255655288464037,1,1.0,1.0,284.9757024874897,0.0
4307,16.24,469357.7367390655,1.0,25.968173580097748,34.96746926248396,26.20941467255918,41.78455789643192,A_j,0.24124109246143147,1,1.0,1.0,286.6553856654524,0.0
4308,19.64,462066.6765550498,1.0,25.161174865960078,40.36862132763511,25.472732682092456,57.953416764312514,A_j,0.31155781613237876,1,1.0,1.0,288.7372007711655,0.0
4309,17.96,471966.7354515074,1.0,25.82498199982037,37.86144926428959,26.099754166498464,49.471066780060156,A_j,0.2747721666780957,1,1.0,1.0,287.91532523076035,0.0
4310,18.8,519846.8571645771,1.0,28.088517509209545,39.100816283091966,28.381157849614294,53.59351789147955,A_j,0.2926403404047474,1,1.0,1.0,287.7201518381586,0.0
4311,17.89,567139.2189389374,1.0,30.535535437794305,37.63071555716253,30.808864296390517,49.13842272522218,A_j,0.27332885859621214,1,1.0,1.0,286.55968563934925,0.0
4312,19.05,592383.4831354769,1.0,31.466852107292546,39.36245679945136,31.765010546553928,54.866626530966315,A_j,0.2981584392613829,1,1.0,1.0,286.7553997318712,0.0
4313,18.47,550697.4638630218,1.0,29.3567280331849,38.56579945296356,29.642226545092434,51.94530509333473,A_j,0.2854985119075329,1,1.0,1.0,287.1759757759851,0.0
4314,14.23,427586.5596717014,1.0,23.47872925136378,31.558689624671317,23.685525546684126,34.058814623371525,A_j,0.20679629532034585,1,1.0,1.0,287.67134587369196,0.0
4315,16.66,141392.43452883692,1.0,7.2772392875538525,37.005204210427024,7.526305574761859,43.56811794134714,A_j,0.249066287208007,1,1.0,1.0,303.5380710045051,0.0
4316,15.44,16322.32997453746,1.0,-0.22695130287259171,41.20660141993562,0.0,38.55141218449716,A_j,0.22695130287259171,1,1.0,1.0,413.4205494170593,-0.0
4317,12.27,17174.401326864285,1.0,-0.1775787977174667,33.17967564757576,0.0,27.734614065264726,A_j,0.1775787977174667,1,1.0,1.0,407.78219256109605,-0.0
4318,13.57,16881.343214677632,1.0,-0.19650255394570035,36.39881917632236,0.0,31.80213297865652,A_j,0.19650255394570035,1,1.0,1.0,409.90667218837126,-0.0
4319,12.92,17059.061513751793,1.0,-0.18682268826741033,34.77319569883554,0.0,29.707439927415518,A_j,0.18682268826741033,1,1.0,1.0,408.79746878316655,-0.0
4320,10.58,17580.8704865908,1.0,-0.15545991520859803,29.20362149722728,0.0,23.138654337643423,A_j,0.15545991520859803,1,1.0,1.0,405.37691283099946,-0.0
4321,11.71,17355.93412325449,1.0,-0.16995088865974128,31.83301158834108,0.0,26.128765296383712,A_j,0.16995088865974128,1,1.0,1.0,406.91751597666325,-0.0
4322,11.15,17483.668772520858,1.0,-0.1626225067488119,30.514950340485836,0.0,24.606247130855206,A_j,0.1626225067488119,1,1.0,1.0,406.1278274845953,-0.0
4323,10.28,17665.484294708538,1.0,-0.1518066914120251,28.52557057618785,0.0,22.398325070652717,A_j,0.1518066914120251,1,1.0,1.0,404.97869292862197,-0.0
4324,10.47,17637.330044160175,1.0,-0.15411120246640522,28.95293043702015,0.0,22.86467576426161,A_j,0.15411120246640522,1,1.0,1.0,405.191955140078,-0.0
4325,10.37,42430.631150905894,1.0,1.4512458841139577,26.552892206861586,1.6041402433931893,22.618146884928233,A_j,0.15289435927923165,1,1.0,1.0,334.3996272937245,0.0
4326,15.02,422418.46376740513,1.0,22.079070561731058,32.397850964567866,22.298831990771983,36.938658567917905,A_j,0.21976142904092405,1,1.0,1.0,279.8730501409596,0.0
4327,11.86,482473.1029417095,1.0,26.378629455465415,27.090336281434933,28.454587099696862,26.550593717006937,A_p,0.17196426154152072,1,1.0,1.0,282.2841986810165,0.0
4328,13.44,553054.1957787278,1.0,29.63915447399945,29.833685305917147,31.641922785856472,31.373204960568263,A_c,0.19453083191769568,1,1.0,1.0,282.2336984813189,0.0
4329,19.34,623688.2377004992,1.0,31.957868498789654,39.55489166570505,32.26254622853686,56.36955366004522,A_j,0.30467772974720925,1,1.0,1.0,284.69690905923994,0.0
4330,16.47,566786.5620714779,1.0,29.613679242548137,35.23293578817435,29.85917741957818,42.75385346453549,A_j,0.2454981770300421,1,1.0,1.0,285.1620977286698,0.0
4331,17.91,511575.66389315855,1.0,26.59543461919497,37.80069066600553,26.869175146937103,49.233292131881186,A_j,0.2737405277421321,1,1.0,1.0,288.1009914502306,0.0
4332,21.73,501336.0301215368,1.0,25.343113828201457,43.07660695900572,25.706654809489464,69.74919354694755,A_j,0.363540981288009,1,1.0,1.0,291.5607785799028,0.0
4333,20.15,518118.40173649316,1.0,26.167575080934377,41.26808496770559,26.49115355215221,60.7123311336317,A_j,0.3235784712178321,1,1.0,1.0,291.03091168315063,0.0
4334,20.95,575664.51992991,1.0,28.45593432928756,42.22107656488924,28.79921906895674,65.20052465252945,A_j,0.3432847396691814,1,1.0,1.0,291.0730174400788,0.0
4335,20.54,644456.3345299317,1.0,31.374193365567297,41.64818751698436,31.707246554045188,62.8766167544632,A_j,0.3330531884778914,1,1.0,1.0,290.1334178703255,0.0
4336,21.33,665743.8925540731,1.0,32.24328062462607,42.492781993031876,32.59630215791365,67.39657857139541,A_j,0.3530215332875806,1,1.0,1.0,289.89903366043507,0.0
4337,20.94,612841.3199615228,1.0,30.013969407147584,42.13346931603645,30.35700124008853,65.14327072459766,A_j,0.34303183294094447,1,1.0,1.0,290.38589448276394,0.0
4338,15.5,456570.2996014964,1.0,23.51722686573048,34.000502254530694,23.745222575338023,38.786520370630896,A_j,0.22799570960754473,1,1.0,1.0,290.6905018136719,0.0
4339,18.84,145480.9722460209,1.0,7.02942627712663,41.05750950500837,7.32294323189648,53.79580419071455,A_j,0.29351695476984985,1,1.0,1.0,307.85380392582925,0.0
4340,17.16,15541.778677477612,1.0,-0.2586824715129915,45.75440703224962,0.0,45.76981717603465,A_j,0.2586824715129915,1,1.0,1.0,417.8741959576364,-0.0
4341,12.27,16971.91028220721,1.0,-0.1775787977174667,33.193507211973724,0.0,27.734614065264726,A_j,0.1775787977174667,1,1.0,1.0,408.18301706011766,-0.0
